genes	PR_L1	PR_L2	PR_L3	PR_L4	PR_L5	PR_L6	PR_L7	PR_L8	PR_L9	Rank_L1	Rank_L2	Rank_L3	Rank_L4	Rank_L5	Rank_L6	Rank_L7	Rank_L8	Rank_L9	WPR	RankWPR	Best	BestPR_rank
57642	8.25991189427313e-05	0	6.96055684454756e-05	0	0	6.20860927152318e-05	0	6.86184812442818e-05	0	1635	5362	3082	5362	5362	5360	5362	3912	5362	3.17843501029264e-05	1500	1635	306
10695	8.25991189427313e-05	0	0	6.61248508967428e-05	6.6153800360246e-05	0	0	0	0	1635	5362	5362	4848	4784	5362	5362	5362	5362	2.36514094105612e-05	1713	1635	306
112616	8.25991189427313e-05	0	0	6.59630606860158e-05	0	6.20860927152318e-05	0	0	6.9589422407794e-05	1635	5362	5362	4866	5362	5360	5362	5362	3115	3.12972233112e-05	1538	1635	306
10428	8.25991189427313e-05	0	0	6.61248508967428e-05	6.6153800360246e-05	0	0	0	0	1635	5362	5362	4848	4784	5362	5362	5362	5362	2.36514094105612e-05	1713	1635	306
8824	8.25991189427313e-05	0	6.96055684454756e-05	0	0	0	0	6.86184812442818e-05	0	1635	5362	3082	5362	5362	5362	5362	3912	5362	2.47067236693915e-05	1655	1635	306
55573	8.25991189427313e-05	0	0	0	0	6.22588823668434e-05	8.55228837748149e-05	0	6.9589422407794e-05	1635	5362	5362	5362	5362	5324	1209	5362	3115	3.39808208285078e-05	1393	1209	306
1031	8.25991189427313e-05	0	0	6.61251809442882e-05	6.62887522793029e-05	6.24022390392767e-05	8.55231734113238e-05	0	6.9589422407794e-05	1635	5362	5362	4845	4646	5238	1203	5362	3115	4.82472589160901e-05	941	1203	306
80279	8.25991189427313e-05	0	6.96055684454756e-05	0	0	6.22588823668434e-05	8.55228837748149e-05	0	6.9589422407794e-05	1635	5362	3082	5362	5362	5324	1209	5362	3115	4.16851255409088e-05	1121	1209	306
64072	8.26811898138346e-05	6.94618516910654e-05	0	6.61251800303905e-05	6.62883785990717e-05	6.22294479943651e-05	0	0.000125952158787011	0.000104017312330232	1632	3419	5362	4846	4657	5340	5362	286	452	6.39149861942764e-05	496	286	306
10421	8.26812162616228e-05	6.94842361535641e-05	6.97233864837967e-05	6.62257353102069e-05	6.62886245250187e-05	6.22294485262047e-05	0	6.86368041466277e-05	6.96074897948442e-05	1626	3396	2639	4745	4651	5338	5362	3910	3078	6.14924459739904e-05	631	1626	306
80381	8.26811898138346e-05	6.94618516910654e-05	0	0	0	6.20860927152318e-05	0	0	6.9589422407794e-05	1632	3419	5362	5362	5362	5360	5362	5362	3115	3.19049126651703e-05	1483	1632	306
901	8.26811898138346e-05	6.94618516910654e-05	0	6.61251800303905e-05	6.62883785990717e-05	6.22294479943651e-05	0	6.86184812442818e-05	0	1632	3419	5362	4846	4657	5340	5362	3912	5362	4.6039619654086e-05	1060	1632	306
120935	8.25991189427313e-05	0	6.97010787844631e-05	6.62257031379751e-05	6.62886244463357e-05	6.22294485260345e-05	0	0	6.9589422407794e-05	1635	5362	2691	4749	4652	5339	5362	5362	3115	4.62037681458595e-05	1043	1635	306
816	8.26812162616228e-05	6.94842361535645e-05	6.9723386485116e-05	6.62257362249902e-05	6.62889985665967e-05	6.24024066591609e-05	8.56058738766515e-05	6.87397956820782e-05	6.96075169054878e-05	1626	3395	2636	4738	4633	5227	1164	3810	3063	7.12824739919028e-05	410	1164	305
776	8.25991189427313e-05	0	6.96055684454756e-05	0	0	0	8.53970964987191e-05	0	0	1635	5362	3082	5362	5362	5362	1227	5362	5362	2.68553179277153e-05	1612	1227	306
401535	8.25991189427313e-05	0	0	0	6.5992080950286e-05	0	0	0	6.9589422407794e-05	1635	5362	5362	5362	4862	5362	5362	5362	3115	2.42492180169082e-05	1679	1635	306
84310	8.26812162616226e-05	6.94842361534117e-05	6.9723386009121e-05	6.62254061758718e-05	6.61540462850412e-05	0	0	6.86368041466277e-05	8.14195970286476e-05	1627	3397	2642	4756	4780	5362	5362	3910	1651	5.5694009685006e-05	732	1627	306
127703	8.25991189427313e-05	0	6.96055684454756e-05	0	0	6.20860927152318e-05	0	0	6.9589422407794e-05	1635	5362	3082	5362	5362	5360	5362	5362	3115	3.19160076371724e-05	1479	1635	306
79002	8.25991189427313e-05	0	0	0	0	6.22588823668434e-05	8.55228837748149e-05	0	0	1635	5362	5362	5362	5362	5324	1209	5362	5362	2.62626766179973e-05	1623	1209	306
148223	8.26812162253933e-05	6.94842054902677e-05	6.96278760885664e-05	0	0	0	0	0	6.9589422407794e-05	1630	3401	2844	5362	5362	5362	5362	5362	3115	3.25365358523924e-05	1437	1630	306
80233	8.26812162615341e-05	6.94842360785005e-05	6.97231526748064e-05	6.60636150271811e-05	0	6.20860927152318e-05	0	0	6.9589422407794e-05	1628	3398	2648	4857	5362	5360	5362	5362	3115	4.67210329603052e-05	1002	1628	306
79415	8.25991189427313e-05	0	0	6.59630606860158e-05	0	6.22590494095657e-05	8.56055621944253e-05	6.87214723976143e-05	0	1635	5362	5362	4866	5362	5323	1179	3833	5362	4.09555146238337e-05	1189	1179	306
91748	8.26812162616228e-05	6.94842361535645e-05	6.9723386485116e-05	6.62257362249902e-05	6.62889985665967e-05	6.24024066591609e-05	8.56058738766515e-05	6.87397956820782e-05	6.96075169054878e-05	1626	3395	2636	4738	4633	5227	1164	3810	3063	7.12824739919028e-05	410	1164	305
55088	8.25991189427313e-05	0	0	0	6.61266576278169e-05	6.22290982565156e-05	0	0	0	1635	5362	5362	5362	4830	5344	5362	5362	5362	2.36395122414872e-05	1716	1635	306
11118	8.25991189427313e-05	0	0	0	6.5992080950286e-05	0	8.53970964987191e-05	0	0	1635	5362	5362	5362	4862	5362	1227	5362	5362	2.6266154740986e-05	1622	1227	306
684	8.25991189427313e-05	0	0	0	0	0	0	0	0	1635	5362	5362	5362	5362	5362	5362	5362	5362	9.41593228072602e-06	1883	1635	306
682	8.25991189427313e-05	0	6.96055684454756e-05	0	0	6.20860927152318e-05	0	0.000104713367661398	0	1635	5362	3082	5362	5362	5360	5362	445	5362	3.57750151529132e-05	1367	445	306
23246	8.25991189427313e-05	0	6.96055684454756e-05	0	0	6.22590494541036e-05	8.56055842386472e-05	6.87397953336177e-05	6.9607516905396e-05	1635	5362	3082	5362	5362	5322	1177	3813	3065	4.92964783253902e-05	869	1177	306
388552	8.25991189427313e-05	0	0	0	6.5992080950286e-05	0	0	0	6.9589422407794e-05	1635	5362	5362	5362	4862	5362	5362	5362	3115	2.42492180169082e-05	1679	1635	306
56271	8.25991189427313e-05	0	0	6.59630606860158e-05	0	6.22590494541036e-05	8.56055842386472e-05	6.87397953336177e-05	6.9607516905396e-05	1635	5362	5362	4866	5362	5322	1177	3813	3065	4.86776939994178e-05	928	1177	306
55859	8.25991189427313e-05	0	0	0	0	6.20860927152318e-05	0	0	0	1635	5362	5362	5362	5362	5360	5362	5362	5362	1.64935587142609e-05	1831	1635	306
627	8.26812162616228e-05	6.94842361535645e-05	6.9723386485116e-05	6.62257362249902e-05	6.62889985665967e-05	6.24024066591609e-05	8.56058738766515e-05	6.87397956820782e-05	6.96075169054878e-05	1626	3395	2636	4738	4633	5227	1164	3810	3063	7.12824739919028e-05	410	1164	305
10331	8.25991189427313e-05	0	0	0	0	6.20860927152318e-05	0	0	0	1635	5362	5362	5362	5362	5360	5362	5362	5362	1.64935587142609e-05	1831	1635	306
80210	8.25991189427313e-05	0	0	0	0	0	0	0	0	1635	5362	5362	5362	5362	5362	5362	5362	5362	9.41593228072602e-06	1883	1635	306
393	8.26812162616228e-05	6.94842361535641e-05	6.97233864837967e-05	6.62257353102069e-05	6.62886245250187e-05	6.22294485262047e-05	0	6.86368041466277e-05	6.96074897948442e-05	1626	3396	2639	4745	4651	5338	5362	3910	3078	6.14924459739904e-05	631	1626	306
384	8.25991189427313e-05	0	0	6.61248508967428e-05	6.6153800360246e-05	0	0	0	0	1635	5362	5362	4848	4784	5362	5362	5362	5362	2.36514094105612e-05	1713	1635	306
10541	8.26812162616228e-05	6.94842361535641e-05	6.97233864837967e-05	6.62257353102069e-05	6.62886245250187e-05	6.22294485262047e-05	0	6.86184812442818e-05	0	1626	3396	2639	4745	4651	5338	5362	3912	5362	5.37702721270215e-05	802	1626	306
54443	8.26811898138346e-05	6.94618516910654e-05	0	0	0	0	8.53970964987191e-05	0	0	1632	3419	5362	5362	5362	5362	1227	5362	5362	2.68442229557132e-05	1614	1227	306
120425	8.26812162615341e-05	6.94842360785005e-05	6.97231526748064e-05	6.60636150271811e-05	0	0	8.53970964987191e-05	0	6.9589422407794e-05	1628	3398	2648	4857	5362	5362	1227	5362	3115	4.93784874613587e-05	863	1227	306
249	8.25991189427313e-05	0	0	6.61251800303905e-05	6.62883785990717e-05	6.22294479943651e-05	0	0	0.00014705307604365	1635	5362	5362	4846	4657	5340	5362	5362	205	4.70695405360559e-05	975	205	306
224	8.26812162615341e-05	6.94842360785005e-05	6.97231526748064e-05	6.60636150271811e-05	0	6.20860927152318e-05	0	0	6.9589422407794e-05	1628	3398	2648	4857	5362	5360	5362	5362	3115	4.67210329603052e-05	1002	1628	306
103	8.26812162616228e-05	6.94842361535641e-05	6.97233864837967e-05	6.62257353102069e-05	6.62886245250187e-05	6.22294485262047e-05	0	6.86368041466277e-05	6.96074897948442e-05	1626	3396	2639	4745	4651	5338	5362	3910	3078	6.14924459739904e-05	631	1626	306
79913	8.26812162616226e-05	6.94842361534117e-05	6.9723386009121e-05	6.62254061758718e-05	6.61540462850412e-05	0	0	6.86368041466277e-05	6.96074897948442e-05	1627	3397	2642	4756	4780	5362	5362	3910	3078	5.43839320337465e-05	767	1627	306
58527	8.26812162615341e-05	6.94842360785005e-05	6.97231526748064e-05	6.60636150271811e-05	0	6.20860927152318e-05	0	6.86368041466277e-05	6.96074897948442e-05	1628	3398	2648	4857	5362	5360	5362	3910	3078	5.43115492730282e-05	773	1628	306
10911	8.26812162253933e-05	6.94842054902677e-05	6.96278760885664e-05	0	6.61270316671545e-05	6.24020563880372e-05	8.56058731689659e-05	6.87397956812268e-05	6.96075169054876e-05	1630	3401	2844	5362	4820	5240	1167	3812	3064	6.41406599642061e-05	489	1167	306
10497	8.25991189427313e-05	0	0	0	0	0	0	0	0	1635	5362	5362	5362	5362	5362	5362	5362	5362	9.41593228072602e-06	1883	1635	306
84675	8.25991189427313e-05	0	0	6.59630606860158e-05	0	6.20860927152318e-05	0	0	6.9589422407794e-05	1635	5362	5362	4866	5362	5360	5362	5362	3115	3.12972233112e-05	1538	1635	306
79073	8.25991189427313e-05	0	0	0	6.5992080950286e-05	0	0	6.86368041466277e-05	6.96074897948442e-05	1635	5362	5362	5362	4862	5362	5362	3910	3078	3.18397343296311e-05	1487	1635	306
7053	8.25991189427313e-05	0	0	0	0	0	0	0	0.000103392560508385	1635	5362	5362	5362	5362	5362	5362	5362	461	2.08831734890433e-05	1775	461	306
50964	8.25991189427313e-05	0	0	6.61251800303905e-05	6.62883785990717e-05	6.22294479943651e-05	0	6.86368041466277e-05	6.96074897948442e-05	1635	5362	5362	4846	4657	5340	5362	3910	3078	4.6068583760656e-05	1058	1635	306
6272	8.26812162616228e-05	6.94842361535645e-05	6.9723386485116e-05	6.62257362249902e-05	6.62889985665967e-05	7.24668582532341e-05	8.56058738766515e-05	0.00010327301685774	8.8679827608102e-05	1626	3395	2636	4738	4633	1927	1164	465	744	7.83631025678839e-05	86	465	76
326624	8.26812162616228e-05	6.94842361535641e-05	6.97233864837967e-05	6.62257353102069e-05	6.62886245250187e-05	6.22294485262047e-05	0	6.86368041466277e-05	6.96074897948442e-05	1626	3396	2639	4745	4651	5338	5362	3910	3078	6.14924459739904e-05	631	1626	306
5216	8.26812162616228e-05	6.94842361535645e-05	6.9723386485116e-05	6.62257362249902e-05	6.62889985665967e-05	6.24024066591609e-05	8.56058738766515e-05	6.87397956820782e-05	6.96075169054878e-05	1626	3395	2636	4738	4633	5227	1164	3810	3063	7.12824739919028e-05	410	1164	305
4439	8.26812162253933e-05	6.94842054902677e-05	6.96278760885664e-05	0	0	6.20860927152318e-05	0	6.86368041466277e-05	6.96074897948442e-05	1630	3401	2844	5362	5362	5360	5362	3910	3078	4.72046785986501e-05	971	1630	306
3773	8.26812162616228e-05	6.94842361535645e-05	6.9723386485116e-05	6.62257362249902e-05	6.62889985665967e-05	6.24024066591609e-05	8.56058738766515e-05	6.87397956820782e-05	6.96075169054878e-05	1626	3395	2636	4738	4633	5227	1164	3810	3063	7.12824739919028e-05	410	1164	305
24140	8.25991189427313e-05	0	0	0	6.61266576278169e-05	6.22290982565156e-05	0	0	0	1635	5362	5362	5362	4830	5344	5362	5362	5362	2.36395122414872e-05	1716	1635	306
1743	8.25991189427313e-05	0	0	0	0	6.20860927152318e-05	0	0	0	1635	5362	5362	5362	5362	5360	5362	5362	5362	1.64935587142609e-05	1831	1635	306
1740	8.25991189427313e-05	0	0	6.59630606860158e-05	0	6.22588823668434e-05	8.55228837748149e-05	0	6.9589422407794e-05	1635	5362	5362	4866	5362	5324	1209	5362	3115	4.10663412149364e-05	1179	1209	306
79947	8.26811898138346e-05	6.94618516910654e-05	0	0	6.61266576278169e-05	6.22290982565156e-05	0	6.86368041466277e-05	6.96074897948442e-05	1632	3419	5362	5362	4830	5344	5362	3910	3078	4.66413825051195e-05	1019	1632	306
829	8.26811898138346e-05	6.94618516910654e-05	0	0	6.61270313058098e-05	6.24018892999947e-05	8.55231727047137e-05	0	6.9589422407794e-05	1632	3419	5362	5362	4822	5243	1204	5362	3115	4.88200574814293e-05	899	1204	306
358	8.26811898138346e-05	6.94618516910654e-05	0	6.61251809451719e-05	6.62887526406497e-05	6.24024061273192e-05	8.56058738755769e-05	6.87397956820769e-05	6.96075169054878e-05	1632	3419	5362	4843	4644	5232	1166	3811	3063	6.35518215186981e-05	530	1166	306
88455	8.25991189427313e-05	0	6.96055684454756e-05	0	0	6.20860927152318e-05	0	6.86368041466277e-05	6.96074897948442e-05	1635	5362	3082	5362	5362	5360	5362	3910	3078	3.95065239498953e-05	1236	1635	306
221	8.25991189427313e-05	0	0	6.59630606860158e-05	0	6.20860927152318e-05	0	0	6.9589422407794e-05	1635	5362	5362	4866	5362	5360	5362	5362	3115	3.12972233112e-05	1538	1635	306
374655	8.25991189427313e-05	0	0	0	0	0	8.53970964987191e-05	0	6.9589422407794e-05	1635	5362	5362	5362	5362	5362	1227	5362	3115	2.68691574258249e-05	1610	1227	306
10472	8.26812427690503e-05	6.9506671092731e-05	6.96474197907491e-05	0	6.62605044201064e-05	6.22293877136524e-05	0	6.86368067295199e-05	6.96173020305722e-05	1615	3322	2774	5362	4677	5342	5362	3908	2980	5.43708361532333e-05	768	1615	306
51067	8.26811898138346e-05	6.94618516910654e-05	0	6.59630606860158e-05	0	0	0	0	0	1632	3419	5362	4866	5362	5362	5362	5362	5362	2.41946624075534e-05	1695	1632	306
84313	8.25991189427313e-05	0	0	0	0	0	0	0	0	1635	5362	5362	5362	5362	5362	5362	5362	5362	9.41593228072602e-06	1883	1635	306
26262	8.25991189427313e-05	0	0	0	0	6.22588823668434e-05	8.55228837748149e-05	0	0	1635	5362	5362	5362	5362	5324	1209	5362	5362	2.62626766179973e-05	1623	1209	306
9320	8.26812162616228e-05	6.94842361535645e-05	6.9723386485116e-05	6.62257362249902e-05	6.62889985665967e-05	6.24024066591609e-05	8.56058738766515e-05	6.87397956820782e-05	6.96075169054878e-05	1626	3395	2636	4738	4633	5227	1164	3810	3063	7.12824739919028e-05	410	1164	305
7127	8.25991189427313e-05	0	0	0	6.61270313058098e-05	6.24018892999947e-05	8.55231727047137e-05	0	0	1635	5362	5362	5362	4822	5243	1204	5362	5362	3.34087035305199e-05	1416	1204	306
130733	8.25991189427313e-05	0	6.97010787844631e-05	6.62257031379751e-05	6.62886244463357e-05	6.22294485260345e-05	0	6.86184812442818e-05	0	1635	5362	2691	4749	4652	5339	5362	3912	5362	4.60721106116136e-05	1055	1635	306
57465	8.26812162616228e-05	6.94842361535645e-05	6.9723386485116e-05	6.62257362249902e-05	6.62889985665967e-05	6.24024066591609e-05	8.56058738766515e-05	6.87397956820782e-05	6.96075169054878e-05	1626	3395	2636	4738	4633	5227	1164	3810	3063	7.12824739919028e-05	410	1164	305
83890	8.25991189427313e-05	0	0	0	0	0	0	6.86184812442818e-05	0	1635	5362	5362	5362	5362	5362	5362	3912	5362	1.70024189569906e-05	1814	1635	306
130367	8.25991189427313e-05	0	0	0	0	0	8.53970964987191e-05	0	0	1635	5362	5362	5362	5362	5362	1227	5362	5362	1.91510132153144e-05	1788	1227	306
88745	8.25991189427313e-05	0	0	0	6.5992080950286e-05	0	0	0	0	1635	5362	5362	5362	4862	5362	5362	5362	5362	1.65310738063977e-05	1826	1635	306
80209	8.26812162616228e-05	6.94842361535641e-05	6.97233864837967e-05	6.62257353102069e-05	6.62886245250187e-05	6.22294485262047e-05	0	6.86368041466277e-05	6.96074897948442e-05	1626	3396	2639	4745	4651	5338	5362	3910	3078	6.14924459739904e-05	631	1626	306
5590	8.26812162616228e-05	6.94842361535641e-05	6.97233864837967e-05	6.62257353102069e-05	6.62886245250187e-05	6.22294485262047e-05	0	6.86368041466277e-05	6.96074897948442e-05	1626	3396	2639	4745	4651	5338	5362	3910	3078	6.14924459739904e-05	631	1626	306
25824	8.25991189427313e-05	0	6.96055684454756e-05	0	6.61270313058098e-05	6.24018892999947e-05	8.55231727047137e-05	0	0	1635	5362	3082	5362	4822	5243	1204	5362	5362	4.11130082429208e-05	1166	1204	306
56132	8.25991189427313e-05	0	6.96055684454756e-05	0	0	6.20860927152318e-05	0	0	6.9589422407794e-05	1635	5362	3082	5362	5362	5360	5362	5362	3115	3.19160076371724e-05	1479	1635	306
64881	8.25991189427313e-05	0	0	0	0	6.20860927152318e-05	0	6.86184812442818e-05	0	1635	5362	5362	5362	5362	5360	5362	3912	5362	2.40800453905254e-05	1705	1635	306
79716	8.25991189427313e-05	0	0	0	6.61266576278169e-05	6.22290982565156e-05	0	6.86184812442818e-05	0	1635	5362	5362	5362	4830	5344	5362	3912	5362	3.12259989177518e-05	1546	1635	306
4703	8.25991189427313e-05	0	0	0	0	6.20860927152318e-05	0	0	0	1635	5362	5362	5362	5362	5360	5362	5362	5362	1.64935587142609e-05	1831	1635	306
90634	8.26812162253933e-05	6.94842054902677e-05	6.96278760885664e-05	0	6.61270316671545e-05	6.24020563880372e-05	8.56058731689659e-05	6.87397956812268e-05	6.96075169054876e-05	1630	3401	2844	5362	4820	5240	1167	3812	3064	6.41406599642061e-05	489	1167	306
196264	8.25991189427313e-05	0	0	6.61251809442882e-05	6.62887522793029e-05	6.24022390392767e-05	8.55231734113238e-05	0	6.9589422407794e-05	1635	5362	5362	4845	4646	5238	1203	5362	3115	4.82472589160901e-05	941	1203	306
84769	8.26812162616228e-05	6.94842361535641e-05	6.97233864837967e-05	6.62257353102069e-05	6.62886245250187e-05	6.22294485262047e-05	0	6.86368041466277e-05	6.96074897948442e-05	1626	3396	2639	4745	4651	5338	5362	3910	3078	6.14924459739904e-05	631	1626	306
4046	8.26812162616228e-05	6.94842361535641e-05	6.97233864837967e-05	6.62257353102069e-05	6.62886245250187e-05	6.22294485262047e-05	0	6.86368041466277e-05	6.96074897948442e-05	1626	3396	2639	4745	4651	5338	5362	3910	3078	6.14924459739904e-05	631	1626	306
55144	8.25991189427313e-05	0	6.97008449754971e-05	6.60635828551418e-05	0	6.20860927152318e-05	0	6.86184812442818e-05	0	1635	5362	2693	4859	5362	5360	5362	3912	5362	3.88912139274912e-05	1301	1635	306
55222	8.25991189427313e-05	0	6.96055684454756e-05	0	6.61266576278169e-05	8.64069712659972e-05	0	7.07676236844449e-05	6.96074897948442e-05	1635	5362	3082	5362	4830	828	5362	2056	3078	4.96442659939946e-05	856	828	306
55353	8.25991189427313e-05	0	0	0	0	6.20860927152318e-05	0	0	0	1635	5362	5362	5362	5362	5360	5362	5362	5362	1.64935587142609e-05	1831	1635	306
3816	8.25991189427313e-05	0	0	0	6.61266576278169e-05	6.22290982565156e-05	0	6.86184812442818e-05	0	1635	5362	5362	5362	4830	5344	5362	3912	5362	3.12259989177518e-05	1546	1635	306
9922	8.25991189427313e-05	0	0	0	6.5992080950286e-05	0	0	6.86368041466277e-05	6.96074897948442e-05	1635	5362	5362	5362	4862	5362	5362	3910	3078	3.18397343296311e-05	1487	1635	306
84639	8.25991189427313e-05	0	6.96055684454756e-05	0	0	0	0	0	0	1635	5362	3082	5362	5362	5362	5362	5362	5362	1.7120236993127e-05	1808	1635	306
255626	8.25991189427313e-05	0	0	0	0	6.22588823668434e-05	8.55228837748149e-05	0	6.9589422407794e-05	1635	5362	5362	5362	5362	5324	1209	5362	3115	3.39808208285078e-05	1393	1209	306
79712	8.26812162616228e-05	6.94842361535641e-05	6.97233864837967e-05	6.62257353102069e-05	6.62886245250187e-05	6.22294485262047e-05	0	6.86368041466277e-05	6.96074897948442e-05	1626	3396	2639	4745	4651	5338	5362	3910	3078	6.14924459739904e-05	631	1626	306
8323	8.26811898138346e-05	6.94618516910654e-05	0	0	0	6.20860927152318e-05	0	0	0	1632	3419	5362	5362	5362	5360	5362	5362	5362	2.41867684546597e-05	1697	1632	306
93611	8.25991189427313e-05	0	0	0	6.61270313058098e-05	6.24018892999947e-05	8.55231727047137e-05	0	0	1635	5362	5362	5362	4822	5243	1204	5362	5362	3.34087035305199e-05	1416	1204	306
59084	8.26811898138346e-05	6.94618516910654e-05	0	0	0	0	0	0	0	1632	3419	5362	5362	5362	5362	5362	5362	5362	1.71091420211249e-05	1809	1632	306
8445	8.25991189427313e-05	0	6.96055684454756e-05	0	0	6.20860927152318e-05	0	0	0	1635	5362	3082	5362	5362	5360	5362	5362	5362	2.41978634266618e-05	1693	1635	306
11221	8.26812162616228e-05	6.94842361535645e-05	6.9723386485116e-05	6.62257362249902e-05	6.62889985665967e-05	6.24024066591609e-05	8.56058738766515e-05	6.87397956820782e-05	6.96075169054878e-05	1626	3395	2636	4738	4633	5227	1164	3810	3063	7.12824739919028e-05	410	1164	305
1795	8.25991189427313e-05	0	6.97010787857811e-05	6.62257040518747e-05	6.62889981265669e-05	6.24022395709483e-05	8.5523173412398e-05	0	0	1635	5362	2690	4748	4638	5237	1202	5362	5362	4.82548154037748e-05	939	1202	306
54567	8.26812162616228e-05	6.94842361535645e-05	6.9723386485116e-05	6.62257362249902e-05	6.62889985665967e-05	6.24024066591609e-05	8.56058738766515e-05	6.87397956820782e-05	6.96075169054878e-05	1626	3395	2636	4738	4633	5227	1164	3810	3063	7.12824739919028e-05	410	1164	305
84649	8.25991189427313e-05	0	0	6.59630606860158e-05	0	6.22588823668434e-05	8.55228837748149e-05	0	6.9589422407794e-05	1635	5362	5362	4866	5362	5324	1209	5362	3115	4.10663412149364e-05	1179	1209	306
