Genes	GSM2367626	GSM2367627	GSM2367628	GSM2367629	GSM2367630	GSM2367631	GSM2367632	GSM2367633	GSM2367634	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
55157	6.8576174	6.984419	7.295449	7.1502876	6.9887075	6.9557934	6.925021	7.270698	6.9861712	7.3848557	6.8856854	6.9418244	6.5067472	7.0321765	7.092982	6.888136	7.264479	7.0024233	6.5256863	7.154442	6.9405236	7.0757685
55159	7.778486	8.212775	7.713997	7.694806	7.954435	7.7939706	8.101601	7.7355127	7.90979	7.9278936	7.8716974	7.5936675	8.182787	7.7005143	7.9666862	7.914263	7.7862477	8.053753	7.9116135	7.767142	7.9303684	7.4466887
5516	6.2609515	6.7074995	6.5477133	6.2544427	6.5374255	6.4027734	6.3521214	6.3959517	6.1247945	6.659347	6.9957886	6.5167685	6.7441497	6.536351	6.9412866	6.725641	6.2143908	6.7312193	6.8468275	6.647358	6.1624207	6.4488363
55160	6.425855	6.0778885	6.173524	6.097792	6.3652287	6.17381	6.2603087	5.9862804	6.3448052	6.024581	5.941406	6.020947	5.909429	6.133293	6.021817	6.0242267	5.9846563	6.039688	5.9660516	5.941734	5.88714	6.216753
55161	7.1653214	7.5137596	7.5344224	7.3519692	7.0272317	7.4872093	7.144174	7.488906	7.21592	7.309762	7.2797723	7.12574	7.0011053	7.5580783	7.43958	7.2769294	7.310646	7.4332314	7.5621614	7.4153423	7.1716795	7.32725
55163	11.046816	11.805074	11.302945	11.121889	11.504179	11.7558775	10.77699	11.641189	11.101537	11.817096	11.585788	11.910447	10.510057	11.719094	11.306086	11.393979	11.591477	11.382824	11.567938	11.655825	11.575062	11.893327
55165	6.762263	6.822108	6.853228	6.7411804	6.5648384	6.8320146	6.904841	6.672623	6.476752	6.313098	6.2853155	6.3066473	6.1616445	6.4894295	6.1480303	6.1359544	6.1144876	6.5018415	6.648073	6.869716	6.852869	6.34678
55166	6.040694	6.5121837	6.5385666	6.517453	6.350616	6.1901093	6.3573933	6.4094133	5.8431425	6.35892	6.279834	6.0745254	6.175266	6.1069126	6.0174155	5.974842	5.811027	5.890848	5.9435153	5.9581547	6.10513	6.2031174
55167	6.7972126	6.473376	6.5091033	6.293448	6.4843254	6.5104175	6.4504924	6.551789	6.3829813	6.657045	6.886897	6.607108	6.3946877	6.5318556	6.7369266	6.609396	6.6640043	6.7625794	6.91272	6.836552	6.464433	6.7855706
55171	6.335053	6.3700795	6.454721	6.1208806	6.4111686	6.3116655	6.241413	6.3256917	5.970976	6.520152	6.9837074	6.912133	6.262967	6.905378	6.683006	6.8649654	6.5734544	6.2139435	6.138252	6.8260384	6.304615	6.451745
55172	6.87674	7.974561	7.212189	7.0946436	6.9433	6.949226	6.887635	7.319174	7.089446	7.394387	6.9142194	7.2202454	6.717721	7.270901	6.78654	6.830039	7.0595627	6.6670356	6.898654	7.2776656	6.5760317	7.121452
55173	9.509541	10.4347	9.925147	10.1834345	10.0535555	9.945736	10.010065	10.197182	9.990126	9.814365	10.377325	10.160563	10.020755	9.509541	9.951177	9.886284	10.089369	10.048952	10.002864	10.089369	10.174759	10.389565
55174	9.953273	9.854421	9.769818	9.166853	9.730598	9.506625	10.013888	9.540233	9.039296	9.625823	9.959206	9.853093	9.499389	9.839765	9.869853	9.962678	10.233471	10.52692	10.133346	9.845257	10.103876	10.26489
55177	9.097523	9.390124	9.40758	9.185834	9.127943	9.722341	8.978573	9.5681095	8.937244	9.341971	9.311797	9.367687	9.049368	9.633313	9.484804	9.43352	9.242084	9.475051	9.309377	9.235448	9.155337	9.681582
55178	9.33974	8.489575	8.421543	8.6243725	9.007273	8.278362	8.937244	9.4113	9.105323	9.199441	9.178139	9.33838	8.998888	9.4425	9.288168	8.829436	9.482237	9.606342	9.012513	9.404051	8.970549	9.457397
55179	6.06361	7.655299	7.7268486	7.531808	8.095525	6.602995	7.6150727	6.5700803	6.782698	7.1584754	6.3158464	6.9506054	7.646342	7.0609794	7.098163	7.198136	6.7723975	6.8786955	7.137741	6.6760445	6.7774496	6.675477
5518	11.179601	10.532643	10.803347	11.008667	10.922531	10.906351	11.472244	10.799934	10.988976	10.253112	10.141065	10.069153	10.633689	10.241725	10.301676	10.137926	10.801064	10.603257	10.330952	10.064094	10.695032	10.425786
55182	8.172393	8.405613	8.20943	7.96484	8.342469	7.83047	8.382921	7.926177	8.123944	8.074619	7.9340925	8.029701	8.397228	8.059767	8.360449	8.381953	7.8458085	8.341077	8.112199	7.907635	7.9721556	7.755209
55183	6.6809764	6.9220924	6.91272	7.0003004	7.0855436	6.6404133	7.003575	7.16136	6.8228188	7.0747333	6.998355	7.2412767	7.2882833	6.8170047	7.259679	6.6678715	7.005356	6.5877714	7.196664	7.061749	6.870257	6.887635
55187	6.948081	6.9421797	6.8355527	6.9090004	6.865882	6.5859466	6.7344766	6.786824	6.940722	6.8249793	6.8565407	7.0371947	6.792446	7.197353	6.644537	6.778266	6.52649	6.860973	6.9303913	6.8685045	6.7109447	7.161788
5519	8.291936	8.105762	8.98467	8.710519	8.180872	9.07115	8.4816	8.818848	8.629893	8.334562	8.899132	8.816843	8.036032	8.128653	9.098839	7.877418	8.493416	8.722968	9.16737	8.168915	8.181165	8.265494
55192	8.111512	7.9243665	8.010026	7.7459693	7.6127024	8.230594	7.8787956	7.7504077	8.127279	8.05408	8.29803	7.982357	8.094848	8.077472	8.159077	8.137045	8.412463	8.470853	8.245878	7.9166884	8.057674	8.100321
55197	9.611752	8.740067	9.08637	9.478748	9.003217	9.527569	9.252879	9.344108	9.776807	9.428029	9.115414	9.405552	9.227114	9.356498	9.367687	9.313356	9.494859	9.047571	9.250495	9.088352	9.426298	9.1772175
55198	8.973363	9.15685	8.965231	8.256981	9.131264	8.292902	8.225243	8.137388	8.525261	8.079655	8.179678	8.039665	8.575059	8.468681	8.215764	8.148676	8.330656	8.04755	8.224553	7.9321012	8.410862	8.144204
55199	7.072932	7.1638746	7.2971683	6.842821	7.092391	6.5800543	6.687233	6.835359	6.7720823	6.903021	6.688177	6.51631	6.5231695	6.9314895	6.9410944	6.5376673	6.5657725	6.657493	6.4807863	6.7742343	6.8286695	6.8830156
5520	9.601529	9.047999	8.89519	8.436867	9.332558	8.975056	8.78564	9.107995	8.576256	8.889755	9.979431	9.980247	8.87876	10.362037	8.906508	9.064609	9.85844	9.526402	9.446881	9.614652	9.051653	9.914792
55200	6.399493	7.025648	5.951671	6.465486	6.010412	6.241225	6.241366	6.6741366	6.277722	6.2685866	6.2745233	6.0123687	6.272208	6.007074	6.154284	6.0097685	6.016541	6.2619514	6.283255	6.633323	6.1987643	6.5917273
55201	7.8356614	7.5195427	7.602313	7.572636	7.3075147	7.5008125	7.682581	7.260427	7.6849456	7.373725	7.270698	7.323374	7.9166884	7.211084	7.5414395	7.156157	7.237814	7.170401	7.847539	7.3711405	7.7101088	7.388449
55204	7.0915637	7.623088	7.093225	7.752756	7.446164	7.361694	7.154442	7.1043444	7.535483	7.589377	6.911945	6.9414697	6.8236523	7.2806797	6.8046703	7.106238	7.189168	6.38037	6.792622	7.1235075	7.0855436	7.1596117
55205	6.61526	7.2272615	7.239312	7.6352625	7.320359	7.0148134	7.4441648	6.939231	7.248649	7.5659766	7.142621	7.0768247	7.5047946	7.2998934	6.869362	7.24217	6.789417	7.3175178	7.279069	6.7250385	7.57212	7.326626
55207	8.429248	9.1772175	8.893037	9.162073	9.061281	9.215576	9.06638	8.975961	8.881706	9.121237	8.839005	8.918973	9.37665	8.675931	8.887612	8.593561	8.897729	9.097049	8.899528	8.926508	8.913172	9.010808
55208	6.644805	6.4937863	6.210684	6.4659934	6.4339037	6.251265	6.685661	6.4044385	6.661331	6.375971	6.498976	6.462178	6.432354	6.256672	6.503189	6.2204013	6.6044407	6.342654	6.376662	6.310013	6.3661304	6.4476876
5521	6.9396224	6.535675	6.7196217	7.2626967	6.878876	7.063645	6.9309344	6.7059298	7.1928287	6.87159	6.9161987	6.9861712	7.2536902	7.201347	6.9697323	7.064281	7.1263638	6.5113854	6.850272	7.124702	7.71612	6.947682
55214	8.288782	7.1582575	8.0624275	8.176611	7.5570707	8.076183	8.173656	7.643982	8.197889	9.1742525	8.533036	8.488368	9.794212	8.475206	8.776519	8.463318	8.751713	8.609421	9.097946	8.465867	8.564036	8.57255
55215	6.1777387	6.4210978	5.9424195	6.14705	5.955471	6.205388	6.1604476	5.8205295	6.103218	5.89291	5.9782705	5.8544397	5.924563	6.0098515	5.8756523	5.687939	5.936993	5.8738766	5.7908354	5.7373104	5.8125534	5.945619
55218	7.268365	7.7804103	7.8330464	7.65876	7.5662184	7.1054053	7.394387	6.8593917	7.400451	7.6267676	7.571858	7.4607034	7.2589746	7.6550055	7.387462	7.5925612	7.689007	7.323612	7.553525	7.458947	7.913982	7.5117173
55219	7.998434	8.180278	8.033037	7.994401	8.30273	7.6303287	7.531053	8.430366	8.029993	8.23835	8.369806	8.627381	7.638457	8.479105	8.091996	8.430366	8.39184	8.508551	8.525647	8.236564	7.889952	8.561166
55222	10.077164	9.790384	10.366904	9.618604	9.918379	10.477185	9.726589	9.357092	9.580945	8.84066	9.016617	8.871544	7.9700675	9.806745	8.980758	8.992114	8.682295	9.157771	8.44787	8.904669	8.947339	8.985948
55223	6.033566	6.05829	6.303375	6.134845	5.876362	6.0427427	6.126474	5.863767	5.9918466	5.7303925	5.596337	5.6527896	6.0285716	5.5210366	5.7757745	5.7184024	5.747341	5.6951733	5.9599676	5.84361	5.693266	5.900112
55225	6.391317	6.1127343	6.0422406	6.7499213	6.6925488	6.7310324	6.596796	6.296326	6.4680023	6.549856	6.3353205	6.026044	6.9178867	6.972493	6.2806573	5.9550786	6.5184555	6.2286	6.832181	6.5200305	6.6348205	6.4492435
55226	9.176279	9.003685	8.952213	9.11444	9.471325	9.015213	9.384034	8.865875	8.992555	8.930814	8.835173	9.064609	8.947771	8.284684	8.84829	8.632181	9.040299	9.085922	9.104896	8.717201	9.028544	8.73757
55227	6.057252	8.433162	5.897236	7.4410367	6.101065	7.209703	7.971831	5.7940173	6.7916293	6.3284683	6.8484907	6.073785	7.567261	6.9379473	6.095397	6.029447	5.851184	6.1657786	6.2644143	6.0003204	6.281376	6.0376625
55228	5.851169	5.902491	5.9489036	6.8465104	6.002388	6.1406584	6.009979	5.92122	6.319237	6.0057077	5.951347	5.8511395	6.32311	5.832497	5.910924	5.896256	6.1347914	5.8037367	5.725972	6.0042014	6.114379	5.805735
5523	7.427126	6.683006	6.626436	6.8170047	6.6378713	6.9433	6.9357624	6.981623	7.326626	6.676311	6.9511943	6.763034	6.7611737	6.9213552	7.029365	7.2144384	7.011232	6.538906	6.993674	7.2970023	6.8648105	6.9390755
55230	6.305851	6.1953964	6.3380218	6.3230414	6.424304	6.6201553	6.30169	6.391317	6.308731	5.942557	6.1901093	6.3945265	6.344216	6.2157173	6.201742	5.9426746	6.308301	6.023851	6.425855	6.0832934	6.2710457	6.2036
55236	7.610327	7.7996182	7.2056828	7.4945593	7.1424417	7.5795054	7.613741	7.8528023	7.5372014	7.2570333	7.70108	7.074356	7.718109	7.1975436	7.5264826	7.1005793	7.22573	6.925888	6.9537745	7.2781477	7.2587976	7.531808
55238	7.6113687	6.773904	7.083034	6.48594	6.87816	7.5099087	7.286317	7.1388035	7.530004	6.4334292	5.929564	6.209303	6.4008904	6.5417566	6.2368064	6.528441	6.294567	5.9950457	6.519906	6.0736976	6.702267	6.469619
55239	7.777352	7.8779893	7.7727876	7.3824105	7.7895646	7.613493	7.5070353	7.8881316	7.673094	7.454714	7.588858	7.613493	7.748587	7.54426	7.7360435	7.4410367	7.590414	7.951694	7.4337206	7.5403748	7.632288	7.779289
55240	6.045151	5.8899198	6.5422096	6.25158	6.7689047	6.2567186	5.941812	6.2917066	5.789279	6.2119837	6.5395265	6.9859896	6.1300735	6.1287146	6.6051927	6.1278443	5.947563	6.359212	6.4007254	6.39896	5.935591	6.3340416
55243	5.93733	5.9208803	6.013042	6.2805586	5.853933	5.9086013	6.220319	6.1741123	6.057323	6.073335	6.2188153	5.9810705	6.4764395	5.9827256	5.8008194	6.122615	5.8527374	5.9554825	5.8964286	5.809794	6.070457	6.0743904
55246	7.523902	8.159726	7.952552	7.6267676	7.943248	7.9489	7.551026	8.274202	7.3290763	8.006033	7.757766	7.6625743	7.462957	8.197889	7.7441316	7.9811573	7.5795054	7.4954443	7.558397	8.147813	7.704319	8.168579
55247	5.705092	5.868662	6.0326185	5.896379	6.1554666	5.859478	5.9099984	5.679233	5.903739	5.8879814	5.762457	5.902153	5.8108115	5.8593826	5.719359	5.9873133	5.718884	5.868062	5.9414687	5.754442	5.819886	6.053131
55249	9.564203	9.673591	9.1600895	9.730062	9.290091	9.814365	9.517532	9.468012	9.862776	9.294725	9.420956	9.093021	9.5448265	9.207938	9.247502	9.218585	9.661129	10.063396	9.669755	9.409174	9.504672	9.809325
5525	9.556355	9.816287	9.628868	9.975304	10.141065	10.228875	9.616946	9.633313	10.174759	9.829818	9.187161	9.448994	9.152074	9.78749	9.771651	9.801361	9.786266	9.333052	9.666679	9.334149	9.765836	9.51928
55252	8.575896	8.4457445	8.818011	9.267513	8.5103855	9.095555	8.871944	8.850445	8.857789	8.970097	8.711584	8.536745	8.600405	8.7364	8.465157	8.786372	8.219031	8.446434	8.516021	8.815999	8.836842	8.409431
55253	7.8539205	7.9267755	7.8725376	7.8777103	8.007859	7.7171893	7.602555	7.867328	7.5417204	7.5966377	7.8036113	8.428181	7.283329	7.8730817	7.9387913	8.039998	7.487887	7.816827	7.912485	7.9679255	7.635807	7.8805213
55256	7.4410367	7.704618	8.281321	7.779289	8.245878	8.231681	6.8505955	8.285742	7.8609715	8.047258	7.881418	8.068781	6.643054	7.7727876	7.9863772	8.178671	8.267125	8.0736885	7.440555	7.854477	7.582368	8.642311
55257	9.053754	8.322	8.520427	9.258563	8.752461	8.849561	9.134536	8.452366	8.966454	8.325473	8.467403	8.271391	9.014353	8.646447	8.649719	8.540896	8.916372	8.72894	8.725906	8.166283	8.768145	8.481225
5526	7.3146853	6.8044796	6.747123	6.694914	6.659347	6.6995025	6.912133	6.8826375	6.9755216	6.925021	6.8455267	6.6634073	7.008289	6.738325	6.946074	6.3215995	6.9173036	7.111156	7.053489	6.7779045	6.776607	6.895374
55260	8.730044	7.662816	7.8019223	7.3245034	7.5202703	7.8643174	7.7907386	7.899145	7.70912	7.272752	7.419028	7.4434214	6.8157377	7.596423	7.3593326	7.6800113	7.8394384	7.5386157	7.506067	7.5675583	7.434877	7.882304
55262	7.4935184	7.298726	7.203187	7.23603	7.3305883	7.3519692	7.2674456	7.26812	7.5555673	6.805168	7.2840686	6.6652927	7.2484593	6.8008633	6.993674	6.583432	6.782393	7.313547	7.28604	6.422871	7.0857363	6.794572
55268	14.338535	13.704636	13.022294	12.488091	13.607681	12.731246	12.910939	13.639318	13.164746	13.378322	13.723377	13.645321	12.287691	13.56818	13.419347	13.08341	13.49786	13.980941	13.287102	13.4341545	13.208442	14.27551
55270	6.3839974	6.6087413	6.8484907	6.534975	6.41512	6.210077	6.3647466	6.3225307	6.3746586	6.393173	6.296443	6.391317	6.27247	6.4074225	6.3876286	6.3219447	6.0631185	6.2360926	6.432094	6.419827	6.280714	6.3450303
55272	11.013625	11.515355	11.356926	11.455444	11.413576	11.50722	11.208267	11.316025	11.298603	11.4946575	11.37814	11.686184	11.515355	11.748002	11.453845	11.5569105	11.520447	11.482671	11.761816	11.580588	11.320801	11.432837
55273	6.7862363	7.024279	7.315364	7.2905054	7.198136	7.2871614	7.586563	6.9410944	7.3229275	6.873906	7.340454	7.4617715	7.6804934	8.4769335	7.462957	7.7080173	7.0506845	7.2037907	7.3950768	6.823132	6.944381	7.6830864
55275	6.4824843	6.201436	6.576258	6.425136	6.273971	6.49815	6.4726543	6.362777	6.707769	6.297116	6.4768577	6.2170753	6.364373	6.2795873	6.3300104	6.186695	6.269735	6.3624783	6.2352	6.293849	6.3914	6.3572307
55276	8.3813	8.99568	7.503838	7.3056655	7.8116374	7.460996	7.3288593	7.693738	7.1804533	7.9070535	7.6434007	8.557852	8.26245	7.9100957	8.008838	7.2574725	7.516991	7.4346356	8.279359	8.969173	7.4744287	7.847269
55279	6.425136	6.659631	6.909159	6.8776107	6.573095	6.7902107	6.7902107	6.87194	6.7347593	7.0472555	6.791152	6.948616	6.8915157	6.696631	6.8008633	6.184898	6.8853455	6.927313	6.7675133	6.669855	6.655975	6.765398
5528	7.3783107	7.6722717	7.231146	7.270698	7.562419	7.279069	7.053703	7.3390636	7.4670997	7.4376836	7.1049647	7.3418794	7.0999603	7.362122	6.8771133	7.008289	7.2557063	7.023123	7.217768	7.3783107	7.3807235	7.4341855
55281	11.016138	9.968861	11.066196	10.6541395	10.361123	10.82538	10.297916	10.912616	10.614054	10.179395	10.186479	10.026804	9.230997	9.968227	10.291102	9.924436	10.582656	9.783791	9.615838	10.469808	10.692983	10.112321
55284	6.7352257	7.1210546	6.7215724	7.146744	6.8801036	6.685065	6.8260384	7.0193734	6.897152	7.353354	7.0992084	7.329978	7.244689	7.0917754	7.216377	6.8744216	6.7168407	7.247136	7.190868	7.320158	7.1206994	6.8595686
55285	6.52855	7.220697	7.2589746	7.1274076	7.205259	7.0288196	7.151083	7.131573	6.6695714	7.31943	7.2895894	7.5344224	6.924454	7.0494685	7.0699005	7.225091	6.741009	7.0853205	7.507785	7.5517445	7.0591416	7.1729336
55286	7.6408877	8.718695	7.73683	7.8570766	7.8359427	7.516025	7.4416857	8.087321	7.4192786	8.09584	8.228624	7.8893003	7.569484	7.7845616	7.478399	8.019951	7.620527	8.338663	7.56874	8.113725	7.6640263	8.137388
55287	6.111967	6.147483	6.0508194	6.032131	5.9695354	6.1233196	6.0236425	6.153877	5.928305	6.184577	6.051391	5.981934	6.051517	6.203377	6.190188	6.25449	5.969001	6.0961347	6.0080667	6.0814953	6.054231	5.986893
55288	8.959117	9.157771	8.574686	9.384034	8.701916	9.0050745	8.992114	9.101171	9.038374	9.44008	9.138375	9.095555	8.843568	9.11685	9.12222	9.282628	9.097946	8.891508	8.961375	9.481805	9.302812	9.328132
552889	8.859174	8.571765	8.156698	8.637226	8.937244	8.983691	8.539901	8.908912	8.5103855	8.642311	8.363168	8.550123	8.372309	8.796859	8.485497	8.753699	8.37889	8.468681	8.2546215	8.675206	8.627005	8.588046
552891	6.3222103	6.8810177	6.594792	6.5449452	6.698902	6.3656206	6.507515	6.493899	6.200332	6.5752363	6.4954906	6.3612165	6.589275	6.2449074	6.6925488	6.401511	6.681274	6.562839	6.5497203	6.592862	6.706104	6.505617
5529	9.155864	9.394372	9.280743	8.879218	8.956928	9.094527	8.8048115	8.525955	9.065022	9.47826	9.019324	9.104513	10.0180435	9.264214	9.728297	9.439518	9.060794	9.481303	9.473413	9.171367	9.377247	8.931667
55290	8.164396	8.124584	8.431697	7.339499	8.187646	8.200127	7.7242565	8.014767	7.512214	7.9502616	7.6970544	7.9921265	7.535483	7.704868	7.810488	7.9387913	8.034566	8.021885	7.8107996	8.068104	8.083462	8.160911
552900	9.309839	10.113839	9.816895	10.426572	10.10318	9.904589	10.483039	9.646514	10.107028	8.864225	9.533212	9.231505	9.097049	9.853746	9.517532	9.738315	9.650175	9.523654	9.44407	9.504672	9.829818	9.307414
55291	9.674831	8.76776	8.690447	9.013026	8.680315	9.24549	9.001152	8.85966	9.334625	8.85824	8.757239	8.719063	9.184349	9.15685	9.259592	8.951301	8.919869	8.908463	9.0412035	8.9017935	9.424649	9.085061
55294	8.378503	7.2905054	8.097096	8.50406	8.377498	8.843106	8.470465	8.395553	8.432118	8.307101	8.02613	8.203573	7.977914	8.040632	8.115155	8.223316	8.438965	7.82249	8.478364	8.500338	8.441785	8.210422
55296	6.6014514	7.1005793	6.7223234	6.730577	6.726063	6.5698295	6.6890483	6.8081656	6.785251	6.817525	6.6837406	6.737836	6.8265643	6.5132933	6.634418	6.1542287	6.6001763	6.385488	6.4074225	6.6913414	6.6088634	6.628488
55297	6.473487	7.3259597	7.0701213	6.91253	6.9556284	7.057157	6.9329953	7.092169	6.7728863	7.2943664	6.693972	6.9569335	6.7184386	6.639877	6.989628	6.179221	6.699214	6.0941925	6.774552	6.7332077	6.8031487	6.346202
55298	7.001336	7.2320037	6.67849	6.534632	6.6243334	6.858506	6.7196217	6.9981527	6.7785854	6.8010235	6.706388	6.4207344	6.4565544	6.5606947	6.805996	6.6883187	6.3694987	6.386364	6.594532	6.7763166	6.5508423	6.9289756
55299	8.219649	8.9993305	8.734629	9.091701	8.816843	8.349197	8.873207	8.997007	8.458037	8.938532	8.845201	9.206545	10.199342	9.013455	9.23254	8.94523	9.183315	9.752508	9.2294445	8.996147	8.916822	8.569091
5530	6.028431	6.1468863	6.457463	6.44723	6.0849576	6.3793874	6.2632475	6.2240314	6.210684	6.3200192	6.031831	6.1160197	6.212225	6.097687	6.155057	6.4423275	6.2147846	6.3430724	6.037496	6.167275	6.3165627	6.1941953
55300	5.944162	6.292031	6.2587886	6.0406213	6.1691537	6.2843595	6.1446247	6.279788	6.0784755	6.4007254	6.2753663	6.0391326	5.9990788	6.089442	5.7736797	6.0150657	6.154108	5.8527794	5.978034	5.9660997	6.2890267	6.2510567
55303	10.134887	10.064824	10.08428	11.287963	10.563805	10.801064	11.134769	10.032181	10.826539	11.085366	10.521307	10.690923	10.761335	10.48944	10.994522	10.253112	11.002419	9.7793	10.622509	10.30234	11.639208	10.4726095
55308	6.874244	6.9357624	6.890842	6.69021	6.696924	6.9086366	6.7461777	6.9350166	6.785106	6.3177676	6.2309594	6.4328914	6.5073066	6.270099	6.49908	6.325315	6.5273347	6.6600776	6.3466964	6.2702017	6.3310957	6.5700803
55311	8.389814	7.778486	7.6064277	7.5667224	7.9497237	8.406384	7.7634397	8.001126	7.5947104	7.647277	7.759397	7.569484	7.0100613	7.5292478	6.9400034	7.763702	7.7399583	7.6124396	7.1770186	7.4410367	7.4361167	7.908329
553115	9.362608	8.970549	9.043407	8.777952	8.857396	8.455778	8.653642	8.789174	8.860976	8.597028	8.379159	8.6863785	8.631445	8.521959	8.574686	8.3550005	8.902184	8.555297	8.382635	8.644118	8.909703	8.681026
55312	5.7878885	6.114754	6.071316	5.943749	5.89684	6.0694118	5.7663493	6.088985	6.0498724	5.7990546	5.8842435	5.8259835	5.7507	5.655513	6.0015707	5.7799573	5.8525696	5.8070645	5.8261127	5.803293	5.8278494	6.223858
55314	6.8665476	6.854086	7.2523656	6.758956	6.629322	7.0437922	7.249712	7.2585254	6.6890483	6.879271	6.246832	6.286434	6.733819	6.5634866	6.7489576	6.313603	6.8561935	6.1265016	6.8041677	6.2525744	7.407856	6.607108
55315	7.4557767	6.777277	7.6820354	7.537535	7.4390593	7.391998	7.2923174	7.148492	7.190868	7.6056795	6.7804728	6.5485396	6.87674	7.011809	7.328644	7.0280294	7.104554	6.441362	7.0161986	6.3697953	7.5468326	6.746349
55316	7.8443265	7.3142586	6.890279	7.4112554	7.6733856	7.8054123	7.582635	7.94022	7.7309036	7.423974	7.5589066	7.1657233	6.7552443	7.1694336	6.5061903	6.724756	7.5070353	7.2302465	6.865882	7.4897013	7.323612	7.501889
55317	7.946943	7.405547	8.067466	7.3170285	7.68028	7.8654532	7.2960987	7.687691	7.0615435	7.131573	7.0701213	7.1860375	6.883385	7.0954943	6.9639535	7.1902514	7.3627462	7.314005	6.8865786	7.4112554	7.3473186	7.3500056
55320	7.7323008	7.53279	7.601536	8.145215	7.195362	8.099303	8.241317	7.718109	8.020547	7.9773946	7.2660313	7.500607	7.7379804	7.8623195	7.4451947	7.2865214	7.707222	7.2033863	7.2676477	7.2056828	8.448686	7.1272187
