Genes	GSM2367621	GSM2367622	GSM2367623	GSM2367624	GSM2367625	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
64422	6.7030244	6.2968884	6.31402	6.4316025	6.496974	6.5200305	6.671893	6.4424253	6.263542	6.4610205	6.6261554	6.7002087	6.7663946	6.72278	6.6557	6.378753	6.5228066	6.497711
64423	7.836524	8.253758	8.271752	8.489575	8.772856	8.002522	7.7007976	7.638457	8.151746	7.777102	8.011893	7.7355127	7.9872813	7.458657	8.129564	7.4143157	7.8525257	7.973378
64425	8.347831	8.603217	8.591767	8.567568	8.758413	9.065929	9.127434	8.788754	9.431748	8.692037	8.779146	8.938912	9.298848	8.946921	9.374028	9.014807	8.996147	9.04846
64427	9.127434	9.295361	9.227114	9.457965	10.33024	9.146768	8.993035	8.939764	8.713913	8.854308	8.536089	9.129816	8.628812	8.412463	8.548507	9.178987	9.098839	8.866359
64428	8.137388	7.662816	7.6577277	7.9186454	7.890968	7.3872113	7.7541537	7.6814976	7.2640624	7.581328	7.4537635	7.4153423	7.405547	7.730055	7.8797064	7.4759583	7.3985066	7.6873746
64429	8.185354	8.865114	9.193132	9.364567	9.144241	9.573273	9.480719	9.536432	9.4656725	9.519903	9.16908	9.027942	9.125122	9.373552	9.33838	9.291593	9.143336	9.198401
64434	5.9461484	5.917377	6.0369496	5.833483	5.868166	6.0620985	5.843701	5.9414687	5.8046823	6.0523553	5.7955136	5.902971	6.0851593	6.077334	5.999117	6.0553594	5.8975663	5.9479003
64446	6.3576107	6.082393	6.5690665	6.1545115	6.3894925	6.297801	6.4878263	6.61338	6.4223013	6.350831	6.194947	6.3983326	6.8336105	6.3638163	6.5073066	6.929659	6.685661	6.448154
644591	6.0401044	6.28638	5.925905	6.2088294	6.3247437	5.87922	5.940766	5.835964	6.0440607	5.9595866	6.0634522	5.882739	6.1981316	6.0006275	6.2400684	6.3514247	6.2352962	5.919643
64478	6.884824	5.714868	6.356508	5.8026743	5.963426	5.8954	5.8749137	5.760149	5.7571287	5.7609243	5.821528	5.751503	5.93738	5.623607	5.837392	5.8064284	5.6484566	5.753173
6448	9.08339	9.171852	9.137413	9.027499	9.254398	9.287638	8.972381	8.605848	9.088831	9.160575	9.515355	9.298352	9.330089	9.298352	9.642508	8.707	10.121512	9.3068695
644809	5.7226367	5.7094398	5.708262	5.7189593	5.7156878	5.866505	5.614024	5.866547	5.659839	5.838548	5.702424	5.807272	5.884162	5.713249	5.7124076	5.7820597	5.6721144	5.874028
6449	7.063645	6.968433	7.257247	7.2186804	7.2289643	6.8593917	6.9971595	6.9228196	6.595879	6.6474953	6.6619997	6.3583465	6.516197	7.2667584	6.9438357	6.95973	6.7862363	6.8247957
645	9.208426	8.601124	9.074505	9.184349	8.764599	8.324728	8.524905	8.943022	8.08784	8.797688	8.526781	9.091237	8.952987	8.794378	8.76776	8.9159155	9.120302	9.288664
645037	8.022881	5.806221	5.7783384	5.770446	6.1833863	5.907662	5.8804765	5.976532	5.9542227	5.8143997	5.79227	5.6981554	5.9193892	5.623498	6.0255566	5.8308887	5.540237	5.829161
645073	8.298378	5.86596	5.9752398	5.9927864	6.3421082	6.0300317	6.0190263	5.9307413	5.90351	6.0846143	5.9843516	6.1002097	6.071981	6.0058193	6.044958	6.1271544	6.078159	5.998373
6451	8.257341	9.136464	8.933005	8.687177	8.817631	9.5374975	8.806897	9.0412035	10.079241	9.292116	9.536925	8.934685	9.102166	8.495461	9.4879265	8.853865	9.573849	8.421543
645104	5.825039	5.9533234	6.0202804	6.0510206	6.0110087	5.943839	5.856951	5.7340636	5.831635	6.244104	6.030138	6.678933	6.079665	5.9741654	5.95915	5.904149	5.744279	5.771575
6452	5.9809203	6.1269097	6.060237	6.4609213	6.264462	5.994318	6.228513	6.054952	6.3851714	6.32988	6.188982	5.9786034	6.101605	6.5406003	6.036996	6.305166	5.9778495	6.3103313
645212	5.9941936	6.273561	6.105244	6.231991	6.1280036	5.9770703	5.87509	6.196284	6.2250543	6.316635	6.1774726	6.384835	6.2555165	6.2460246	5.9943037	6.249965	6.173967	6.1472845
6453	9.196052	9.598637	9.816895	9.483214	9.593143	9.716997	10.131107	9.891964	9.432326	9.941873	10.422004	9.680314	10.115336	10.170276	10.408253	9.7831135	9.914152	9.7631855
645455	5.6913805	5.784735	5.8945565	5.9538374	5.8313217	6.102548	5.956085	5.873591	6.0405874	5.9382668	6.0155606	5.978983	5.9013386	6.063019	5.8501196	6.218168	5.8757052	6.010204
6455	7.6536174	7.001336	7.1379843	7.338366	7.3362393	7.5008125	7.2285295	7.1280284	7.4874897	7.0336366	7.440286	7.391486	6.9892354	7.26294	7.573888	7.38818	7.3407044	7.2781477
6456	6.0540023	6.174947	5.9357505	6.0240455	6.4723554	6.232037	6.2781034	6.067688	6.381498	6.2769465	5.8395095	6.8931823	5.75047	6.1956534	6.103589	5.850284	6.2535534	6.119945
64577	8.8918495	9.305852	9.829011	9.741527	8.975533	9.581525	10.176325	10.38147	8.199191	10.002864	9.946474	9.786266	9.61527	10.03416	9.652902	10.357037	9.240015	10.292872
645832	6.2170753	6.231187	6.354461	6.256761	6.1639066	6.4336295	6.5449452	6.5422096	6.3904233	6.373479	6.4055257	6.8374424	6.452696	6.5533924	6.4791317	6.45059	6.4963465	6.3650703
645840	5.92595	5.782834	5.9836526	5.8090944	5.9383783	5.851693	5.8003173	5.918119	5.9306183	5.9274607	5.6738186	5.9639797	5.9511347	5.9156795	6.021604	5.9909725	5.9168496	5.9193664
645974	5.8368382	5.7063656	5.693488	5.77974	5.947294	5.898311	5.880756	6.0909476	5.9532475	5.9793544	5.8872952	5.912072	6.022029	6.094237	6.177619	6.2770524	6.0553102	5.84411
64598	8.498402	7.4654417	7.78483	7.827139	8.303757	7.533885	7.503327	7.939869	7.1295004	8.04482	7.7817717	7.7890306	7.2769294	7.6868663	7.336874	7.8033333	7.3872113	7.9273095
64601	6.4231377	6.5313005	6.4658895	6.6910434	6.396731	6.5585713	6.416623	6.358853	6.2882633	6.473487	6.2223268	5.902933	5.9989653	6.183849	6.1642447	5.880305	6.434966	5.93201
646174	5.9519305	5.958699	5.8028264	5.932704	5.8989754	5.83247	5.819501	5.9941425	5.9618177	6.0202646	5.9190416	5.8228235	5.825208	6.0186033	6.059979	5.7923417	6.0548477	5.9088163
6462	8.7624445	11.562926	10.032181	10.787312	9.653551	9.335663	9.450129	10.060448	9.635129	10.567646	10.204024	10.553169	11.144213	11.221839	11.168429	10.581688	9.424071	10.171783
6464	10.483039	10.622509	11.141687	10.988976	10.662235	10.021469	9.956001	9.610606	11.033325	9.817502	10.052686	9.76149	10.036395	10.52778	10.4476	9.933917	10.153541	9.961902
64641	6.3361306	6.1339703	6.2030764	6.1280284	6.14761	6.1015835	6.0297446	6.0132947	5.9412684	6.1322823	5.9819465	6.1912546	6.0875025	5.986447	5.918617	6.0921717	5.932728	5.999517
64645	8.258362	8.213761	7.9454293	7.9306173	7.7674165	8.287098	8.539524	8.64186	8.964504	8.185644	8.620438	8.265494	8.315049	8.765	8.228981	8.13581	7.982357	7.8461256
64651	10.490488	11.745594	11.301591	11.326826	10.454093	10.734735	11.9296255	11.848219	12.81282	11.952803	11.393979	11.687745	12.586859	12.135695	12.421774	12.490888	10.330952	11.745594
646799	5.7729535	5.8648453	5.7013755	5.8483467	5.7939615	5.7381835	5.8900275	5.9475355	5.863278	6.0424237	5.865476	5.857895	5.89795	5.978326	6.006824	5.8075023	6.0485682	5.9340034
6468	7.491859	7.912485	8.247173	8.177273	8.571345	8.095525	7.968216	8.070845	8.035456	8.245878	8.125558	8.169495	8.129564	8.120174	8.156698	8.070285	8.04755	8.414683
64682	7.950835	8.188305	7.988558	8.023514	8.137045	7.9981337	7.95288	8.051279	8.337329	8.180578	7.9219027	8.12108	8.108374	7.926467	8.599186	7.9451394	8.231303	8.004069
64689	9.296328	9.027499	9.050705	9.074966	9.506132	8.6698	8.885558	8.935117	9.100222	8.961768	8.871944	8.835641	9.218144	9.012513	8.975056	8.851297	8.944784	8.997895
6469	6.042373	5.9221854	5.8660216	6.1149435	5.971167	6.177097	5.9540076	6.059008	6.045737	6.024959	5.9752645	6.0554705	6.01717	6.010439	5.9162254	6.272208	5.88308	6.09481
646938	6.536351	6.4570403	6.4304743	6.3164363	6.624715	6.51631	6.7504005	6.6893487	6.547568	6.460698	6.5741324	7.1816835	6.9256763	6.6439457	6.5748596	6.8239293	6.7818046	6.6571927
646962	6.337301	6.609118	6.654181	5.9185405	6.707769	5.9970665	5.9281187	5.9416146	6.4707656	6.3200827	6.067688	6.2880955	6.1032376	5.7971215	6.17426	6.000235	6.264858	6.0083857
64699	6.0857677	7.1398053	6.044266	5.790732	6.2939086	5.869404	6.053933	5.8603125	7.339961	7.0371947	5.8978586	5.6977935	5.7813206	6.187427	5.853974	5.735718	5.8844123	5.8096786
6470	11.589371	11.443959	11.675204	11.655825	12.249271	11.857727	12.12604	12.567794	11.655825	12.193345	12.168509	12.930341	12.512808	12.219988	12.109012	12.56504	11.767633	12.44864
64708	8.270354	8.574686	8.85824	8.381953	9.297323	8.538692	8.646082	8.442172	8.241959	8.085362	8.629206	8.555297	8.4938135	8.582994	8.458037	8.363837	8.96045	8.374936
64710	11.063725	11.987816	12.038263	11.46494	12.335146	12.028905	11.893327	11.728552	11.807008	11.781191	11.502493	11.724728	12.325027	11.955418	11.606185	11.771674	12.111457	11.927365
647309	6.310756	6.1726537	6.1771927	6.1710415	6.227548	6.42595	6.21842	6.2995057	6.158555	6.142734	6.206924	6.4577284	6.5396423	6.2544427	6.681443	6.423219	6.3495455	6.377503
647310	6.0216355	6.052631	6.0097356	6.0650573	5.9638543	6.0405874	6.112149	6.0891294	5.712338	5.888916	6.1772237	6.1920114	5.990157	6.0838923	5.919467	6.118569	5.9495687	6.026613
6474	6.703659	6.345629	6.587481	6.492903	6.536008	6.4244847	6.3366504	6.500556	6.2755914	6.5777764	6.666443	6.8777857	6.7685614	6.607254	6.8955145	6.6757717	6.387537	6.7069583
64743	10.2952	9.533792	9.880468	10.641497	9.526402	9.012094	9.206061	8.739207	9.788022	9.38612	9.10264	9.2978325	9.225774	9.42262	9.387278	8.691641	8.829021	9.0019865
64744	8.682644	8.370443	8.513076	8.91424	8.871077	8.591767	8.453352	8.288179	8.681026	8.881706	8.677564	8.235544	8.8286	8.38463	8.669023	8.461274	8.783916	8.670951
64745	8.74493	9.033625	9.033625	8.990822	9.399877	8.765866	8.446434	8.503211	8.350269	8.529146	8.680315	8.939764	8.649342	8.678224	8.554604	8.569091	8.41206	8.84066
64747	10.399478	10.309713	10.2281065	10.157632	9.711499	10.406442	10.061919	10.103876	10.337527	10.111589	10.189581	10.097319	10.075147	9.891324	10.353489	10.1629	10.688536	9.85844
64748	7.25132	6.7364945	7.169231	7.073564	7.432021	6.4270782	6.5708485	6.164793	6.769233	6.6577535	6.5991716	6.286975	6.5564837	6.2695827	6.541207	6.2198358	6.642761	6.578525
64754	6.9339085	7.8402767	7.8190465	7.601536	7.390018	7.5731335	7.616589	7.0983725	7.531301	7.620032	7.5162773	7.2985044	7.4136176	7.2504025	7.1869774	7.190868	7.0888395	7.179738
64755	10.18259	10.124225	9.878501	10.235251	10.48479	10.49543	10.350004	10.259544	9.959206	10.418688	10.097319	10.066398	10.510057	10.155914	10.19863	10.258697	10.097319	10.397672
64756	9.62944	9.69174	9.494299	9.511271	9.347888	9.941119	9.685196	9.894766	8.85695	9.927099	9.590732	9.350476	9.759604	9.419908	9.593758	10.011588	9.441907	9.598076
64760	6.356508	6.57922	6.764937	6.688015	7.0451965	6.561159	6.553633	6.3621616	6.473905	6.2726316	6.3617406	6.1921706	6.685217	6.7916293	6.692699	6.458733	6.4982505	6.243312
64762	6.0259647	6.9952116	6.6695714	6.7720823	6.7119694	6.713976	7.4716926	7.82304	7.666285	6.9309344	7.5417204	6.9929366	7.02059	7.6577277	7.5067835	7.0511065	6.722492	7.00452
64763	6.0855823	6.340501	6.3579154	6.515514	6.2104034	6.0832934	6.278993	6.3168945	5.994248	6.019084	6.2693152	6.0504103	6.110708	5.9772067	6.3116655	6.1333404	5.861343	5.968796
64764	10.220746	9.691119	9.377247	9.161523	9.753144	9.570931	9.098458	8.982462	10.0187025	9.715189	9.322925	9.435679	9.336163	8.540564	9.170859	9.329514	9.73252	9.261709
64766	5.992064	6.470655	6.255562	6.292496	6.2563124	6.311615	6.119459	6.438925	6.3556337	6.385419	6.3570795	5.9389486	6.295807	6.2041016	6.28715	6.4234014	6.1537905	6.399423
64769	6.713976	6.6543245	6.3983326	6.6584253	6.449434	6.6077633	6.2327523	6.619092	6.6488914	6.4386625	6.541425	5.9485154	6.5514174	6.211872	6.229961	6.741483	6.1838894	6.2496305
64770	8.9017935	8.588427	8.998463	8.335587	9.56874	8.775655	8.758793	8.689147	8.616084	8.745648	8.458809	8.416395	8.370443	8.267433	8.253487	8.600004	9.031773	8.678224
64771	7.8753514	6.892998	6.9453564	6.9702954	7.019201	7.316771	7.187375	7.547366	7.0104647	7.4861803	7.466845	7.7419057	7.577187	7.455546	7.103169	7.411026	7.0064387	7.4206567
64773	6.5127296	6.9993596	7.1476035	7.398986	7.780905	6.9113073	7.130938	6.828863	6.7929544	6.97233	6.601201	6.651991	6.7761617	7.515242	7.052349	6.7825456	7.4011145	6.8112545
64776	8.92775	8.85472	8.725158	8.898672	9.207021	9.096558	9.266967	9.3063345	8.300629	9.312301	8.752461	9.794825	8.926023	8.898234	8.586913	9.222554	8.701916	9.294725
64777	7.679185	7.4353747	7.7405114	7.6592655	7.857349	7.4591813	7.355394	7.389545	7.0701213	7.45426	7.190868	7.7397146	7.9231367	7.4339566	7.495006	7.186521	7.536131	7.527503
64780	7.0486684	7.4424477	7.151271	6.3944507	6.8490443	6.5683103	5.986541	6.261802	7.3109035	6.8330927	6.4623675	6.6999025	7.092391	6.609396	6.6390185	6.967694	7.676548	6.167923
64781	6.4796615	6.313475	6.1464157	6.1063375	6.1727705	6.5140715	6.67161	6.396731	6.6451936	6.231809	6.554741	6.299144	6.629322	6.6964808	6.7905326	6.4093356	6.534147	6.701351
64785	7.148492	6.6377077	6.6054783	6.810312	6.69074	6.559944	6.946074	6.644236	6.6778216	6.901299	6.5270762	6.6996365	6.9478703	6.4425144	6.5717382	6.7449365	6.825859	6.590336
64786	9.249023	9.264765	9.2751465	9.508372	8.895973	9.61749	9.612908	9.753144	9.720503	9.721111	9.927099	9.452957	9.354484	10.039229	9.993605	9.327045	9.55814	9.684653
64788	6.0984597	6.1560435	5.9085526	6.0450697	6.24186	5.8882127	5.9010873	6.0832357	5.9857006	6.0364265	5.968796	6.0835176	5.9951453	5.79911	5.9654894	6.1352825	6.0283413	6.064308
64793	7.9338264	7.5200477	7.960469	7.7606297	7.4998665	7.2662477	7.236271	7.225315	6.7449365	7.1586943	7.282474	7.118868	7.3158174	7.3565626	7.0585327	7.316558	7.0691013	7.438337
64794	7.42213	7.2947855	7.291418	7.3713875	7.2943664	7.333549	7.45184	7.5047946	7.4954443	7.104752	7.2958946	7.513991	7.398986	7.7524576	7.3974733	7.4058084	7.143486	7.543505
64798	7.4928236	8.194322	7.8906045	8.063984	7.8922563	7.4899483	7.2674456	7.2065625	7.1588893	7.5514665	7.288493	7.1066885	7.6973324	7.1770186	7.3151474	7.586795	7.251097	7.5840235
648	9.633972	9.64956	10.036395	10.089369	9.774268	9.863494	9.358694	9.721111	9.592513	9.790384	9.995689	9.725399	9.390124	9.15917	9.672977	9.767211	9.718578	9.309377
6480	11.025722	11.91926	11.981258	11.511795	12.262959	11.777439	11.038622	11.438724	11.535103	11.37814	12.152427	11.447327	12.171227	11.734326	11.054492	10.824324	11.931831	10.852356
64801	8.279016	8.406002	9.100222	8.864225	8.781449	8.290877	8.250871	8.238924	7.960749	8.5021	8.31676	8.4891405	8.492649	8.164396	7.923487	8.201373	8.222348	8.283946
6482	8.932503	8.715597	9.873314	9.162563	9.703678	9.642024	8.854308	9.27313	9.144804	9.895337	9.460836	9.79676	8.757239	9.988779	9.144804	9.552156	8.868831	9.266967
64834	7.6598287	7.028989	7.159115	7.17458	7.2991824	6.690465	7.059775	6.9632325	6.9874086	6.8448424	6.813114	6.7970862	6.7144275	6.75399	6.868153	6.6528068	7.313043	6.9780755
64837	6.0934215	6.162956	5.910035	6.2239914	6.1197543	5.9560237	5.9382668	6.0573373	6.4076786	6.109004	5.979416	5.99716	5.910479	6.1557283	6.1938295	5.979112	6.1020637	6.1992855
64838	9.583823	9.140148	10.690923	9.914152	8.885973	8.129909	9.267513	9.38307	9.499911	8.873635	9.225774	9.03657	8.740523	9.868553	9.62074	8.421543	8.342469	8.9913025
6484	6.0892067	6.473688	6.3666544	6.6883187	6.55426	6.8523507	6.849385	6.4583263	6.8127375	6.878876	6.6591983	6.919388	6.84252	7.025818	7.063214	6.273247	6.7777615	6.84252
64840	6.0476875	5.858569	6.153376	6.0803957	6.1567616	5.908234	5.9199305	6.0446877	5.860504	6.023549	6.00832	5.8926387	5.923044	5.937858	6.049069	6.0392475	5.8994493	6.089951
64841	6.575113	6.6364036	6.4656916	7.3079805	6.927864	6.5401	6.2083535	6.567372	6.226691	6.7358375	6.208078	6.3121715	6.833773	6.447992	6.3859015	6.9335594	6.8960023	6.7208076
64847	10.081277	9.466255	9.725399	10.061163	9.481303	9.72343	9.869853	8.834833	8.959973	8.756877	9.730598	9.733113	9.253414	9.589576	9.1974945	9.579106	9.582066	9.80602
64849	6.8005095	6.741794	6.9209795	6.8760343	6.8330927	6.756677	7.350956	7.102769	6.6343	7.0161986	7.0102773	7.2081156	7.0768247	7.2752433	7.301653	7.340454	7.1313367	7.031489
64852	7.807692	8.042746	7.284473	8.191115	8.111202	7.6041603	7.620527	7.38818	7.0778093	7.5769587	7.4041095	7.6577277	7.8071837	7.8584485	7.6119165	7.6984267	7.5277066	8.113725
64854	6.181947	6.2228303	6.3851714	6.267825	6.3154488	6.2883167	6.1167474	6.0595503	6.2799444	6.1958694	6.4899526	6.0947647	6.0977287	6.235385	6.089151	6.0832014	6.2981715	6.540354
64855	8.195609	9.347888	8.676796	7.687691	8.731568	9.753819	9.2234	8.423894	11.080107	9.23748	9.207021	8.861339	8.415739	9.150608	9.285672	8.622039	9.266967	8.697196
64856	8.675206	8.535711	8.577078	8.491508	8.589187	7.788508	7.954435	7.797385	8.027456	8.107106	8.449825	7.7454314	8.290501	8.697586	8.533036	7.7465825	7.848414	7.9531984
64857	6.0568137	6.5374255	6.3708086	6.447609	6.0698066	6.1125317	6.011667	6.1368475	6.534632	5.9927	6.16927	6.013265	6.0183253	6.2214346	6.57922	5.945041	6.146628	6.1054077
64858	6.012526	6.032765	6.08962	6.0251937	5.948412	5.966895	5.6984544	5.9015894	5.9888067	6.061016	6.1415005	5.950029	6.08356	5.7822695	6.0932083	5.7628965	5.8377147	5.8343205
64863	6.6482306	6.551789	6.903886	6.7873507	6.876942	6.8588815	7.0581326	7.3454943	6.9451494	6.956535	7.057359	7.038533	7.2037907	6.4798946	6.701351	7.177263	7.184407	6.79693
64864	6.1189623	5.8649974	6.1606083	6.236499	6.543581	6.2513185	6.1497464	6.233202	5.777129	6.3258286	6.0353117	6.1133595	6.13541	6.1433244	6.0744424	6.1417346	6.2036386	6.2581444
648791	5.889805	7.2965508	6.4861646	6.461501	6.1010013	6.6841993	6.9567575	7.813329	5.8985047	6.8468275	6.547568	6.4137263	6.194515	5.9600806	6.116575	7.12574	6.0725126	6.3846073
64881	6.230278	5.8169208	5.598246	6.624049	5.692871	7.689787	6.666032	7.128268	6.197668	8.11809	6.0422225	7.3261976	5.8759575	6.8026476	6.244468	6.5055103	5.9149446	6.636664
64895	6.2901926	6.412166	6.374249	6.7582974	6.1695213	6.473905	6.389244	6.539156	6.5055103	6.553633	6.5898104	6.267181	6.5109315	6.2858124	6.5970736	6.426033	6.3891673	6.3494697
648987	5.7006087	5.900808	5.7149043	5.817958	5.74863	5.5869317	5.7052426	5.8382983	5.7442203	5.9623923	5.7505913	5.840823	5.7849593	5.836823	5.739862	5.7545185	5.581915	5.930953
649	8.1901455	7.980864	7.6689076	7.1928287	8.603217	8.682644	8.434202	8.0652685	7.904303	8.341405	7.6566315	8.355731	8.480069	8.578288	8.281683	8.484448	8.310995	8.602221
64902	9.149605	9.373099	9.267513	9.267513	9.464108	10.910313	10.0559025	9.859042	8.250174	9.598637	10.279595	9.63158	9.371365	9.334625	9.622405	9.855102	9.321762	9.795514
64919	5.832604	5.7382402	6.026214	5.967856	5.6770773	5.947306	5.7683053	5.7630134	5.864278	5.7904215	5.853948	5.939579	5.8533363	5.7832427	5.881456	5.7621193	5.7064047	5.894087
64924	7.859526	7.7279453	7.4670997	7.699983	8.119799	7.8893003	7.9089527	8.0558	8.270354	7.9338264	7.957155	7.981478	7.8852105	7.759397	7.4334674	7.882304	7.7690854	7.765997
64925	5.798253	5.996101	5.99071	6.057401	6.45322	6.0752087	6.1637583	6.0518456	6.21842	5.8632116	6.0656066	5.8802557	6.135885	6.0534015	5.9669595	5.8745136	6.127311	6.264367
6493	6.1902194	6.1475425	5.914993	6.1450067	5.856398	5.793911	6.0153656	5.9092855	5.980635	5.835995	5.888889	5.823112	5.7316246	5.836011	5.896631	6.1373644	5.819978	5.872978
6494	8.986938	9.056537	8.72894	8.3275795	9.107165	9.484804	9.517532	9.038374	9.194186	9.790977	9.4933605	9.589576	9.831109	8.942596	9.2130785	9.318502	9.556921	9.769818
64943	6.25888	6.6723213	6.5932374	6.4646187	6.3231735	6.4814253	6.330414	6.0096164	6.715012	6.6217256	6.703778	6.813114	6.2140603	6.741483	6.6960783	6.1041718	6.5873437	6.28011
64951	10.491528	10.860379	10.682228	11.081168	11.011021	10.901458	11.2496195	11.054492	10.520423	11.051991	10.689748	11.0012665	10.641497	10.916304	10.766149	11.029701	10.532643	10.959814
64965	8.638378	8.760067	9.196052	9.149133	8.82742	9.23254	9.014353	9.040746	9.038374	8.998888	9.077759	9.18282	8.9738035	8.67636	8.748859	9.191583	9.036041	9.140148
64969	9.396685	9.5381975	9.218585	9.625823	9.152074	9.402426	9.50778	9.302812	8.796481	9.40758	9.272124	9.212628	9.189665	9.558782	9.456852	9.355003	8.836432	9.748086
6497	7.4017634	6.8653235	7.1056066	6.854086	7.0209513	7.21846	7.356323	7.420446	7.018214	7.427572	7.0581326	7.8745055	7.2202454	7.28556	7.542276	7.547109	7.360263	7.262062
64976	10.734735	10.0057955	9.85119	9.848655	9.700758	10.041964	9.692341	9.983766	9.271099	10.071504	9.789788	10.120803	9.938336	10.137164	9.668582	10.147125	10.058189	10.201786
64981	10.241725	10.225545	10.214345	10.217533	10.580582	10.092601	10.312453	10.26183	9.426298	9.876627	9.89068	10.57451	10.386031	10.25131	9.958525	10.085068	9.904589	10.212046
64983	9.71748	9.750558	9.758979	10.079964	9.714606	10.123606	10.023676	9.9950485	9.954658	10.0942745	9.985015	9.73252	10.279595	10.229651	10.312453	10.190336	9.750558	9.980974
6499	9.184349	8.928094	8.988197	9.081512	9.780593	8.876614	8.816843	9.0355015	8.565586	8.806897	9.027942	9.455208	9.207487	10.168047	8.968779	8.902628	9.366086	8.997476
65005	7.1033726	7.54401	7.3067956	7.589119	7.1300797	7.561653	7.430532	7.4562387	7.5132513	7.447433	7.3512053	7.6722717	7.2536902	7.5108867	7.492076	7.236733	7.2950134	7.2732153
65008	7.548128	7.3922586	7.3065724	7.6978765	6.896975	7.4840508	7.4374194	7.310646	6.8747916	7.1735783	7.2384257	7.261826	7.432729	7.0359817	7.279287	7.2858076	6.803519	7.54401
65009	6.305166	6.1066136	6.1480017	6.3292513	6.1838894	6.2668066	6.1881857	6.424724	6.2352	6.2079263	6.191288	6.2120657	6.4062896	6.4985676	6.0456033	6.363437	6.1759996	6.203815
