GSM2367626	GSM2367627	GSM2367628	GSM2367629	GSM2367630	GSM2367631	GSM2367632	GSM2367633	GSM2367634
7424	6.3363175	6.8058395	6.25809	7.155097	6.3598666	6.732285	7.2958946	6.2764306	7.2626967
7428	9.0511675	8.891508	8.507789	8.740067	8.82742	8.469425	8.802699	8.565248	8.705812
7429	5.768216	7.5021205	5.8925467	6.174947	5.8061347	5.9426355	7.0892477	5.867748	5.9617414
7431	10.695032	11.284693	11.540228	12.138257	10.671249	10.965171	12.182729	10.3066225	11.580588
7433	10.154319	8.904212	7.182269	8.895973	9.488971	8.987347	7.677355	9.409681	8.691641
7439	6.274271	6.0530634	6.493022	6.5479546	6.3180356	6.558938	6.5480647	6.281827	6.588286
7442	8.602591	6.7184386	6.6753244	6.4575434	7.4451947	7.228148	7.2351313	7.8122168	7.7524576
7443	6.1212187	7.063426	6.8870883	6.7793603	6.735698	6.5960107	6.6000395	6.4316025	6.4677925
7444	6.055377	6.7461777	6.82086	6.7132063	6.6723213	6.4031744	6.642317	6.3322487	6.451745
745	7.3101974	6.92225	7.2023296	7.3987575	7.5408573	7.33039	7.1381984	7.2220273	7.0515504
7454	9.272124	8.923454	8.833175	9.252368	8.687925	9.216053	9.680314	8.685053	9.856401
7456	7.122849	7.0254674	7.1804533	7.792442	7.03384	7.64478	7.8394384	7.3142586	8.114102
7458	9.925775	10.100322	10.100322	10.417809	10.502257	10.0942745	10.081277	9.67607	9.854421
746	11.443959	12.348637	12.128891	12.615352	12.311284	11.974822	12.377854	12.161106	11.970234
7462	6.9849677	6.4384484	6.980311	7.355611	6.493595	7.0047398	7.3636665	6.8100157	7.465195
7464	7.023123	8.373119	6.5915065	7.172114	6.9885077	6.8676195	7.1962113	7.373725	6.959191
7465	8.737994	8.678224	8.282936	7.488906	8.461607	7.7257195	7.920056	8.009724	7.4099965
747	6.084916	5.8004694	6.427642	6.345254	6.2288427	6.6804323	6.571976	6.232452	6.5164323
7477	6.2255793	6.103631	6.1171703	6.208669	6.2301784	6.193475	6.0054045	6.0003614	6.046831
7480	5.8533363	5.744194	5.8772345	6.153524	5.625329	5.8343205	6.1817493	5.9292727	6.118795
7481	6.1939764	5.982379	6.523294	5.9001365	5.8860917	6.0128255	6.139077	6.2209396	6.0252805
7482	6.278151	6.4876513	6.218333	6.4504924	6.70436	6.693002	6.334857	6.532821	6.3821807
7484	6.082508	5.7963033	5.833333	5.8438315	5.7957864	5.9727035	5.7815647	6.035683	5.788649
7485	6.901299	8.38166	7.5855856	7.3439474	7.36049	7.3284025	7.3056655	7.638741	6.9453564
7486	7.414552	7.503061	7.647277	7.2783575	7.8310485	7.270901	7.882001	7.4693394	6.8323927
7498	9.335663	8.717201	8.243278	7.355856	9.300889	8.762827	7.9278936	9.161523	7.9116135
7504	5.7685175	6.3957515	6.381167	6.0243983	6.154591	5.845732	6.035855	6.165448	5.6972375
7507	6.174947	6.0901093	6.0338035	6.018919	6.112149	6.107096	5.9822855	6.098814	6.0272274
7514	9.114	9.224371	9.546035	9.508372	9.271604	9.482237	9.441907	9.412851	9.831798
7515	6.836552	6.8744216	6.794241	6.924631	7.007192	6.877969	7.0005007	6.708958	7.0132217
7517	6.8401	6.8000283	6.310697	6.3226676	6.3686085	6.4183784	6.144649	6.289904	6.4600034
7520	7.636315	9.171852	8.124275	8.228279	8.688307	8.005753	7.753626	8.426011	7.6592655
7525	8.829021	8.984223	8.679841	8.254021	8.163467	8.921167	9.009924	9.32502	8.528527
7528	7.6056795	8.617685	8.376044	7.967295	8.024782	7.9636607	7.966961	8.110879	7.7626624
7531	6.721709	6.389002	6.6116543	6.601201	6.8509293	6.5932374	6.703778	6.8844647	6.417446
7532	6.750691	7.3245034	7.2587976	7.1969185	7.20485	6.8783636	7.0589037	7.596921	6.742915
7533	12.00948	12.285403	11.944445	11.796623	11.496822	11.670003	12.325027	11.145488	11.979257
7534	11.629756	11.455444	11.703223	12.171227	11.705212	12.092521	12.424158	11.484554	12.071855
7535	5.9867854	6.120281	6.0706997	6.347711	6.0489645	5.865023	6.053673	6.1212187	6.123656
7538	11.811203	10.523163	11.304575	11.231072	11.012395	10.570465	11.409076	12.56504	10.99321
7539	6.2034945	6.518103	6.6192274	7.121855	6.3251386	6.461501	6.8797936	6.7919493	6.670594
7541	8.11752	8.089099	7.7976375	8.033697	8.269664	8.175938	7.9079976	7.845154	7.849322
7542	7.0264544	7.2991824	7.1609287	6.739581	7.0308495	7.04054	6.799713	6.827445	6.779511
7546	6.739105	6.0565057	6.860973	6.408741	7.855889	7.04421	7.5743937	8.295245	6.6540446
755	8.754535	7.3549614	7.1910872	7.8051143	7.912485	7.898007	7.864575	7.847001	7.7438545
7551	7.3753333	7.3465977	6.793918	7.06751	7.0638337	7.2939043	6.916572	7.411489	7.213921
7553	7.1422243	7.3040977	7.329315	7.472427	7.2401977	7.457975	7.2869425	7.431755	7.578735
7555	8.803543	9.467494	9.390665	9.142006	9.410766	9.014353	9.088831	9.59491	8.906508
7564	6.4075923	6.6450605	6.822108	6.8249793	6.789583	6.8374424	6.5069776	6.3678355	6.688177
7565	7.149623	7.432512	7.20485	7.403884	7.573888	7.369084	7.557561	7.2406173	7.2222133
7566	8.285742	7.522431	8.032457	7.512477	7.973666	7.699983	7.8066893	7.7657146	7.9451394
7571	5.730276	6.409095	6.193475	6.08633	6.4270782	6.346625	6.302858	6.332736	6.1391025
7579	6.211835	5.999998	7.048053	6.111922	5.961365	6.3231735	6.015136	6.1391277	6.275942
758	6.4601	6.2070436	6.532189	6.1615553	5.9772964	6.241996	6.0437613	6.4312043	6.115469
7580	5.6835065	5.88555	5.8612757	5.996243	5.8444405	5.9991474	5.7869473	5.7246833	5.9804993
7582	6.708042	6.5444	6.446556	6.622476	6.511836	6.3959517	6.512968	6.6001763	6.6123075
7589	7.6272435	7.9875784	7.4876943	7.8394384	7.678919	7.678919	7.6052146	7.5460906	7.2831273
7592	5.9627104	5.927761	5.935677	5.843189	5.801172	5.747957	5.7574167	5.8045063	5.8760095
760	8.078658	9.3402405	9.169939	10.110692	9.004567	8.506604	8.910524	9.596832	8.736818
761	5.8992863	5.8115363	5.84913	5.8980937	5.904419	5.723046	5.7863507	5.8860545	5.7628284
7621	5.857629	5.863658	5.988968	6.028292	5.8665204	5.8612227	5.8867145	5.7437468	5.701494
7629	8.196922	7.14874	7.3521967	7.257247	7.056527	7.4935184	7.510171	7.4266615	7.600987
763	11.323609	9.871947	10.341756	9.169939	10.179395	9.3778	9.706829	10.428453	9.2933035
7633	6.21842	6.296099	5.9888067	6.4694295	6.3193026	6.309893	6.174523	6.2360396	6.2286353
766	5.642839	5.9055758	5.932621	5.730539	5.844397	5.861793	5.9150887	5.9586496	5.742945
7678	6.3330207	5.9692845	6.2686915	6.215868	6.289282	6.3871818	6.236239	6.1457186	6.18925
768	5.7855554	6.0639825	5.963842	6.366055	6.1054273	5.887269	6.091176	5.9573026	6.0069613
7681	5.810933	6.1530952	6.01717	6.120391	5.9873953	6.047848	5.940802	6.0885315	5.968548
7690	5.7280283	5.909962	5.8344884	5.8264723	5.9250913	5.9784245	5.796083	5.6870165	5.8683033
7697	6.6806955	6.5304995	6.482379	6.416903	6.378455	6.4467473	6.342871	6.509418	6.5665092
770	6.2229896	6.356869	6.1199164	6.623926	6.139442	6.077534	6.1547956	6.0147214	6.443276
7702	6.8127375	6.970089	7.1109643	7.3607025	7.1860375	7.232677	7.193207	7.2971683	7.391998
7703	7.5052695	7.0150166	6.6522727	7.692157	7.017409	7.1938057	7.28604	6.969915	7.560713
7705	6.469914	6.3202887	6.485175	6.2730365	6.5127296	6.4992867	6.309574	6.437918	6.481011
7706	7.788255	7.231762	7.78984	7.386264	7.990036	7.8259993	7.407418	7.446164	7.8887043
7707	10.854707	9.328132	9.3949175	10.022885	9.059468	10.367786	9.922497	9.321227	10.279595
7709	8.043939	7.7509894	7.6442556	7.8730817	7.5604315	7.365096	7.616589	7.7910404	8.013911
771	7.053489	6.044043	8.01217	6.3638163	5.9035344	6.126067	7.389545	6.183849	7.349773
7711	6.0875435	6.061915	6.3720217	5.934049	6.3448887	6.07151	6.483977	6.0686884	6.4296947
7716	9.251538	9.604464	9.214537	10.065573	9.477769	9.424071	9.97666	9.086846	9.375587
7726	9.139689	9.75448	9.117882	8.731969	9.894121	9.369809	8.82347	9.074966	8.536432
7727	5.998304	6.316364	6.206727	6.316835	6.145748	6.1823936	6.2682366	6.3697953	6.23467
7733	6.3843684	6.250776	5.7413588	6.392519	5.9459896	6.257645	6.14783	6.1171927	6.1990404
7738	6.077534	6.2094073	6.103871	6.1316214	6.257191	5.943199	6.0601306	6.0703998	5.666738
7743	8.09643	7.7563343	7.7454314	8.286056	7.8660784	7.765095	7.982357	7.5366364	7.935011
7746	7.785088	7.7382584	7.738851	7.71239	7.8279557	8.058532	8.074619	7.603894	7.9610324
7748	6.438125	7.1788263	6.61338	6.8961625	6.403939	6.808997	6.7536254	6.515624	6.722645
7753	6.0635934	6.212342	5.9144273	6.2082314	5.936198	6.0155606	6.1117387	5.8958826	6.123055
7755	6.4694295	6.3173394	6.216623	6.4167247	6.1847343	6.4758472	6.4026976	6.3512735	6.409765
7756	9.313356	9.332558	9.536925	9.834436	9.559957	9.378302	9.87787	9.444668	9.698929
776	6.08587	6.133665	6.3826675	6.1417623	6.312555	6.11985	6.102872	5.9928856	6.229961
7760	6.684063	7.101633	6.7761617	6.887981	6.783784	6.9628663	7.2996583	6.654181	6.9373493
7763	12.672106	12.016303	12.44864	12.512808	13.164746	12.910939	12.710842	12.490888	12.949193
7768	6.476752	6.7457175	6.63801	6.5485396	6.717449	6.510621	6.4082747	6.5253553	6.624049
7769	6.169368	6.484716	6.5904546	6.5133924	6.6694255	5.984875	6.1808267	6.315588	6.15712
777	5.868528	5.819715	5.7528453	5.791314	6.1725664	5.7467446	5.8831453	5.908067	5.9025984
7775	6.528767	6.6993637	6.492185	6.5215564	6.7988176	6.3005314	6.8142734	6.55426	6.5374255
7779	6.898654	7.349059	7.720988	7.013569	7.480554	6.966906	7.0664244	7.539918	6.6301146
7782	6.123769	5.800743	6.0540805	5.8490663	5.8722906	6.1006346	6.0957007	6.192316	5.992549
7784	6.674742	6.3620343	6.4760456	6.587481	6.4074225	6.3223386	6.2287607	6.4120803	6.6089935
7786	5.9514832	6.1047816	6.1041718	6.1882935	6.323364	6.053131	6.2212143	6.273663	6.458733
7791	9.621308	10.0144825	9.478748	9.461347	9.311797	9.062283	10.0057955	9.39172	9.697326
7798	7.8567805	8.104224	7.918944	8.675551	8.04119	7.8997564	8.648873	7.8799567	8.3137665
780	6.972493	7.053123	6.456453	7.496515	6.61258	7.0490503	7.512983	6.8801036	6.922452
7802	8.949481	7.9645233	7.7284565	8.4364195	9.553367	7.926177	8.72716	8.254942	8.111512
7803	7.622867	7.776468	7.7546673	7.0648546	7.282236	7.7441316	7.0250764	7.8575916	7.2287283
7804	5.756893	5.9280176	5.896987	5.961126	6.069859	5.8633614	6.273391	5.959678	6.0447917
7813	9.43352	8.358726	8.346456	8.7624445	8.449825	9.077759	9.29273	8.828213	9.263638
7818	9.424649	10.490488	9.593143	10.273959	10.150525	9.482687	9.902562	9.879855	10.107758
7827	5.8743854	6.1093683	6.1976366	5.744167	6.075974	5.8213353	5.829441	5.9810457	5.901451
784	6.503632	6.6621385	6.121412	7.370884	6.52649	6.575895	7.3190045	6.5562634	7.011232
7841	8.035456	8.042115	8.000231	7.4339566	7.8394384	8.0736885	8.008523	7.931802	7.848414
7846	11.593374	12.413751	12.057788	11.717222	12.044996	11.628243	12.64447	11.017546	11.8301115
7849	5.980474	5.9419107	5.833397	6.158224	5.956073	5.812446	6.036918	5.860588	5.7852964
7852	8.497276	7.718109	8.553082	10.60102	8.454012	8.129276	10.082789	9.014353	10.339169
7862	6.823132	6.765559	6.852695	7.009872	6.900086	7.2085366	7.211969	6.995978	7.0334663
7867	9.498821	9.842526	9.965387	9.966072	9.611752	9.659981	9.6839485	9.288664	9.347888
7869	7.0459995	6.5648384	7.876557	6.4927945	6.7568593	7.1626153	5.91679	6.132224	6.8975453
7871	8.244842	8.481225	8.238632	8.420078	8.154389	8.467053	8.494121	8.496533	8.303445
7873	10.722264	11.21431	11.49289	11.0012665	11.637364	10.937441	11.34155	10.274748	10.839461
7879	11.520447	11.178138	11.329948	11.154051	10.947128	11.527945	11.695755	11.328349	11.0687065
788	7.211969	8.303445	8.938532	7.954141	8.174657	7.529025	7.721276	8.513076	7.297594
7881	6.612025	6.913896	6.803848	7.1666746	7.088044	7.267861	6.916958	7.00452	6.331438
7884	7.0650454	7.564131	7.3512053	6.9807086	7.3775883	7.1329894	7.1913056	7.4736357	7.2056828
78986	6.415559	6.555905	6.518927	6.661177	6.6436324	6.468554	6.5636187	6.493022	6.4896317
78987	6.3430076	6.062473	5.9284663	6.0866714	6.3306804	6.2247047	6.1577606	6.2849793	5.9823627
78988	7.7747073	7.2534485	7.187375	7.0268407	7.21283	7.377083	7.589119	7.514989	7.687924
78989	10.445703	9.644813	9.369809	10.991819	10.029819	9.5241585	10.618358	10.226405	10.493496
78990	6.553883	6.128792	6.6450605	6.391317	6.663838	6.5562634	6.3676295	6.34376	6.689497
78992	6.938913	7.2811337	7.17	6.8279767	7.091976	7.099575	7.139993	7.2674456	7.173353
78994	9.691119	9.233496	9.410282	9.460836	8.739207	9.244988	9.816287	9.0412035	9.677914
78995	7.4353747	7.7845616	6.932044	6.7936144	6.7554164	6.9790015	7.2222133	6.784604	6.5851817
78996	6.8247957	7.4160357	6.9734373	6.9755216	6.6530824	6.818574	6.983162	6.95321	6.6361237
78999	5.896379	6.0491524	5.875253	5.8304763	5.794536	6.055328	6.746518	6.051391	5.9719605
790	7.325717	7.436411	7.7698874	7.207428	7.3855495	7.1779714	6.99274	7.009872	7.2450857
79000	5.873487	6.387537	5.6982417	5.9344134	5.9325385	5.857005	6.025005	5.920632	5.7971935
79001	7.9941506	9.4425	10.264104	8.594934	9.436196	8.110601	8.652081	8.85824	7.9122343
79002	8.78072	9.519903	9.597448	8.892249	9.452349	9.437281	8.979087	9.178987	8.96606
79004	8.389438	8.582994	9.342546	9.098458	8.841095	9.223869	8.766645	9.074505	8.733855
79005	7.2985044	7.978817	7.571581	7.847269	7.6609216	7.4052525	7.5425034	7.5528116	7.8019223
79007	7.8090563	9.830481	7.1630516	6.788271	9.073513	6.23165	7.2186804	6.732883	6.878876
79017	6.0273366	6.9108014	6.73555	6.7159348	6.6281986	6.600678	6.6135974	6.7932696	6.492394
79018	6.8210425	7.0843	6.836039	6.8620872	6.741009	6.8592277	6.6558294	6.993466	6.7497706
79019	6.4818454	7.2831273	6.4083657	6.274075	6.600678	6.3361974	6.227591	6.4954906	6.0444794
79020	6.7742343	7.1307063	6.853046	7.4852514	7.33083	6.993466	7.0600023	7.3418794	7.1293163
79022	9.470698	10.112321	9.123101	9.227557	9.195604	9.355003	8.919446	9.2933035	9.8977995
79023	8.999785	9.609453	9.904589	9.767809	9.735054	8.95646	9.119302	9.05326	8.631091
79026	7.240809	8.311317	8.143306	6.8709583	7.569484	7.938459	6.972493	8.225963	6.7400193
79027	6.160921	6.424724	6.5410933	6.3763647	6.4197364	5.9650526	6.4858356	6.2244473	6.102191
79029	7.4857125	7.966961	7.943248	8.149338	8.091996	7.6762714	7.588858	7.809639	7.5425034
79031	7.604932	8.046635	8.231994	8.143306	7.9921265	7.5450196	8.146204	7.9456897	7.6757536
79034	9.367687	7.9838705	8.329292	8.796859	8.485895	8.975533	8.85879	8.58573	8.460903
79035	7.903119	8.124929	7.8069086	7.529468	7.784018	7.77249	7.4229174	7.5922747	7.759397
79036	8.218002	8.48802	8.435669	8.270727	8.345022	8.197541	8.347831	8.085362	8.465157
79037	7.1220245	6.6957726	6.6518426	7.1525626	7.003575	7.4515777	7.185769	6.873729	7.4297915
79039	7.4902067	7.146294	7.500382	6.8786955	7.2552695	6.9451494	6.998355	7.388449	6.711681
79042	9.298352	10.279595	9.60688	9.024409	9.71275	9.090221	9.249969	9.172823	9.078774
7905	11.233941	11.334907	11.145488	11.370535	11.01879	11.642978	11.300165	12.013828	11.821527
79050	6.467201	6.458733	6.810312	6.5987625	6.685661	6.3086762	6.3636494	6.6704564	6.3204193
79056	6.9887075	6.6374464	6.3503413	6.4901414	6.2476892	6.485397	6.626436	6.6555667	6.7132063
79058	11.515355	10.925937	10.973536	10.938668	11.096465	11.549357	11.133295	11.172617	11.199814
79071	9.366669	9.377247	8.903426	9.417839	9.610606	10.167319	8.897308	10.414361	9.979431
79072	6.509418	7.3869886	7.229601	7.478399	7.3104296	7.1777616	7.2783575	7.535231	7.1033726
79073	9.019847	9.915462	9.235972	9.913377	9.880468	9.450657	9.321762	9.363582	9.610606
79075	6.1348186	6.3132186	6.1881533	6.181884	5.9785094	5.9866986	6.32114	6.0372376	5.9754076
79077	8.730417	9.42262	9.017549	8.680716	9.121237	8.3421335	8.659506	8.627005	8.074619
79078	9.613503	9.125544	9.4656725	9.354484	9.309377	8.7654295	9.155337	9.298352	9.494299
79080	8.189159	9.378878	8.047925	8.236564	8.006985	8.288179	8.35435	8.123274	7.8495917
79081	8.81354	9.084166	9.314935	8.910997	9.094527	8.733855	8.730417	8.512276	8.80435
79084	6.9894404	7.121452	7.0284414	6.66886	6.7441497	6.8910065	6.7813096	7.150657	6.8005095
79085	10.698286	10.602126	10.321886	10.22377	9.477308	9.792218	10.145597	9.941873	10.673368
79086	8.281683	8.626254	8.485497	8.416395	8.567568	8.622877	8.408069	8.620039	8.539096
79088	6.795414	7.118868	6.654717	6.9068475	6.674742	6.4690905	6.6624246	6.8106074	6.7731895
79089	8.171393	8.241601	8.310658	8.044506	7.7465825	8.081006	7.8288	8.126967	8.031212
79094	7.5863333	5.692543	6.0608487	6.41454	6.279364	6.2719474	5.933522	6.1388087	6.4646187
79095	6.5543594	7.120486	7.1206994	6.9161987	7.0248437	6.9993596	6.8796234	6.6993637	6.8050075
79096	6.0561633	6.2138543	5.9977055	6.1144876	5.9831147	5.9563146	6.208868	5.799072	6.027167
79098	6.130451	6.011259	6.1173954	6.280001	6.202354	6.3694987	6.162055	6.1574345	6.3357177
79100	6.1966767	5.7017326	5.878883	5.935245	6.1189623	6.189426	5.927425	6.11904	5.988255
79102	7.7718816	7.963074	8.11809	7.57671	7.5677876	8.039998	7.436933	7.632544	7.5939326
79132	8.139584	7.817672	7.583724	7.9231367	8.078129	8.272125	7.509638	8.09677	7.9053726
79133	8.464029	8.148676	8.712044	8.26516	8.299913	8.793536	8.777952	9.007273	8.02613
79137	8.44142	7.8631573	8.311621	8.319582	8.528252	8.746086	7.8411846	8.294579	8.363485
79140	6.4634776	6.7094383	6.3167086	6.7536254	6.3169413	6.3462787	6.58223	6.535335	6.6963277
79142	6.58644	6.716049	7.018787	6.851107	6.442038	6.583432	6.754761	6.9368057	6.8685045
79143	8.087556	7.5667224	7.7005143	7.252818	7.3538704	7.809355	7.3402104	7.272752	7.7950745
79147	6.9793763	6.7520237	6.532935	6.71714	6.725331	6.543209	6.7289844	6.589156	6.7932696
79153	6.356508	5.9876413	6.161872	6.3388534	6.158111	6.240924	6.617627	6.082489	6.653367
79157	9.194186	7.88173	8.020547	8.238632	8.439545	9.171852	8.628466	8.64186	9.209853
79158	7.2665005	7.1917024	7.559409	7.013401	7.320588	7.2853823	7.460996	7.177263	7.457251
79159	9.628868	9.64956	9.571621	9.49651	9.4512415	9.476102	9.921735	9.319565	9.742669
7916	8.415072	7.5994787	7.6762714	7.912485	7.9454293	8.268076	8.364174	7.9764943	8.508886
79161	7.074356	8.53496	8.052603	8.191462	7.268365	7.6163406	7.9715195	7.2061195	7.8840313
79169	7.9006896	7.8946366	7.7984495	7.905651	7.571858	7.6113687	7.622634	7.5457697	7.839756
79171	9.38352	8.883801	9.101171	8.539524	8.920762	9.259107	9.045284	8.959472	8.833175
79172	6.2416935	6.287314	6.2755914	6.121531	6.289469	6.3177676	6.2581444	6.089301	6.095065
79173	5.9239035	5.9692183	6.001211	5.9745646	5.9594693	5.8857627	5.8712626	6.037496	6.0296216
79174	10.386968	10.531665	10.408253	9.673591	10.711001	9.769818	10.296077	9.8977995	9.871947
79177	6.4679017	6.591856	6.727459	6.5693398	6.507515	6.5879035	6.4015827	6.6177597	6.5470715
7918	6.1979156	6.4476876	6.490458	6.098065	6.5561304	6.178103	6.2339625	6.4041114	5.8948097
79180	9.962678	10.0442095	9.211655	9.685196	9.479189	9.622933	9.981683	9.1481905	10.064824
79184	6.3953233	6.4031744	6.4525976	6.7528152	6.6858206	6.455191	6.5043	6.6487665	6.5113854
79187	6.6804323	6.2268133	6.373309	6.164497	6.342442	6.275197	6.272261	6.274803	6.3497543
79188	8.545458	9.185834	8.906508	9.4837885	8.713563	8.795628	9.733113	8.61652	9.2631445
7919	11.302945	10.0535555	10.380685	10.508077	10.981756	10.883548	11.11184	10.4420185	10.798882
79190	5.91151	6.1885767	5.8990345	5.836449	5.918912	6.1559606	5.930034	6.018997	6.0607796
79191	10.165094	10.021469	7.304324	7.4153423	7.3402104	8.533814	10.205753	6.980886	8.625589
7920	9.373099	9.191114	9.572143	9.460258	10.348341	9.597448	9.354484	9.608845	9.336163
79228	8.943022	8.335938	8.423894	7.8702126	8.158205	8.226568	8.244509	7.8640347	8.146539
7923	9.123101	9.83573	9.316388	9.006868	9.986575	9.335211	8.796481	9.402426	8.623993
79230	5.8478737	5.7749486	5.7860065	5.9105506	5.8520336	5.7527204	5.7618284	5.7851734	5.6681743
7936	7.988853	7.7580266	7.750079	7.39416	7.806353	7.18718	7.2941265	7.53279	7.6270056
79364	7.8238273	7.79905	7.403884	7.052349	7.644528	7.5861	7.324708	7.174357	7.168802
79366	5.864632	5.850715	5.777424	5.745127	5.755175	5.8308415	5.7802377	5.937069	5.8795857
79369	5.8780565	5.999753	5.837524	5.946267	5.996888	5.7871842	6.0366287	5.84793	5.8953733
79370	6.066305	5.972429	6.192139	6.1024637	5.9447885	6.009319	6.194688	6.0096164	6.017958
7940	6.063181	5.72234	5.982776	5.83574	5.9447594	5.8878303	5.885663	5.8956356	5.7245884
79415	9.17381	8.756877	9.045693	8.916822	8.687535	9.471325	9.000208	9.020817	9.437806
7942	6.2881436	6.130226	6.126955	6.131173	6.051676	6.233647	6.282182	6.1224923	6.2292447
79442	6.004403	6.1410336	6.0595503	6.0805254	6.0868125	6.0514574	5.849807	6.213293	5.8265195
79447	7.4670997	7.300974	7.325717	7.0694914	7.2783575	7.4711723	7.261826	7.1657233	7.1284957
79568	9.40758	9.980974	9.545423	9.295895	9.883759	9.634565	9.561169	10.358611	8.999785
7957	6.0186033	5.9395905	5.903684	6.0363297	5.8420897	5.8903513	6.0593944	5.9576635	5.9108505
79571	8.007299	8.65403	8.280273	8.357422	8.168219	8.251224	8.055011	8.349596	8.3757
79572	7.3721313	6.629981	6.948444	6.7990246	6.842666	6.70928	6.49664	6.8101625	6.8777857
79574	6.036396	6.111718	6.092478	6.118591	5.8767004	6.088985	6.283255	6.0392933	6.108505
79575	9.252368	9.25695	9.031773	8.487644	8.5899105	9.216535	8.762827	8.818406	8.677137
79581	7.9773946	7.6528177	7.8249097	7.7327886	7.638457	7.9243665	8.24294	7.919516	8.133116
