Genes	GSM2367567	GSM2367568	GSM2367569	GSM2367570	GSM2367571	GSM2367572	GSM2367573	GSM2367574	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
81688	6.0267167	5.897186	6.023501	5.955745	5.9209576	6.0313916	6.004769	5.992521	5.8906174	6.0326004	5.7517204	5.7300334	6.0890665	5.7780337	5.9955926	6.137649	5.92484	5.986673	5.8884573	5.9445963	5.909936
81689	8.169495	7.4508524	7.6421084	7.659019	7.720988	7.8797064	7.991296	8.053753	7.8928943	7.7738633	8.0521965	8.018485	7.3922586	7.777352	7.3142586	7.234924	7.5414395	7.545248	7.7639794	7.106238	7.522431
81691	6.808498	6.579328	6.617379	6.7491016	7.0189786	6.476752	6.3842154	6.634418	6.987228	6.8020086	6.9350166	6.6923943	7.190454	6.995978	6.661331	6.6744394	6.788271	6.8098345	6.6775417	6.8815746	6.753441
817	6.0226545	6.07768	6.143242	5.957086	6.233202	6.202088	6.1283064	6.161618	6.4786296	5.927026	6.241597	6.181132	6.205461	5.74661	6.441362	6.3220887	6.1341286	6.1559873	6.292664	6.464533	6.199697
8170	6.129513	6.38037	6.2879705	6.398795	6.4314094	6.177902	6.2434573	6.289904	6.071331	6.3975782	6.310923	6.302159	6.476752	6.2279377	6.813766	6.3369603	6.047511	6.416903	6.43773	6.2112203	6.244328
81704	7.169231	7.1923423	7.395289	7.0312715	7.3636665	7.4041095	7.4521036	7.1364956	7.113997	6.739105	7.166169	7.491405	7.2460575	7.3018875	6.9300146	7.168378	6.5648384	7.116941	6.793772	8.10233	6.9909472
8175	8.170453	8.572188	8.540216	8.320935	8.426779	8.063667	8.951753	8.477244	8.3570595	8.485194	8.305502	8.652081	8.648873	8.456175	8.536432	8.195609	8.658297	8.451647	8.283615	8.651302	8.607432
81786	5.9282937	5.8352537	5.899522	5.889484	5.8125725	5.992715	5.6896863	6.0020065	5.7920585	6.053655	5.981185	5.793376	5.8718257	5.816935	5.977733	5.9523015	6.033177	5.854352	6.019862	5.858357	6.003959
818	7.029746	6.819503	7.300086	7.023123	6.9160295	7.095024	6.743522	6.939231	7.154442	7.155519	6.9610677	6.702267	7.1557193	6.920272	6.452324	7.000094	7.207428	6.610706	6.9793763	7.1302686	6.8709583
81831	6.13492	5.783673	6.1889057	6.0119925	6.0028315	6.1087418	6.1330104	6.0066147	6.0479503	6.030207	6.054263	6.607254	6.053933	6.4229536	5.8067756	6.0408363	5.8625154	5.918316	5.8625307	6.6615977	6.1709495
81832	5.994129	6.0385623	5.9702086	5.8931165	6.168136	6.0638933	6.056109	6.1179094	5.8422728	5.9587755	5.924779	5.9260387	6.0167365	6.121003	5.8722777	6.0291758	5.963284	5.992972	6.161987	6.017286	5.9786944
81848	6.097101	6.19528	6.2068357	6.044726	6.057851	6.1143064	6.0902166	6.1731167	6.1914597	6.173423	6.021833	6.195585	6.314508	6.0237474	6.0794997	6.3111835	6.220077	5.9567614	6.062841	6.3750706	6.260459
81853	10.379931	10.020109	9.656423	9.809325	9.923825	10.051944	9.933917	9.93963	10.193339	9.78859	9.990803	9.590732	10.061163	9.672401	9.923148	9.490646	9.518731	9.603933	9.973078	9.753144	9.881921
81857	7.2994347	7.184855	7.0817356	7.1064653	7.4206567	7.0882673	7.246679	6.8311343	6.9207864	7.3656187	7.0823655	7.055963	7.2448955	7.053285	7.1626153	6.8281474	7.2270327	7.495977	7.217555	7.0056973	7.092982
81858	7.008289	7.003748	6.910622	6.897152	6.855345	6.8363934	7.052147	7.155097	7.184855	6.9835067	7.0374126	6.6886187	7.0772433	6.761334	6.7211185	6.9178867	6.613725	6.6886187	6.6307745	6.840557	7.1126275
8187	6.401317	6.218333	6.2684836	6.2859244	6.168073	6.644805	6.497711	6.389244	6.532081	6.1274567	6.347582	6.900568	6.1323366	6.166731	6.170828	6.533412	6.0405016	6.157607	6.540354	6.4453683	6.2527127
81887	7.351712	7.6330557	7.4698586	7.4456515	7.4876943	7.5997005	7.4148054	7.65876	7.5200477	7.4894586	7.5933924	7.440555	7.762897	7.3430686	7.7377033	7.8860316	7.5322747	7.473403	7.632544	7.5844927	7.533055
81889	8.620438	8.226873	8.434571	8.514924	8.65664	9.059468	8.431364	8.473009	7.927066	9.171367	8.496533	7.909247	8.613097	8.120457	8.020547	8.385289	8.705812	8.51265	9.2200985	8.213091	8.632181
8189	6.6413913	6.952873	6.71714	6.6734767	7.0701213	6.7571616	6.8171554	6.8878074	6.8363934	6.862979	6.925511	6.752181	6.975674	6.8765984	7.161788	7.3418794	7.559155	6.9445314	7.2424345	6.8901186	7.298235
81890	7.118868	7.146294	6.64111	6.9632325	6.888669	6.9042416	6.8786955	7.1546617	6.724756	7.0913525	6.7689047	6.7021327	6.668719	6.8504314	7.150657	7.2543693	7.325717	6.9556284	6.681726	6.8858314	7.289819
8192	8.979449	8.391133	8.492962	9.103081	9.337285	8.987739	8.781839	8.924339	8.65172	8.81144	8.783071	8.596319	9.009007	8.868397	9.225774	8.848741	9.043407	8.794378	9.122659	8.48802	9.2294445
81928	6.157522	6.2497854	6.3267474	6.1209807	6.2647576	6.1554666	6.36166	6.1907525	6.170766	6.3261495	6.294512	6.4176025	6.593455	6.19267	6.0594106	6.0851994	5.93278	6.3336954	6.16116	6.3953233	6.218215
81929	8.009455	8.116906	8.0116205	8.031492	8.432828	8.228279	8.340004	8.571765	7.871095	8.30612	8.236905	8.701191	8.134164	8.100321	7.908329	7.5928645	8.252249	8.067125	8.113429	7.7779	8.158205
81930	5.724036	5.8260827	5.6326685	5.9536524	5.8850107	5.759911	5.7037644	5.702863	5.811626	5.7832856	5.795059	5.674152	5.7964706	5.9469757	5.684414	5.868423	5.9117494	5.656123	6.0356984	6.040258	5.639408
8195	9.298848	9.764521	9.704881	9.789159	10.058189	9.877233	9.259592	9.588469	9.877233	9.498821	9.666679	9.158265	9.655235	9.499911	9.61527	9.590732	9.499911	9.253864	9.715821	9.4933605	9.405552
820	6.306398	6.2747445	6.109325	5.884312	5.7405086	6.0286503	6.0498724	6.5817194	8.121439	6.8416224	5.9920273	6.0888257	6.126583	6.218215	6.399493	6.277433	6.0309916	6.4296947	6.4665036	6.2729306	6.2370887
8204	8.933412	9.615838	9.752508	10.263489	9.477769	9.895337	9.608845	9.72343	9.937658	9.393261	9.298352	9.987244	9.7043	9.445241	9.320106	8.893037	9.765836	9.924436	9.54132	9.416809	9.480228
8208	5.8266134	5.92261	6.069692	5.6128764	6.054475	5.9221854	5.747663	6.1831493	5.901824	6.0015273	6.093742	6.4974084	6.0483804	5.8544526	5.9619083	6.0843177	5.882882	5.8617535	5.947616	5.7579036	5.984837
8209	11.487642	11.817096	11.547395	11.435739	12.00523	11.699488	11.809034	11.893327	11.813252	11.838464	11.779255	11.128408	12.033544	11.34155	11.646649	11.69337	11.957338	11.515355	11.884844	11.545413	12.249271
821	8.579532	8.091729	8.300992	8.596682	8.414292	8.885973	8.335587	8.480069	8.585323	8.553852	8.457682	8.677944	8.400393	8.926508	8.50955	8.908912	8.134813	8.44464	8.431364	9.330563	8.159726
8214	11.782991	11.225104	11.496822	11.652169	11.811203	11.48109	11.348997	11.227976	11.4230175	11.356926	11.646649	10.644462	11.540228	10.967936	11.893327	11.278643	11.410469	10.685437	11.598902	11.218849	11.874194
8216	8.142984	8.605167	8.483442	8.434921	8.82742	8.334195	8.394819	8.632927	8.470853	8.545458	8.522659	8.916822	8.813078	8.8778925	8.9499855	9.107995	8.853865	8.942201	8.65172	9.07068	8.948596
822	6.164054	6.595347	6.354532	6.2357225	6.0644197	6.3065186	6.2603602	6.2080054	5.8453283	6.216753	6.040088	6.160921	6.1916666	6.23165	6.289578	6.223824	6.325315	6.263394	6.4798946	6.817525	6.201406
8226	7.3912554	7.9645233	7.365096	7.6173472	7.74923	7.3860517	7.659019	7.1826935	7.7685246	7.4607034	7.6460724	8.017557	7.620527	7.9366665	7.7549725	8.047258	7.3598113	8.0624275	8.31441	7.8889933	7.6090193
8227	7.6739306	7.8912096	8.165622	8.076518	7.8051143	7.7126455	8.087321	7.892583	7.8454924	8.00459	7.941149	8.032742	7.5055375	7.8759065	7.811915	7.708284	8.045695	8.415072	8.029701	8.038753	7.991296
8228	6.4831996	6.5362406	6.046984	6.405431	6.297231	6.4870996	6.174462	6.507515	6.4971867	6.2049637	6.2963843	6.1757064	6.1597333	6.341129	6.157728	6.545309	6.1451206	6.352198	6.2687984	6.1206326	6.547568
823	9.07115	9.190098	9.293782	9.151646	8.648002	9.135011	9.1772175	9.323903	9.480719	9.151646	9.361108	9.5381975	9.368272	9.38674	9.221501	9.058543	9.139273	9.311369	8.9738035	8.981624	9.226682
8237	6.9897995	7.0494685	7.0302715	6.8574257	6.8646326	6.797689	6.9192314	6.96863	6.8717523	6.783942	6.918456	7.2226343	6.7341495	6.8296843	6.8977532	6.8265643	6.9819922	6.944381	6.4453683	6.7416387	6.843788
8239	9.859042	10.1733465	9.909194	9.875963	9.77041	9.790977	10.038595	9.947135	9.897124	10.029118	10.151327	9.824548	9.73252	10.153541	9.647033	9.727184	9.996393	9.974591	10.159855	9.437806	9.936251
824	6.27247	6.3799734	6.4024625	6.4483557	6.3576865	6.3497543	6.7354054	6.279364	6.514186	6.165308	6.248858	7.2102394	6.277612	6.6748867	6.20014	6.7625794	6.340641	6.3034325	6.208425	6.7336826	6.478725
8241	7.71935	7.8777103	7.540168	7.438592	7.9287744	7.545477	7.7804103	7.5731335	7.661437	7.5883226	7.7399583	7.3443623	7.5155215	7.540168	7.966386	7.8663917	7.687691	7.826914	7.959321	7.54401	7.6882114
8242	6.104129	6.456453	6.1262736	5.94662	6.0143704	6.0286365	6.0901537	6.083139	6.1008244	5.9813914	6.174143	6.3340416	5.784918	6.350479	6.0274067	6.0452166	6.2352448	6.0273914	6.184668	5.9779162	5.996056
8243	6.1797175	6.4690905	6.321004	6.3566465	6.237646	6.1948795	6.214463	6.409095	6.1653614	6.2686915	6.2444234	6.402557	6.3019233	6.5083847	6.2107205	6.3597956	6.3443594	6.616482	6.2010856	6.2302294	6.2338824
826	9.540729	9.745681	9.772954	9.637363	10.14965	9.7793	9.518116	9.718578	9.420396	9.703122	9.40609	10.576341	9.83246	9.747493	9.838454	10.04651	9.377247	9.602189	9.486777	10.03485	10.069153
8260	7.83047	7.82304	7.670867	7.618601	7.7223053	7.4093246	7.5260267	7.4526033	7.771341	7.7265787	7.58731	7.569277	7.9429283	7.719013	8.037653	8.037308	7.809355	7.7069764	7.836226	8.122324	7.7939706
8266	7.7204576	7.359596	7.403662	7.9183555	7.620793	7.5942106	7.4446926	7.4705553	7.1103888	7.463181	7.42024	7.507785	7.409562	6.7890887	8.328651	7.7454314	7.578735	7.412185	7.155519	7.6320004	7.4508524
8270	9.53262	9.361108	9.528651	9.520448	9.671002	9.418343	9.1530695	9.303304	9.125966	9.399877	9.449513	9.034583	9.412851	9.31029	9.467494	9.241021	9.303304	9.044806	9.265842	9.246469	9.460258
8273	8.52298	8.5428	8.186631	8.05704	8.557852	8.318928	8.533436	8.557852	8.142984	8.556015	8.711235	8.771756	8.528252	8.5028	8.55349	8.5430975	8.506604	8.77407	8.75209	8.629206	8.548057
8288	5.9405823	5.761071	5.6846986	5.8223953	5.7766113	5.841757	5.9084153	5.895807	5.875304	6.103546	5.8308725	5.7610474	5.7529635	5.8939705	5.7110686	5.846133	5.6450276	5.660702	5.7582555	5.8168077	6.1216574
8289	8.874068	9.456331	9.784425	9.428029	9.380544	9.38674	9.720503	9.484804	9.713947	9.300491	9.258563	9.631079	8.93383	9.305245	9.462473	9.260111	9.650799	9.7403345	9.515929	9.42262	9.384547
829	6.861404	6.671893	6.69074	6.8160653	6.84667	7.0619698	6.970472	7.171217	6.7541423	6.822644	6.7981954	6.896777	6.8281474	6.8863735	6.724593	6.7711267	6.5447083	6.6087413	6.5763845	6.7662325	6.783638
8290	5.905363	6.041419	5.815643	5.8704524	5.938904	5.7151694	5.810414	5.902844	5.825083	5.755596	5.8717847	5.8668056	5.87509	5.8875923	5.9571357	5.9239035	5.770633	5.8483467	5.923073	5.7496257	6.0788455
8291	8.899132	9.224844	8.639104	8.731969	9.154415	8.756121	8.516021	8.961375	8.364498	8.722633	8.466675	8.31441	9.198401	8.865488	8.677137	9.231505	8.913172	8.557475	8.950818	9.772954	9.232989
8295	8.958205	9.191583	8.696379	9.042547	8.916372	8.7356825	8.814751	9.238016	8.704754	9.0019865	8.838085	9.382067	8.951753	9.202283	9.026661	9.325551	9.277627	9.561169	8.841832	8.899528	9.11444
830	10.598935	10.963808	10.717281	10.619372	10.670137	10.59084	10.655131	10.547207	11.301591	10.764934	10.677501	11.276772	11.038622	11.107824	10.6541395	11.726549	11.029701	11.26479	10.875427	11.4946575	10.647746
8301	6.634556	6.67849	6.842821	6.633882	7.033126	6.7624135	6.750691	7.016013	6.7993736	6.616603	6.8810177	6.677675	6.7376823	6.8044796	6.560805	6.116335	6.65764	6.6206493	6.512402	6.7646236	6.7828684
8303	6.375408	6.5677776	6.112959	6.1722083	6.3968163	6.154261	6.5447083	6.4176025	6.2968884	6.152651	6.1984277	6.589562	5.97142	6.374821	6.275483	6.252528	6.2504864	6.3109927	6.381961	6.672176	6.3915696
8312	7.9303684	7.9438624	7.8102274	7.5858335	7.699983	7.6739306	8.458809	8.3778715	7.7120867	7.962428	8.079263	8.448686	7.695586	8.072793	8.388842	7.7790155	8.521585	8.112523	7.68928	7.882001	7.966961
8314	7.466845	7.043621	7.2939043	7.2996583	7.328644	7.358195	6.9188385	7.5928645	7.392755	7.6124396	7.159115	7.2570333	7.589119	7.229181	7.792168	7.2435417	7.599251	6.9753575	7.1335607	7.264479	7.101832
8317	5.9857416	6.094533	6.166731	6.0860457	5.9561234	5.8159657	5.9228907	6.1632648	5.6668525	5.892962	5.729249	6.2474194	6.0096593	5.9710298	5.65386	5.9457555	6.726229	5.896028	6.016645	5.973551	6.0282774
8318	6.2405715	6.056074	6.2514234	6.1473713	6.018484	6.307031	5.889846	6.1141458	6.118988	6.602508	6.4102736	6.303318	6.896777	6.3306026	6.020829	6.368081	6.2580495	5.9212427	6.2690096	7.094035	6.0256014
8320	6.905547	7.2078705	7.977616	7.82114	7.446941	7.0792294	7.499598	7.4826217	7.3330812	7.780905	7.790168	6.834839	7.7309036	7.6267676	7.1518717	6.8839602	6.830039	7.248849	7.2609243	8.612379	7.499109
8321	7.046866	6.9309344	6.8704333	7.046866	6.8301773	6.7536254	6.906314	6.8043017	7.075556	7.0694914	6.87194	6.9764676	6.888505	6.971584	7.0673037	7.018214	7.0153747	7.1385922	7.195362	6.923916	7.053489
8322	9.313356	9.331966	9.531389	9.235448	9.513503	9.301392	9.559957	9.014353	10.089369	9.369809	9.468495	8.528801	9.901188	9.518116	9.576648	9.613503	9.172357	9.238016	9.772954	10.048952	9.475051
8323	6.2223687	5.8875217	5.9234495	5.953358	5.9821224	6.17771	5.9269595	5.9213157	5.8889775	6.1270046	5.96822	6.249965	5.9504743	6.020964	5.9385796	5.9566727	5.984366	6.1063375	6.0098634	5.9991474	5.7405086
8324	8.0521965	8.191115	8.015392	8.084409	7.8249097	7.730316	7.9363585	7.695332	7.9019303	8.172053	8.230309	7.427572	7.9178147	8.086035	8.4980545	8.260769	8.364871	8.498787	8.377107	7.987007	7.9981337
8325	6.3319817	6.398167	6.2889013	6.097962	6.179883	6.4267387	6.1505556	6.107886	6.9375606	6.3203564	6.454721	6.825859	6.381803	6.159793	5.7579675	6.3419585	6.1286654	6.352045	6.267238	6.236955	6.651441
8326	6.174845	6.154728	6.1660295	6.106978	5.929635	6.076806	6.1055427	6.073335	6.514817	6.1336374	6.111118	6.2792583	6.2521744	6.1775804	5.9185276	6.1534967	6.099058	6.0549736	6.06704	6.052824	5.9576635
8336	5.944813	5.9852276	5.82159	5.9793544	5.9169717	6.040424	5.8605456	5.941343	6.019348	5.643679	6.0097685	6.059062	6.1095047	6.159995	5.8714185	5.950486	5.8962307	6.05675	6.072102	6.122931	6.0525827
8339	6.00539	6.0587473	5.9701962	5.948979	6.0409393	6.1273575	6.1784334	6.0068517	6.2827888	6.111549	5.9680357	6.2733483	5.958524	6.061347	5.93474	5.951892	5.764907	5.9361377	6.0969243	6.151386	5.981338
8341	6.0652947	5.8530293	5.885688	5.6692805	5.9033017	6.0274386	5.7569637	5.827403	6.14355	5.8882127	5.805381	5.948015	6.0906596	5.8515153	5.925729	6.0283985	5.8830395	5.8119535	5.977178	5.666914	5.9111357
8342	6.711077	6.67161	6.6395717	6.595879	6.7416387	6.8455267	6.7955723	6.773368	6.678347	6.8217435	6.948809	6.0918384	6.9995427	6.673714	6.596661	6.982334	6.8542566	6.983162	7.019741	6.9861712	7.126566
83439	6.7461777	6.511836	6.1327763	6.4221296	6.780164	6.4911313	6.5091033	6.588161	6.781471	6.343906	6.324333	6.840246	7.201166	6.6028767	6.629055	6.32967	6.635274	6.501433	6.693556	6.3023415	6.5281396
83440	8.463631	8.495461	8.434202	8.41126	8.66424	8.433511	8.623993	8.61652	8.448686	8.542083	8.432443	8.698076	8.628812	8.865875	8.602943	8.64186	8.595989	8.620039	8.434571	9.1530695	8.529503
83442	8.754535	8.521585	8.779569	8.65403	9.226682	8.497276	9.053754	9.166408	8.459587	8.506258	8.439246	9.455208	8.77407	9.098458	8.72894	8.9359455	8.471214	9.270045	8.550836	9.619687	8.790032
83445	6.330809	6.484716	6.232452	6.340501	6.2317677	6.1705565	6.3449707	6.2106047	6.310756	6.1095786	6.314201	6.149415	6.1078205	6.345254	6.511058	6.2650127	6.3826675	6.1958365	6.2411785	6.2569523	6.287314
83446	5.858812	5.839702	5.8054366	5.7705927	5.8614945	5.9187346	5.76426	5.719026	5.5958495	5.807256	5.7841763	6.0609016	5.7797785	5.862175	5.839236	5.6543508	5.8020024	5.7267146	5.7827907	5.7218947	5.7802753
83448	6.3325267	6.31281	6.3755903	6.6202745	6.255272	6.716049	6.4429893	6.3932657	6.6437745	6.504619	6.569673	6.420822	6.5977345	6.4831996	6.24778	6.31328	6.1554093	6.4210105	6.7002087	6.3441224	6.4440193
83449	5.729676	5.949229	5.8993745	5.7731366	5.8918047	5.8070645	5.906991	5.76579	5.8633747	5.797608	5.825784	5.891412	5.878894	5.7981124	6.0180807	5.797019	5.798927	5.7746882	5.8054	6.0092216	5.952027
8345	5.885738	5.9275947	5.9842396	5.7919803	5.8782463	5.8824387	5.954514	5.7955346	5.940445	5.7428145	5.9287515	6.035075	6.0520554	5.862107	5.8343515	5.9337425	5.923219	5.9135075	5.898818	6.0643263	5.9947753
83450	6.111596	6.0943255	6.2343664	6.180324	5.9603815	6.1077986	6.1352825	6.3024583	6.1784635	6.1399746	6.0530634	6.027666	6.0063715	6.421798	6.1782618	6.1551695	6.428257	5.99555	6.318789	6.0797815	6.195687
83452	7.2523656	7.642858	7.0401497	7.2342553	7.548638	7.8335834	7.8217077	7.687924	7.543251	7.2565746	7.5553236	6.671893	7.2778807	7.306163	7.4093246	7.8787956	7.564906	6.845684	6.708665	7.9172606	7.99471
8346	5.814942	5.8464236	5.9564443	5.762759	5.7072315	5.9963565	5.7337947	5.790539	5.8507423	5.9300585	5.9074526	5.8476233	5.825847	5.771447	5.9543753	5.7971935	5.718492	5.6898293	5.8467402	5.8201094	5.6168404
83460	9.995689	9.829011	9.663538	9.998547	10.242548	10.101702	9.938336	9.934731	9.831109	9.986575	9.701869	9.794825	10.038595	9.674831	10.388683	10.058874	10.085753	9.951177	10.090883	9.909194	10.11844
83461	5.824528	5.8802557	5.961858	5.9834166	5.9865274	6.0117974	5.9875646	5.8470993	6.0162797	6.1069126	5.853747	5.9631596	5.8917556	6.133835	5.8871765	5.8899837	5.924792	6.144813	6.029431	6.201849	5.948789
83463	6.6790743	6.2635922	6.481634	6.484209	6.4366837	6.3181567	6.182692	6.668584	6.4076786	6.2360396	6.03488	6.3118463	6.45895	6.4554796	6.5120654	6.5073066	6.6733556	6.956134	5.9825788	6.685065	6.3605676
8347	6.5065084	5.9336834	5.962445	5.99766	6.26185	6.4126043	6.080966	6.1638174	6.112937	6.0044856	6.029051	5.8233013	5.999022	6.221131	5.9445724	5.7987695	5.956929	6.341129	6.0098	6.1612487	6.064162
83478	5.9963717	6.0682406	6.1817493	6.0374	6.034308	5.8369036	5.926998	6.0553594	5.775622	6.138443	5.996272	6.0100937	5.9517493	6.179555	5.948116	5.712042	5.811768	5.848301	6.008221	6.1212964	5.86026
83479	7.922205	7.8889933	7.852264	7.5627174	7.7782083	7.734366	7.865793	8.031812	8.108043	7.8959866	7.9645233	8.586913	8.113429	8.132824	7.7910404	7.9846096	7.9252295	7.871095	7.9273095	7.701345	7.658519
83480	7.8797064	7.396278	6.847176	7.402043	7.638189	7.857349	7.445427	7.478399	7.575139	7.3766513	7.4008813	6.9932823	7.329978	7.5555673	7.7588058	7.642858	7.5008125	7.5596538	7.553044	7.7477236	7.973666
83481	5.9996862	5.847346	5.781729	5.690267	5.9209194	5.910716	6.0395226	5.651395	5.66388	5.809989	5.787008	5.8084207	5.7658343	6.0669045	5.7759786	5.811451	5.988617	5.774462	5.6125064	5.806202	5.700773
835	6.6453304	6.7582974	6.8686686	6.475041	6.6518426	6.6931286	6.553633	7.0462275	6.816526	6.657493	6.447992	7.032919	6.463868	7.011042	6.1499386	6.7731895	7.0720167	6.5639877	6.3914776	7.0484524	6.7740717
83539	8.159077	7.7657146	7.485048	7.9163485	7.45184	7.7890306	7.8259993	7.2224135	6.735698	7.215274	7.108876	8.228624	7.1001673	8.158817	6.9303913	7.5468326	7.2813516	7.667002	6.5362406	7.369305	7.0081105
83541	6.191975	6.370586	6.5986423	6.7021327	6.429234	6.4081182	6.3743286	6.443818	6.614333	6.4727497	6.183622	6.728676	6.178494	6.42647	6.025771	6.827657	6.1479445	6.699214	6.257087	6.975156	6.6000395
83547	6.869029	6.598391	6.776607	6.5402346	6.7059298	6.854587	6.8760343	6.7682633	6.801845	6.680126	6.8565407	6.8393426	6.6413913	6.912323	6.37948	6.636791	6.1013665	6.833773	6.839726	6.5355797	6.528037
83548	7.142801	6.9879584	6.7197604	6.8826375	7.3607025	7.2616186	7.019201	7.693994	7.2173424	6.8678274	7.2442484	6.904638	6.828476	6.836895	6.7280674	7.4297915	7.022105	6.852207	6.823463	7.387938	7.063645
8357	6.0160427	6.034276	6.3862877	6.1619015	5.957074	6.43201	5.9201746	6.285708	6.2346296	5.9495687	6.388347	6.0506525	6.2029753	6.181539	6.1883717	5.973887	6.076884	5.87044	6.563098	6.1626015	6.403852
83590	8.931266	8.72221	8.77612	9.135502	9.140148	8.91507	8.786372	8.878355	8.8605385	8.841832	8.893037	8.148114	8.795202	8.744186	8.98467	8.839411	8.746086	8.929038	8.9499855	8.697586	9.157771
83593	6.044298	5.926138	6.131931	5.8632913	5.679971	5.830383	5.926072	6.194515	5.842447	5.8324566	5.806881	5.880744	5.7855167	6.2425113	6.1099358	5.8905005	5.744361	5.803166	5.9226365	5.7519197	5.803293
83594	5.786623	5.912325	5.944721	5.78373	5.6686997	5.824559	5.8208237	5.806116	5.91122	5.8186765	5.806706	5.7718577	5.912724	5.6475716	5.958573	5.6093884	5.706241	5.8306036	5.766887	5.6516232	6.024548
83595	6.365806	6.184054	5.9206676	6.1788797	6.10903	6.2094073	6.084657	6.3799734	6.1244307	6.3341727	5.9377303	6.7452426	6.1050043	6.403266	5.9533234	6.093109	6.2375994	6.1637583	5.8658037	6.1544814	6.1128902
83596	8.288446	8.159726	8.280273	7.97625	8.210422	8.005188	8.196922	8.218321	8.067125	8.381953	8.477244	7.771579	8.148114	8.233356	8.112199	8.078942	8.383273	8.167233	8.1361475	8.238632	8.193374
83604	9.425238	9.87269	9.673591	9.527569	9.043407	9.862776	9.947135	9.367687	10.288592	9.47826	9.369317	10.159077	9.902562	9.546688	9.495927	9.67607	9.247502	9.769818	9.804636	9.578509	9.859042
83607	7.2023296	6.8024774	7.2547975	6.983162	7.481806	7.612979	7.21846	7.187375	7.1295004	7.1998353	7.180656	7.122662	7.181239	7.0612063	6.4336295	7.2437725	6.9095426	6.8867474	6.9090004	7.319666	7.2412767
