GSM2367621	GSM2367622	GSM2367623	GSM2367624	GSM2367625
55094	7.4208994	7.140753	7.5880756	7.4909315	7.546613
55095	7.3151474	6.8927927	7.705391	7.2404013	7.5635195
551	6.583941	6.933201	6.9868717	6.916572	7.4242463
5510	8.029029	8.351566	8.139584	8.423894	8.168579
55102	6.9630322	6.84346	6.7557225	6.934266	6.8593917
55103	6.10647	6.493997	6.066448	6.384925	6.5904546
55105	6.986705	7.042864	7.3012037	7.2419395	7.076639
55106	6.0486174	6.142548	6.03488	6.0393863	6.002388
55107	10.045795	9.552793	9.736979	10.284504	10.661137
55108	9.973804	9.593758	9.973804	9.78859	9.980247
55109	8.305191	8.198809	8.122629	8.277991	8.596319
55114	9.818057	9.33974	9.666679	9.473413	9.585485
55116	7.591473	7.710628	7.989403	7.733557	8.247522
55118	5.938046	6.339194	6.2007804	5.921364	5.938057
55125	8.172988	7.999935	8.098943	7.8791127	7.781218
55130	5.6896863	5.8772473	5.863238	5.877154	5.849736
55131	7.8863006	7.231762	7.6041603	7.6389666	7.309099
55139	7.343691	7.5514665	7.649199	7.6884594	8.09426
55142	9.120302	8.432443	8.85604	8.527145	9.077357
55143	6.5789986	6.4867787	6.6956267	6.2271614	6.381718
55144	7.830209	7.1465197	7.705956	7.5831947	7.848414
55149	8.563016	8.607059	8.758006	8.836842	8.684227
5515	11.217345	11.367148	11.3174095	11.409076	11.461751
55152	6.392519	6.474725	6.4055977	6.484105	6.4612985
55154	6.7392683	6.6733556	6.8228188	7.151271	6.7280674
55156	8.593561	8.480458	8.659506	8.503606	8.9499855
55157	7.443917	6.9369884	7.320588	7.4481716	6.9944434
55159	7.7790155	7.685245	7.4680834	7.660125	7.6744385
5516	6.7048306	6.3276796	6.625573	6.7025886	6.016413
55160	5.9131837	6.119563	6.0529084	6.2007103	6.285708
55161	7.8181987	7.307029	7.3753333	7.5829606	7.6272435
55163	12.476757	11.035865	11.482671	11.413576	11.6025
55165	6.584196	6.509655	6.7760043	6.398509	6.4386625
55166	6.726229	6.310756	6.4328914	6.1596723	6.428427
55167	6.398795	6.460698	6.651168	6.540977	6.5960107
55171	6.8492193	6.3341727	6.300283	6.281315	6.658027
55172	7.3922586	7.2173424	7.2963014	7.748587	7.3319283
55173	10.107758	10.23779	9.797355	10.172541	9.88893
55174	10.0442095	9.571621	9.772954	9.079658	9.788022
55177	10.04651	9.212628	9.606342	9.6606045	9.570441
55178	8.565248	9.121237	9.295361	9.397787	8.34177
55179	7.377083	7.091174	7.5155215	7.704618	6.571976
5518	10.54271	10.834976	11.044081	10.969082	10.958488
55182	7.930055	8.015714	8.160911	8.002522	8.169803
55183	6.961836	6.9623566	6.9853377	7.1327915	6.8391676
55187	6.6487665	6.615951	7.0553613	7.0836487	7.209268
5519	8.013911	8.207543	8.574686	9.05326	8.385289
55192	8.257996	7.6405907	8.208822	8.088129	7.873357
55197	9.014353	9.2200985	9.572762	9.439518	9.437281
55198	7.973378	8.173954	8.25287	8.287098	8.507345
55199	7.0954943	6.9207864	6.9088197	6.869029	7.174178
5520	8.730044	9.616445	8.760537	8.197541	8.866681
55200	6.221131	6.3250194	6.1660852	6.3845224	6.446345
55201	7.765997	7.6344466	7.569484	7.7199025	7.4410367
55204	7.021311	7.4160357	7.5947104	7.378082	7.5264826
55205	7.1572084	7.018214	7.181861	7.3093166	6.6303954
55207	9.419399	8.972845	9.059468	9.045693	8.694088
55208	6.208395	6.4571457	6.4550004	6.486977	6.6331863
5521	7.184855	6.909707	6.4028673	6.6035357	7.034253
55214	7.39923	7.839756	7.599251	7.6672997	7.8181987
55215	6.255725	5.8695903	6.0834556	5.882246	5.920706
55218	7.6197376	7.691877	7.757766	7.7338424	7.748295
55219	7.904303	8.293253	8.366609	8.636805	8.300992
55222	10.461747	9.404051	10.041964	10.128745	10.318518
55223	5.9736857	6.0205984	6.3231735	6.2530475	5.9307413
55225	6.203417	6.5085883	6.6474953	6.235025	6.157206
55226	8.697586	8.818406	9.013917	9.037957	8.943928
55227	7.353105	7.249956	7.3725348	7.3470626	6.83621
55228	5.931511	5.911245	5.925832	5.893254	5.868556
5523	7.0397453	6.7318	7.018787	6.7722397	7.198761
55230	6.3169413	6.1740384	6.3433456	6.5325503	6.072864
55236	7.355856	7.151453	8.001393	7.522181	7.52295
55238	7.113784	6.372668	6.8523507	6.9887075	6.979574
55239	7.74718	7.7016015	7.731471	8.045097	7.5184627
55240	6.732111	6.3220887	6.281587	6.456453	5.8226366
55243	6.054779	6.529829	6.092108	5.849413	5.988506
55246	8.586155	7.7320056	8.095166	7.43958	8.1276455
55247	6.0477977	5.8344393	6.0482492	5.9416556	5.7311535
55249	9.32502	9.294725	9.374028	9.589022	9.489521
5525	9.5374975	9.844467	10.402666	10.376383	9.915462
55252	8.843947	8.78354	8.894354	8.561166	8.857396
55253	8.091996	7.8259993	7.9941506	8.034298	7.9497237
55256	9.054635	7.9378314	8.2202835	8.966454	7.5936675
55257	8.716365	8.690447	8.620862	8.980308	8.993454
5526	6.868153	6.872283	7.120279	6.690331	6.929659
55260	7.4297915	7.641137	8.106805	7.6296153	8.055276
55262	7.9882674	7.0867944	7.2660313	7.536131	7.536131
55268	12.786045	13.066858	13.419347	13.178988	13.966283
55270	6.9068475	6.3210683	6.227815	6.820669	6.3049765
55272	10.787312	11.221839	11.121889	11.336461	10.967936
55273	7.1099777	7.5393653	7.2237797	7.145885	7.056129
55275	6.2382417	6.411819	6.5136194	6.468777	6.3374553
55276	8.8947525	7.9109955	7.280247	7.3018875	7.9715195
55279	6.7361717	6.837994	6.9985633	7.301653	7.0302715
5528	7.397968	7.274983	7.147412	7.5427628	7.573888
55281	11.786871	10.406442	10.684306	10.499246	10.704797
55284	7.0867944	7.1572084	7.161788	7.352649	6.7769513
55285	7.075556	7.1409674	7.2208843	7.3576803	7.0821548
55286	8.0116205	7.742243	8.158523	8.06652	8.06179
55287	5.9287767	6.095065	5.949405	6.0821743	6.126855
55288	8.769004	8.922137	8.89519	8.876187	9.327045
552889	8.030979	8.397946	8.278712	8.38166	8.887612
552891	6.2803316	6.666443	6.7030244	6.6014514	6.378831
5529	9.003217	8.89519	9.233496	9.276148	8.921686
55290	9.005522	7.7904963	8.08645	8.329626	8.102999
552900	10.497194	10.616342	9.9033575	10.027579	9.461924
55291	8.362801	8.640612	9.140148	8.596682	9.217036
55294	7.9923906	8.358378	8.6830015	8.493416	8.2963085
55296	6.9522643	6.7858763	6.457348	6.645471	6.701853
55297	7.0150166	6.8651276	7.2453194	7.5419865	6.682859
55298	6.530156	6.853228	6.6995025	6.6388764	6.701515
55299	8.701916	9.069216	8.861339	9.300491	8.660354
5530	6.4623675	6.066414	6.190715	6.493022	6.188831
55300	6.0624895	6.133767	6.0373197	6.4229536	6.058463
55303	9.61749	10.550292	9.853746	9.920445	9.818722
55308	6.7240167	6.675896	6.8587017	6.768735	6.8785176
55311	7.4906735	7.7524576	8.029385	7.850623	8.118348
553115	9.201776	8.849561	9.110814	8.91507	8.904669
55312	6.1225424	5.961376	5.9037914	5.967662	6.1200967
55314	6.6925488	6.6054783	7.97542	7.0973363	6.425778
55315	7.181481	7.0195847	7.214638	7.7668395	7.556803
55316	8.102642	7.4695997	7.308463	7.9932876	7.9387913
55317	7.42369	7.623887	7.6598287	7.6895514	8.165013
55320	7.532046	7.743042	7.498309	7.284272	7.6717343
55322	7.186521	6.629055	6.971584	7.104554	6.842008
55323	6.0133343	6.87674	6.909707	6.291295	6.551188
55324	7.242631	7.3357778	7.36699	7.120486	7.101189
55325	8.489575	8.217706	8.084409	8.047258	8.356077
55326	8.38402	7.7268486	7.8066893	7.7306304	7.9219027
55327	6.757794	6.4194636	6.7241845	6.571976	6.3920436
55328	8.557852	8.071155	9.006411	8.750924	8.6863785
55329	7.8135886	6.87194	7.0773954	7.602555	8.06681
55332	8.092936	7.7930536	7.9463563	7.568508	8.239964
55333	9.312301	9.425238	9.85582	9.5225725	10.545351
55337	9.309377	9.902562	10.3066225	10.338417	10.521307
55339	6.4669137	6.7157826	7.0332875	6.816526	7.494021
5534	8.396534	8.446874	8.269664	8.403508	8.523391
55341	7.559155	7.4759583	7.0397453	7.7876563	7.466145
55342	6.96087	7.0254674	7.0768247	6.860599	6.782698
55343	9.476693	9.039835	9.5225725	9.536432	8.884231
55344	8.500737	7.95288	8.597028	8.086035	7.9840903
55350	8.69324	8.240325	8.903065	9.321227	7.833337
55353	9.18001	10.761335	9.654113	10.336606	9.1853
55355	6.0374494	6.5239906	6.5756497	6.0240035	6.1502776
55356	6.1544533	6.456739	6.974434	5.894024	6.1970854
55361	6.5387855	6.666167	6.6578803	6.510621	6.6490316
55363	5.9221087	5.8660088	5.7912617	5.8049483	5.8342104
55366	6.8566995	7.2918344	7.1622243	7.303349	6.7500916
5537	10.451391	9.87787	10.165764	10.113839	10.126445
55379	6.459337	5.9949427	6.037368	6.5902042	6.091156
554235	9.234543	8.902628	8.947339	9.209853	9.289619
55425	6.186759	5.85877	6.2672915	6.228159	5.919444
55432	7.140753	8.0696745	8.123633	7.932422	7.951148
55435	6.5377793	6.3072696	6.138227	6.414338	6.280714
55437	9.937658	9.739014	10.131107	10.152125	10.253112
55454	6.1668477	6.256913	6.305489	6.324528	5.861109
5546	7.388449	7.7943034	7.6550055	7.8184676	7.6757536
5547	12.29295	12.033544	11.959549	11.629756	12.097547
55471	6.609811	6.69194	6.554504	6.699214	6.293448
55486	9.774268	9.721829	9.6453495	9.680314	9.7799835
5550	7.963357	8.147161	8.554941	8.208537	8.122022
55500	7.417894	7.2437725	7.3018875	7.0557833	6.992344
55502	8.091375	6.743522	7.258291	7.6314945	7.291626
55503	5.969548	6.160288	5.8214674	5.981865	6.0656567
55504	6.753441	6.9892354	6.29786	6.0410085	6.3102665
55505	12.101879	11.853534	11.7558775	12.035799	11.28015
55506	6.9981527	8.918471	7.026245	6.975156	7.862943
55508	8.410502	8.145215	8.309074	8.499991	8.584922
55509	6.447339	6.6319313	6.5859466	6.492394	6.468116
5552	10.391194	11.283099	10.478214	10.371513	9.751909
55526	8.895973	8.628074	8.90599	9.5681095	9.11685
55529	6.879271	6.8504314	6.5529175	7.3473186	6.4128675
5553	7.27719	7.0504937	7.700224	8.410502	7.869919
55558	5.9580445	7.029365	6.9302087	6.9632325	6.828863
5557	7.6820354	7.4974895	7.4431734	7.329978	7.0913525
55572	9.395504	9.480719	9.399386	9.60097	9.827667
55573	8.913172	8.941787	8.7783375	9.020312	8.147161
55578	7.0017114	7.347505	7.0579443	7.1820593	6.84252
5558	6.856859	6.22946	6.441362	6.239806	6.378985
55582	5.9499345	5.949506	5.963577	6.1100492	6.0119925
55585	7.7029996	7.4752316	8.14999	8.247173	8.417491
55588	8.29665	8.159077	8.248171	8.281321	8.438582
55589	6.481508	6.368463	6.1032796	6.226476	6.3430076
55591	9.374028	8.894354	8.8376875	8.488368	9.301392
55596	5.9511347	5.819213	5.9042697	5.9701834	5.8316946
55599	6.8024774	6.607518	6.6087413	6.812915	6.602508
55600	6.463274	7.6776285	7.0861545	7.440286	7.5386157
55602	7.678919	7.9438624	8.027121	8.208226	7.74923
55603	10.623603	10.947128	10.589896	10.819623	11.124356
55604	6.851257	6.2904644	6.5941195	6.6115274	6.200063
55605	7.9790688	7.4721565	7.8045187	7.575927	7.82823
55607	5.9175034	6.1164074	6.1795177	6.0346403	6.0778117
55610	7.00452	6.262967	6.546467	6.6805463	6.5708485
55611	7.174178	7.173353	6.9173036	7.1862893	7.135882
55612	5.6791205	6.2826843	6.3491035	6.0774264	5.9842396
55614	6.2505875	6.127944	6.0066733	6.238739	6.263542
55615	8.506258	8.643433	8.101271	8.137045	8.98467
55616	8.991695	7.3448462	8.555297	7.9656963	8.478364
5562	8.226873	8.159416	8.595322	8.78354	9.053754
55620	8.622039	7.446941	7.746891	7.869919	8.360741
55621	8.155091	7.847859	8.003739	8.303757	7.9875784
55623	6.1889057	6.523053	6.2937346	6.216106	6.182429
55624	9.88956	8.791556	9.701869	9.476102	9.763872
55625	8.814751	8.999785	9.274668	8.776519	8.872332
55627	6.7633696	6.723854	6.504733	6.650576	6.7107882
55629	9.4635725	9.652902	9.401387	9.486275	9.331966
55630	5.804613	6.172972	5.818077	5.9522657	5.9748034
55631	6.152744	6.2993846	6.306454	6.0687075	6.4893155
55632	6.158832	6.0064735	6.1614094	6.2710986	6.108436
55633	7.1160765	7.101005	6.921702	6.8551574	7.020186
55635	5.9342813	6.07698	6.1495514	5.890094	6.37915
55636	7.4041095	7.6866355	7.615598	7.6352625	7.690272
55638	9.543109	10.712066	10.5259905	10.758954	9.5448265
5564	7.7970653	7.8249097	7.662816	7.8481417	8.09643
55640	9.416322	8.150819	8.634194	9.042977	8.78564
55644	7.9225354	7.652244	7.713724	7.7580266	7.5390906
55646	7.587041	7.71935	7.4449615	7.7428093	7.636574
55647	6.9412866	7.762348	6.949424	7.146294	6.9385023
5565	8.633393	8.354055	9.011662	8.9359455	9.420956
55650	8.381953	8.321636	8.566818	8.364498	8.70004
55652	8.250871	7.2702355	7.832766	7.553525	7.564131
55653	6.244374	6.611777	6.6982923	6.4927006	6.426292
55657	7.6683626	7.589377	7.7085443	7.676017	7.8495917
55659	5.957074	6.725183	6.4080257	6.4125347	6.462975
55660	8.698861	8.029701	8.326235	8.37681	8.199886
55662	7.1287203	7.0511065	7.250181	7.201166	7.1574445
55663	6.3880997	7.0017114	7.275919	7.0306654	6.9233675
55666	9.59491	8.091375	8.529146	8.524206	8.806079
55669	6.5097585	6.561825	6.5429325	6.5311904	6.8286695
5567	5.860098	5.913231	5.7422113	5.6918125	5.853324
55670	6.862979	6.0798025	6.618559	6.8733845	6.473905
55672	6.1801205	6.011813	5.9854836	6.026059	6.194803
55676	6.2396674	6.116931	6.1968894	5.9491763	6.202088
55677	9.268563	8.791952	8.76694	8.696379	8.738773
55679	6.8579865	7.411489	7.036194	7.3418794	8.123944
5568	6.135538	6.218333	6.247049	6.055595	6.358562
55681	8.82742	8.422534	8.839411	8.533036	8.6698
55684	6.552663	6.779664	6.7584743	6.60325	6.939433
55686	6.0496483	5.9723897	5.9557843	6.1650352	6.6539083
55687	6.3196964	6.55426	6.201406	6.5533924	6.600548
55689	7.7685246	7.5563364	7.875104	7.7710404	7.8359427
5569	5.8577228	5.9255395	5.5313797	5.728696	6.0050907
55690	6.7461777	6.8112545	7.2631755	6.983162	6.811936
55695	8.603217	8.0232315	7.926177	8.268724	9.050705
55696	10.528696	10.599957	10.550292	10.647746	11.080107
55697	7.3972435	6.9219036	7.208748	7.621045	7.201566
55699	9.589576	9.508372	9.713301	9.783791	9.238976
55700	9.608845	9.5912895	9.426876	8.93681	9.662958
55701	6.6153984	7.076639	6.72184	7.0008984	7.9378314
55703	8.83098	8.326963	8.637981	9.074002	8.6795025
55706	7.2965508	6.6937056	6.96582	6.944381	6.785727
55709	7.954435	7.699729	7.8889933	7.6814976	7.6536174
55715	7.2419395	6.8386874	7.9715195	8.196922	7.637373
55717	6.8906426	6.425329	6.610077	6.8622823	6.536351
55719	7.984905	8.421197	8.440697	8.6698	8.737994
55720	5.8122983	5.800853	5.9284663	6.032222	5.7927246
55721	6.3859015	6.363297	6.2017817	6.217282	6.4403195
55722	6.258933	6.2091537	6.204249	6.0656395	6.3510537
55723	6.2645106	5.9991035	6.103218	5.8423886	6.3987074
55726	5.989685	5.9209576	6.1230264	6.1276755	5.701126
55727	7.1381984	7.1311536	7.0127764	7.2173424	7.0005007
55729	6.5870433	7.136693	7.765095	7.214841	6.7187304
55731	7.348183	7.5637355	7.620032	7.6095243	7.4171934
55732	7.3799176	7.2464795	7.4798303	6.8883224	7.161788
55733	5.9763217	6.3457527	6.5311904	6.342806	6.3943686
55739	10.161331	10.116071	10.401714	9.865571	10.598935
55740	6.5810976	6.6378713	7.1222415	6.462178	6.757794
55741	8.471925	8.439246	8.319582	8.248856	8.799274
55743	7.939869	8.431018	8.337329	8.315049	8.602221
55745	8.245204	7.503061	8.119799	7.8246045	7.7546673
55746	8.113725	8.327935	8.44142	8.201064	8.399649
55751	7.3826537	7.0790076	7.282019	7.36537	7.275672
55752	9.2797575	8.511921	9.035051	8.632565	8.509949
55753	8.505637	10.499246	10.797729	10.936227	11.284693
55754	8.003739	7.550764	8.0091505	7.807692	8.085734
55755	10.325548	9.504227	9.67425	8.692437	9.658787
55756	7.4537635	7.549358	7.7459693	7.3727584	7.6728497
55758	7.6308827	8.191115	8.343557	8.255705	8.384962
55763	6.445658	6.174389	6.5567226	6.4677925	6.3944507
55765	6.4445186	7.3897796	7.819342	6.4176025	7.3339972
55766	9.695374	9.244421	9.313356	9.253414	8.750924
55768	8.699309	8.037956	8.429582	8.6141205	7.8702126
55771	6.089931	6.261902	6.156193	6.018699	6.0583906
55773	8.121439	6.9563484	7.4017634	7.0462275	6.952873
55776	7.4833226	7.614245	7.1934047	7.4281955	7.4906735
55777	6.251003	6.190491	6.4004097	6.2227097	6.2187023
55778	8.591037	8.762827	8.770429	8.535711	9.503644
55779	6.064087	6.080966	6.1705236	6.203815	6.148387
5578	9.435679	8.361438	8.630267	8.366216	9.312893
55780	8.224553	8.323378	8.51265	8.738405	8.96696
55783	7.6311746	7.5997005	8.240325	7.836226	7.578735
55785	6.4005666	6.3980026	6.3101373	6.116524	6.3579154
55787	6.060402	6.32489	6.1388803	6.3224034	6.185515
55788	10.603257	10.240195	10.739124	10.530633	10.101033
55789	5.775583	6.190852	6.043029	5.8157554	6.0683503
5579	7.019741	8.019676	7.1122184	7.549597	7.4928236
55794	7.411489	7.1611633	7.42213	7.7323008	7.406515
55795	10.089369	10.425786	9.988779	9.952616	10.0244875
55796	8.070845	9.040299	8.8846245	8.613807	8.82256
55798	6.0883822	6.01015	5.9277973	6.1921706	5.8987074
55799	5.8944397	5.946573	5.763359	5.7648826	5.990016
558	7.104113	9.089726	8.267763	8.449825	8.39856
5580	8.3349085	8.336648	8.161498	8.181165	8.281321
55806	5.8103986	5.95331	5.840868	5.821711	5.632089
55809	5.7436337	5.8670487	5.667167	5.758327	5.790358
55810	8.690067	9.033108	9.106698	9.004567	9.207487
55811	6.1061454	6.4538555	6.2370887	5.950042	6.632076
55818	6.9416466	6.6920877	6.8255253	7.2464795	6.7497706
55819	9.62074	9.916936	9.622933	9.72482	10.360356
55821	6.291295	6.3821807	6.3534436	6.315711	7.1962113
55824	5.923185	6.208988	5.941292	6.589397	5.962569
55825	10.171783	10.887715	10.560927	10.43009	10.764934
55827	6.8320146	7.2580986	7.182496	7.391998	7.3330812
55829	9.441273	9.431748	9.3949175	9.845257	8.474432
5583	7.607496	8.51265	7.966961	7.8426275	8.407688
55830	8.39856	7.9538226	7.6625743	8.042746	7.466845
55833	6.1678004	6.734932	6.7369266	6.4857135	6.685065
55835	6.7191877	5.97464	6.244468	6.406207	6.5342584
55837	5.941921	5.8310003	5.8755503	6.109888	5.8115206
55839	7.78984	7.2272615	7.139993	7.1233063	7.1694336
55840	6.6432056	6.6220098	6.3189125	6.3887386	6.5208774
55843	7.328644	8.816408	8.049201	7.885504	8.281683
55844	6.541874	6.732285	6.6061597	6.7584743	6.263692
55845	8.153734	8.847941	7.9505424	8.202318	8.023514
55846	7.879401	8.39894	7.771341	7.82249	8.273854
5585	5.6050224	5.927414	6.043165	6.004063	6.028864
55850	7.38818	7.917528	7.3075147	7.6041603	6.969179
55854	9.04161	8.536745	8.432828	8.84829	8.283946
55856	10.589896	10.331852	10.139612	10.26183	10.4420185
55859	6.228973	7.5202703	7.234049	7.188526	6.3720217
5586	6.807142	6.5788665	6.9195433	6.8304935	6.987228
55861	8.402827	9.464668	8.595656	8.730044	8.579896
55870	6.1651874	6.157262	6.4577284	6.3186097	6.1685843
55871	6.0366287	5.753612	5.78308	5.803202	5.6115127
55872	6.436104	6.0212417	6.838519	5.8912153	6.1689386
55876	9.437806	9.706224	10.403578	9.947838	11.138917
5588	8.349931	8.305502	8.707363	8.797251	7.0064387
55884	7.744378	6.780164	7.727389	7.53279	7.073564
55885	5.8376155	5.8205295	5.9985895	5.8127766	5.905599
55892	7.693738	7.8423433	7.9915905	7.7311845	7.8575916
55897	6.3902526	6.360242	6.837107	6.7804728	6.79751
55898	8.517428	8.407688	8.701191	8.376044	8.593561
5590	6.81238	6.9887075	6.6362653	6.920453	7.821443
55908	10.4292755	9.632231	10.116856	12.314557	10.28377
5591	8.819608	9.3314905	8.673288	8.81354	8.832323
55911	6.21687	6.276172	5.9379086	6.0228066	6.071874
55914	6.394213	6.5818434	6.532422	6.591611	6.495388
55916	6.7728863	6.5593185	6.5787477	6.935199	6.61526
55920	9.315923	9.777422	9.251961	9.409174	9.647033
55924	6.7002087	6.592469	7.0720167	6.751453	6.3628545
55929	8.720291	9.2107725	9.053754	9.074505	9.661762
5594	8.551245	7.6072016	8.280956	7.6267676	7.6625743
5595	8.630704	9.012094	8.835173	8.426779	8.753296
55954	8.625303	8.766252	8.295245	8.455778	8.537952
55957	6.72946	6.574368	6.484105	6.7512946	6.5665092
55959	6.0555787	7.121272	6.4795613	6.421798	6.3980026
5596	6.839726	6.300162	6.6587343	6.3829813	6.3962803
55964	5.9211574	5.8898573	5.910376	5.8474603	5.874003
55968	8.80525	8.451976	8.8778925	8.591037	9.270045
55969	13.222028	12.361603	12.840012	13.174506	12.340424
5597	9.656423	9.452957	9.621903	9.47826	9.854421
55971	10.450455	9.010808	8.9913025	9.273596	9.241559
55972	6.490827	6.3838263	6.278429	6.420566	6.337158
55974	9.363582	9.04846	8.458809	9.033108	8.561166
55975	7.198557	6.90181	7.1716795	7.2108836	7.2462792
5598	6.40579	6.6681514	6.8514028	6.7059298	6.689497
5599	7.193207	7.174013	7.549358	7.5550404	7.574646
55997	6.201887	6.171474	6.2398486	6.4513574	6.2665505
5600	6.1006994	5.978355	5.813905	5.762389	5.872184
56006	6.973653	6.721709	6.846147	6.855345	6.6820216
5602	6.173324	6.8178277	6.3234987	6.10268	6.1450067
5603	6.9144025	8.029029	7.0838428	6.698902	6.987588
56034	6.9282513	7.600712	7.1574445	7.116941	7.1670904
5604	8.61847	9.2933035	9.1974945	9.044369	9.164086
5605	9.602189	9.558782	9.246469	9.73433	10.007198
5606	9.351943	8.121439	8.470853	8.3757	7.9000754
56061	7.5604315	7.28472	7.360263	7.217989	6.925511
56062	6.428966	6.1141224	6.0180492	5.9715734	6.099505
5607	7.3128023	7.40133	7.311595	7.476931	7.610835
5608	5.69447	5.909054	5.6199174	5.610205	5.9150376
5609	7.0113974	7.0720167	7.491637	7.6642632	7.447662
56100	6.5557866	6.570422	6.482044	6.703778	6.69551
56101	6.1586194	5.957818	5.818485	6.217555	5.9647293
56102	6.026344	5.9463654	5.84687	5.828451	5.96518
56105	5.8780026	5.584864	5.935727	5.6069937	5.8536344
56107	5.8142505	5.5169153	6.0370946	5.7708287	5.884114
