Genes	GSM2367610	GSM2367611	GSM2367612	GSM2367613	GSM2367614	GSM2367615	GSM2367616	GSM2367617	GSM2367618	GSM2367619	GSM2367620	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
57460	7.320588	6.5370264	7.2996583	7.491859	6.6529427	7.669436	7.375964	7.1296887	7.0148134	7.0701213	7.1525626	7.406515	7.5468326	7.289183	6.6734767	7.5279937	6.944381	7.0595627	7.540168	6.9931216	6.8358874	7.4902067	7.3792157	7.401525
57461	7.6405907	7.733307	7.776764	7.810488	8.043344	7.7895646	7.9287744	7.8259993	8.146848	8.057362	7.5386157	8.128653	8.077472	7.8570766	8.261462	7.763702	8.10233	7.860694	7.928472	8.374568	8.020547	7.8259993	8.269998	8.129564
57462	6.9807086	6.8490443	6.8518453	6.639877	6.844125	6.5273347	6.7793603	6.783015	6.505617	6.2965016	6.6081724	6.7774496	6.65977	6.4674096	6.0023203	6.7918	6.2445607	5.9230857	6.099019	6.067364	6.1730227	6.460196	6.523617	6.773728
57463	6.0674872	5.994367	6.1752334	6.231227	6.119338	6.0571146	6.172339	6.034338	6.0365844	6.142202	6.221863	6.0018077	5.81708	5.9903483	6.0314207	5.9042096	6.034835	5.940136	5.9121614	5.88538	5.9004436	5.9483128	6.007118	5.898223
57464	8.574322	8.594626	7.5682616	8.243278	7.928472	7.8335834	8.179369	8.028103	7.5810685	8.254319	7.8290377	8.048539	8.078129	8.392218	8.070285	7.777352	8.038199	9.165954	8.293594	8.837294	8.913686	8.890129	8.356372	8.527145
57465	7.062836	6.755575	7.3151474	7.1615624	6.9213552	7.279991	7.1826935	7.4906735	6.972493	6.9090004	7.0028267	6.9931216	7.3912554	7.042113	6.385488	6.7524896	6.8107743	6.898306	6.9433	7.2552695	6.824282	6.7386494	7.054761	7.1694336
5747	10.637097	10.81214	10.20489	11.715508	10.580582	10.694	10.671249	10.36428	10.757782	10.933584	10.873004	10.860379	10.6541395	10.570465	10.994522	10.762786	10.697189	10.912616	10.724647	10.278072	10.72023	10.617345	10.819623	10.43363
57473	6.9398174	6.9154716	7.0340495	7.1731205	6.998729	7.0340495	7.1064653	7.145426	6.7279153	7.2222133	6.8826375	6.894265	7.438337	7.130467	6.72184	6.9807086	7.305205	7.119888	6.753441	7.2141724	7.0506845	6.842008	6.6861296	7.0156074
57475	6.251367	6.68845	6.1692142	6.496863	6.186759	6.6177597	6.645742	5.9829917	6.057901	6.739581	6.6507044	6.0210834	6.173714	6.1639066	6.2750106	6.075326	6.117816	6.102419	6.0793805	6.0909233	5.989842	6.0962524	6.31179	6.1860723
57479	6.206335	6.0246925	6.1478558	6.1261234	6.256672	6.2615533	6.1395288	6.2182565	6.20599	6.3091345	6.2667484	6.2764306	6.0732813	6.3604927	6.2524366	6.3981004	6.2171197	6.3843684	6.267933	6.3334246	6.131676	6.1554966	6.0152917	6.1653967
57484	6.8858314	6.4476876	6.807142	6.734932	6.748027	6.6306424	6.672176	6.9310994	6.792446	6.5091033	6.7779045	7.867845	7.0892477	7.1559124	8.6830015	7.7024693	7.323612	7.644528	7.0977645	7.5011096	7.6350107	7.6254535	7.5855856	6.972493
57486	7.355856	7.582368	7.031652	7.3686104	7.1322346	7.372341	7.099575	7.2747784	6.615135	6.6772523	7.4752316	6.8304935	7.194042	6.850272	6.291628	7.0685153	6.9379473	6.5818434	6.990769	6.6809764	6.7662325	7.2029366	7.0418825	7.0549645
57489	6.6485023	6.1236353	6.2937937	6.3792257	6.3649135	6.3959517	6.348803	6.385015	6.3151	6.527813	6.5382295	6.4412684	6.789417	6.431921	6.5034175	6.4439187	6.5555434	6.7611737	6.534975	6.655123	6.332042	6.5401	6.6408067	6.501189
57495	5.8937154	5.7147636	5.821989	5.7529163	6.064162	5.8709073	5.997998	5.8540998	5.629783	5.7081456	5.8907228	5.858696	5.657677	5.8719172	5.7101297	5.7601743	5.970669	5.8136578	5.7482357	5.716255	5.901014	5.749282	5.786763	5.7530146
57496	6.7898703	6.9590197	6.9286	6.5200305	6.6753244	6.451842	6.2789326	6.40579	6.334857	6.522481	6.550721	6.6760445	6.4152017	6.1405044	6.290399	6.816851	6.3310957	6.2587357	6.3301363	6.2455435	6.2187023	6.1302	6.22109	6.582629
57498	8.4769335	8.570548	8.18799	9.330563	8.375319	8.505637	8.603963	8.462638	8.371499	9.220611	8.535327	8.737994	8.279624	8.490753	8.77407	8.701535	8.551979	8.172053	8.398276	8.6082535	8.595656	8.415739	8.701535	8.373914
57504	7.36537	7.7981696	7.520531	8.598792	7.614523	7.3240476	7.7549725	7.6689076	7.8113675	7.7377033	7.411964	7.665444	7.5393653	7.1615624	7.70989	7.4904227	7.4926004	7.350523	7.391738	7.151083	7.6568685	7.460996	7.6064277	7.785088
57506	6.117239	6.3968987	6.267825	5.914466	6.3975782	6.0949197	6.3922024	6.4301977	6.1153507	6.3708725	6.210905	6.0576124	6.0975537	6.1071167	6.0273786	5.9438252	5.927089	5.9142013	6.0287447	6.2993846	5.995268	6.05284	6.2007103	5.923435
57509	6.166121	5.9595284	6.1158504	6.0505047	6.0050354	6.02104	6.023108	5.9426355	5.921006	5.9344134	6.067725	5.761908	5.8543653	5.7303085	5.7446914	5.954838	5.7312455	5.6777267	5.8821154	5.8447685	5.7925177	5.8772206	6.016117	5.849641
57510	6.8391676	7.197353	7.170588	7.4295883	6.9879584	7.0821548	7.2406173	7.026245	7.1477833	7.45426	7.186521	6.9861712	7.1777616	7.318438	6.791152	7.0658174	7.22485	7.0739512	7.1729336	7.1902514	7.284272	7.216164	7.222879	7.0577426
57515	8.694453	8.651302	9.074002	8.474432	8.865488	8.591767	8.63384	8.769432	8.44142	8.85213	8.380295	8.69324	8.2806225	8.443286	8.549295	8.436867	8.676796	8.455403	8.638378	8.171393	8.41787	8.345022	8.459964	8.254021
57521	6.004502	6.053848	6.252958	6.124653	6.0365224	6.0063453	6.1344876	6.152335	6.1581693	6.1086993	5.9818063	5.8489704	5.9303675	5.848287	6.058925	5.789706	5.985321	5.6465764	5.808154	5.9434776	6.082705	6.1652393	5.9261236	5.970421
57522	6.551188	6.558435	6.287314	7.302881	6.817525	6.7100215	7.269986	6.8393426	7.238622	7.811915	7.007389	6.521217	6.4770494	6.0144606	7.3441305	6.8021736	6.306163	6.0117307	6.698902	6.6355267	6.8815746	6.1499386	6.9837074	6.1822605
57526	6.202458	6.2662606	5.9101706	5.994289	5.9616327	5.8988733	6.1308174	6.088259	6.1027617	6.3922024	6.033946	6.1079297	6.1960526	6.0904884	6.4109845	6.1369576	6.3359923	6.0495167	6.1238728	6.0899897	6.227591	6.425238	6.198587	6.269539
57529	5.91813	6.3361306	6.000335	6.3109927	6.0978355	5.82084	5.6281285	5.753275	5.9968185	5.889561	5.6537294	5.7552724	5.97901	5.8014855	5.759671	5.7657685	5.5558662	5.9428945	5.843085	5.9503927	5.896326	5.938006	5.823686	5.8923626
57532	8.439545	7.903655	8.385604	8.529146	7.875104	8.125931	8.446434	9.047033	8.454725	9.3063345	9.288168	8.706226	9.339277	9.269092	9.800683	8.970097	8.829436	8.881305	9.842526	10.124225	9.724163	8.922934	8.9895	9.037957
57533	8.447224	8.710519	8.702727	9.381067	8.464029	8.922137	8.73313	8.355406	8.45658	8.923454	8.380924	8.332748	8.618104	8.556756	8.612001	8.9555855	8.176611	9.035051	8.499174	8.274825	8.171727	8.744579	8.664612	8.431364
57536	6.274904	6.3859015	6.2119465	6.280714	6.203815	6.159449	5.8458767	6.037368	6.1949124	6.72823	6.2239914	6.316121	5.929635	6.1017766	6.4454813	6.619092	6.1525664	6.111142	6.1897535	6.1696444	6.030928	6.0694714	6.6416526	6.375971
5754	6.070271	5.999275	6.0323706	5.798475	5.7885313	5.9146323	5.986294	5.9579177	6.295498	6.0467105	5.968073	6.030806	5.88537	5.7955346	6.670317	6.1208057	6.092478	6.005347	6.161439	6.0985026	6.2445116	6.077944	6.267238	5.8059444
57544	6.039638	6.5537677	6.4717035	6.845999	6.5107303	6.3950467	6.3624783	6.7188754	6.278429	6.499691	6.547834	6.886897	6.6077633	6.625143	6.5956125	6.532081	6.526966	6.018618	6.4440193	6.0978575	6.8830156	6.9232006	6.6525273	6.373636
57546	6.138252	6.3180356	6.3330207	6.2381387	6.2109833	6.4037786	6.295807	6.315781	6.025307	6.2429156	6.0787115	6.1480303	6.309893	6.465108	6.092309	6.2377334	6.0873575	6.18161	6.0920672	6.0597568	6.161618	6.1257606	6.157206	6.5585713
57551	7.8495917	7.8461256	7.833861	7.6536174	7.4945593	7.508847	7.564623	7.762348	7.3360085	8.197231	7.3185935	7.287395	7.15487	7.5609655	8.156403	7.8030677	7.498309	7.4786	7.9116135	7.87395	7.695586	7.6768374	7.8353105	7.6927004
57556	8.539524	8.795202	8.681026	7.724	8.38166	8.455044	9.465185	8.690447	8.250174	7.9613204	8.0091505	9.522096	9.027499	8.880523	9.6241665	9.18001	9.146288	8.652918	9.299393	9.181907	9.736979	9.416322	9.375587	9.584392
57558	6.744003	6.770976	7.0741673	6.5248995	7.1546617	6.390177	6.9897995	6.50086	6.6963277	7.2934465	6.9821444	6.1099596	6.7347593	6.1658397	6.246787	6.039147	7.4719076	5.974539	6.354609	6.5728393	6.598259	5.8430247	6.3692694	6.835359
57559	7.375964	7.6547003	7.304791	8.002799	7.882617	7.0640597	7.766529	6.8977532	7.8402767	7.7958927	7.714786	7.0863523	6.8947754	6.980886	7.2804346	7.6047153	7.3778644	6.13559	7.2702355	6.5909615	7.2882833	6.9635916	7.5769587	6.95135
5756	6.847524	7.061749	6.67161	6.6088634	6.3276205	6.3173394	6.428257	6.7619653	6.589397	6.3645945	6.564108	6.4328914	6.624593	6.583941	6.516646	6.1863937	6.6377077	6.290718	6.3211994	6.3807707	6.6175065	6.394213	6.30315	6.2714887
57561	7.701891	8.225585	7.502821	7.4466887	6.987021	7.6140075	7.6568685	7.6598287	8.034859	7.44293	7.9562244	8.250871	7.58731	7.7452	8.0736885	7.3839684	8.706226	8.113725	7.5933924	7.811915	9.322387	8.401417	7.578735	8.091996
57563	7.6458125	7.9456897	7.750079	7.4032087	7.7171893	7.4533	7.523648	7.612979	7.711481	7.641137	7.6686378	7.531301	7.5450196	7.7038584	7.2132955	7.7876563	7.489185	7.3185935	7.871408	8.165318	7.4670997	8.003131	7.456516	7.924637
57567	7.391738	7.670867	7.1677446	7.062836	7.6606526	7.58731	7.5975294	7.7024693	7.9294195	7.8634763	7.7690854	7.7306304	7.6757536	7.777636	7.716425	7.6267676	7.637094	7.570796	7.56874	7.6706223	7.5728736	7.020757	7.6303287	7.2994347
5757	8.216396	8.068781	9.110814	7.603073	7.2202454	7.099787	7.041328	6.7722397	7.0619698	6.990328	7.1113567	7.1465197	6.9827566	6.7165456	7.6421084	6.743522	7.052532	7.233833	7.0234866	7.0859284	6.6158347	6.8096356	7.1184583	7.182937
57570	10.464285	11.363785	10.572529	11.130774	11.137551	10.74757	10.421143	10.602126	10.166591	9.775517	10.916304	10.438516	10.085753	10.376383	10.794288	10.443741	10.342622	10.4009905	9.950509	10.217533	9.999195	10.217533	10.350004	10.240195
57572	8.146848	7.487887	7.5532904	7.5427628	7.7248445	7.8165784	7.788255	8.118348	7.923487	8.065531	7.6868663	7.495006	7.267213	6.906314	7.8587427	7.442683	7.287617	7.3109035	7.316332	7.317751	7.386715	7.3364406	7.5539865	7.534186
57573	6.426033	6.182625	6.37036	6.0379777	6.233564	5.955092	6.1141458	5.922562	5.878361	6.086772	5.789237	6.550223	6.4101777	6.4653897	6.5850563	6.511609	6.1751766	6.535335	6.381413	6.153612	6.11617	6.4812117	6.37514	6.42734
57576	6.203191	6.031935	6.3081665	5.953561	6.2526646	6.2037444	6.1373377	6.237457	6.1634235	6.089684	6.206372	6.05504	6.1956534	6.038581	6.459721	5.9875917	6.1961994	5.977463	6.31179	5.911161	6.110529	5.8392076	6.0208116	6.21143
57577	6.1468863	6.1097326	6.2451296	6.1936903	6.1388803	6.4789324	6.1021266	5.98562	6.283197	6.281487	5.7943664	6.295871	6.0099645	5.863658	6.1651874	6.093072	5.9801173	6.075326	6.015265	5.8115907	5.8943233	5.9788218	6.0375724	6.0828075
57578	6.1069126	6.0396028	6.2292447	6.1564837	5.9264274	6.1393275	6.107974	5.905538	6.264956	6.280826	6.18136	6.070572	5.912519	6.051391	6.0753083	5.872119	6.0849776	6.0132346	6.099105	5.998236	5.865128	5.8938923	5.700961	6.1169767
57579	6.4569473	6.5898104	6.3649135	6.5600667	6.3692694	6.429766	6.461119	6.4680023	6.525464	6.4464498	6.4242167	6.3861303	6.438556	6.488671	6.7194867	6.212421	6.561048	6.64702	6.0610824	6.077534	6.1784334	6.0832567	6.5376673	6.2442307
57583	9.72482	9.547236	9.602807	9.445851	9.816895	9.774973	9.603933	9.399386	9.441907	9.88893	9.662332	9.387278	9.666679	9.60097	9.551022	9.85119	9.812016	9.519903	9.567056	9.542421	9.414744	9.438408	9.701274	9.350027
57585	7.1001673	7.135481	7.0288196	7.2525887	7.156609	7.354728	7.2934465	7.2369347	6.80629	7.718109	7.3310156	7.0855436	7.0772433	7.1523066	7.2458267	7.3333254	7.274327	7.0709324	6.8888717	7.377344	7.366316	7.041328	6.95973	7.1584754
57586	6.22566	5.9344864	6.273139	6.7740717	6.0414543	6.0084567	6.0176187	5.892427	6.6487665	6.116673	5.8931017	5.9579782	6.104365	6.008054	7.833861	6.648618	6.173084	6.622476	6.10946	6.2176027	5.949547	5.863834	6.1010857	5.9813657
57591	6.5585713	6.278542	6.5516777	6.6365366	6.6501694	6.4419446	6.805996	6.738325	6.9307604	7.0773954	6.8665476	6.706525	6.483311	6.685065	6.9526973	6.914563	6.590071	6.3617406	6.6349754	6.7892733	6.9721384	6.601992	7.176797	6.759923
57596	6.380295	6.61338	6.994082	6.7481747	6.40295	6.4380217	6.5058293	6.3287983	6.340579	6.4668193	6.659631	6.542808	6.5714474	6.5972047	6.5244317	6.7607045	6.492394	6.6775417	6.4290695	6.737836	6.37218	6.653367	6.367914	6.754761
57600	7.606185	7.9645233	7.8860316	7.5667224	7.8539205	7.7128825	7.1596117	7.250181	7.5834565	8.003131	6.9931216	8.639104	7.8217077	8.0624275	7.1375365	8.601124	7.9315057	7.4456515	8.002258	8.300629	8.221311	8.546935	7.3574142	8.257996
57605	7.139204	6.9346294	7.070546	6.8717523	7.2752433	6.949807	7.0195847	7.3392634	7.144174	6.9995427	7.2702355	7.2918344	7.425228	7.1248994	7.1851006	7.196664	7.8919578	7.647277	7.6097603	7.4289227	7.784018	7.5944557	8.45658	7.2072
57609	7.5164967	8.076183	7.904827	7.8019223	7.7580266	7.9959025	7.8787956	7.8490076	7.7355127	7.465195	7.41998	7.9875784	7.950835	7.8601108	7.7879252	7.848414	7.8761864	7.9918194	8.098016	7.651699	7.975686	8.074619	7.963074	7.882617
57610	8.863407	9.198401	8.584517	8.364871	8.895973	9.023489	8.397946	8.285742	7.995601	8.63946	8.64186	8.219031	8.562338	8.655953	7.9116135	8.637592	8.209715	8.508154	8.211817	8.649342	8.016061	8.630267	8.313446	9.033108
57614	7.181239	7.3065724	7.1735783	6.7641854	6.9817944	7.1093216	7.4315186	6.948616	7.0268407	7.31607	7.019201	7.3056655	6.834121	6.963757	6.976651	6.713513	6.971388	6.726819	7.036194	6.718016	7.0047398	7.0437922	7.1826935	7.068889
57617	8.493416	7.9875784	8.055276	7.4826217	8.202318	8.266808	8.166919	8.146848	8.124275	8.279624	8.219957	7.6044135	7.857349	8.214385	8.030697	7.8768325	7.6140075	7.960135	7.841477	7.9064984	7.840019	7.8519936	7.903655	7.9959025
57619	9.40758	9.166408	9.001539	8.779146	9.836415	9.497052	9.314354	9.925775	9.152074	9.320684	9.648243	8.881305	9.321762	9.243957	9.451739	9.678535	9.753144	9.253864	8.998463	9.317436	9.127434	9.069738	8.481225	9.000675
57623	6.1046047	5.8712363	6.0560937	5.9285436	6.026542	6.029635	6.2113857	6.037631	6.1500225	6.108257	5.9846	5.837024	5.7682853	6.011545	5.6987205	5.9030194	5.8660493	5.757512	5.736672	6.067797	5.87102	5.842004	5.991285	5.876286
57628	6.095651	6.0252805	6.112959	5.8733687	5.888662	6.129062	6.1732244	6.033037	5.9061284	6.088634	5.925103	6.004091	5.865996	5.88466	5.991073	5.827212	5.7941623	5.8040237	5.9961867	5.629276	5.6174417	6.0030313	5.985375	5.819369
5763	10.067121	9.447287	10.360356	10.11844	10.900215	10.808272	10.478214	10.942299	9.55576	10.563805	10.54271	10.669145	10.555879	10.252154	9.079658	9.995689	10.091738	9.831109	10.165764	10.360356	9.757736	10.561822	9.873314	10.768304
57630	7.203187	7.1346164	7.304324	6.7947397	7.0312715	7.124317	7.3574142	7.030093	7.2869425	7.095714	6.803999	7.348412	6.684063	7.267213	7.4974895	7.001872	7.0927896	7.04269	7.6272435	7.0737486	7.4117465	7.145426	7.0389295	7.1685886
57634	7.837175	8.199886	7.825179	8.575531	7.904303	7.9872813	8.057362	7.9378314	7.817383	8.654837	8.041476	7.9613204	7.731471	8.033697	7.869919	8.005188	8.030697	7.907635	7.981478	8.3275795	8.149338	7.6561036	8.199886	7.977914
57639	7.176158	7.172114	7.5162773	6.6222506	7.217989	7.022105	6.9511943	7.0959373	7.50633	7.332374	7.4138823	8.844331	7.3274617	7.3407044	8.793536	7.552579	7.968528	6.964894	7.5447583	6.6361237	7.4126554	6.900568	7.88173	6.717449
5764	7.6945095	7.6833663	7.9538226	8.065862	7.669436	7.7454314	7.6296153	7.438782	7.9160466	7.565684	7.752756	8.107106	8.159077	8.009455	8.756121	8.196922	7.8027596	7.8467345	7.7930536	7.7657146	8.200424	8.320233	7.8347335	7.767653
57642	6.0839148	6.16606	6.0570045	6.2653284	5.9937	6.209914	5.945248	5.889846	6.020782	5.920263	6.004472	5.987845	6.045354	6.2337837	6.1693	6.245975	6.0903454	6.3285995	6.126095	6.1106586	6.081655	5.933486	6.1341534	6.2429605
57643	6.1099114	6.9634256	6.062365	6.9623566	6.692699	6.156938	6.5699606	5.9374266	5.7504125	5.9182925	6.1226645	6.6468463	6.0487037	6.0249043	6.270709	6.3937855	6.255617	6.1635356	5.9805384	6.2403827	6.3562794	6.2073984	6.1050234	6.1489058
57645	9.3402405	9.351943	9.135011	9.689222	9.530769	9.278743	9.169473	9.317436	9.08739	9.852372	9.730598	9.255422	9.551022	9.543109	9.990803	9.584392	9.554557	9.35398	9.47233	9.490029	9.503113	8.948596	9.6524105	9.27313
57647	7.611645	7.8079247	7.6686378	7.958714	7.6505957	7.5952034	7.9993124	7.82114	8.046635	8.249834	7.904303	7.610327	7.5553236	7.5528116	8.153409	7.851208	7.9846096	7.87395	7.8660784	8.563371	7.8154745	7.776468	7.833337	7.998434
57648	6.949021	7.2989893	7.3641133	7.7674165	6.981059	7.2242036	7.2831273	7.1194525	7.5075407	7.3702545	7.2952104	6.4119954	6.3877892	6.519128	7.201347	6.642317	6.832181	6.702019	6.1808267	6.837107	6.763034	6.0295277	6.2664037	6.7981954
57649	6.9905443	6.8497396	6.5417566	7.0567417	6.819055	6.98833	6.6640043	6.627358	6.5038404	7.0867944	6.7640324	6.7684135	6.539156	6.5755286	6.6934104	6.743074	6.6990576	6.773904	6.571976	6.969538	6.6015897	6.180219	6.5382295	6.6976466
57650	5.8391023	6.0565977	5.9509373	6.167373	6.0137243	5.9226465	5.957943	5.711559	6.0508995	5.7878327	5.8392076	5.7776833	5.857791	5.81377	5.82572	6.0010223	5.8621497	5.837344	5.788944	5.908429	5.8112354	5.881757	6.0224504	5.89526
57654	7.946943	8.081006	7.6267676	8.520793	8.145852	8.109601	8.695669	8.300264	7.9166884	8.829436	8.0521965	7.729023	8.160573	8.269664	7.7976375	7.986696	7.724	8.497276	8.354662	8.842716	8.300629	8.042115	8.588831	8.280273
57657	5.9857006	6.6720376	6.153673	7.1737933	6.381961	6.6417856	6.067324	6.3032074	6.1935844	6.119728	6.3948693	6.5766416	6.295498	6.438125	6.104214	6.4717035	6.195687	6.3902526	6.4187493	6.2272873	6.1558146	7.0673037	6.518103	6.65688
57661	6.1987276	6.137676	6.303268	6.2157526	6.536463	6.3045573	6.276115	6.1124163	5.964168	6.2286	6.447054	5.9877253	5.9574304	6.0132184	5.9443016	5.922121	6.0954847	5.8887496	5.992181	6.1036963	6.170045	5.7495747	6.002846	6.316236
57662	6.8442984	6.194155	6.950039	7.0863523	7.0229516	6.905759	6.9318748	6.94034	6.9108014	7.441234	7.2828736	6.625869	6.606541	6.508142	6.315254	6.2223268	6.567631	6.2936187	6.681577	6.35798	6.3886595	6.22441	6.218892	6.880474
57665	10.154319	10.159077	10.105373	10.375611	10.051103	10.028337	10.243426	9.992974	10.192597	10.413426	10.051103	10.219907	10.070752	10.007198	10.025986	10.164299	10.117587	9.957244	10.384153	10.517608	10.185664	9.736979	10.185664	9.89927
57673	5.9144387	5.756893	5.957507	5.9703817	6.031467	5.8848395	5.946891	5.8417263	5.8426843	6.2093787	6.0423403	5.7849593	5.85577	5.679971	5.720179	5.6861534	5.6867566	5.651395	5.7886295	5.6362863	5.723464	5.799854	5.8760505	5.667282
57674	6.914064	6.946074	6.3647466	6.807648	6.8429747	6.61724	6.885509	6.650458	6.5369215	7.1263638	6.5015283	6.3318577	6.7115316	6.61258	6.4480796	6.363007	6.5590577	6.596281	7.079825	6.899902	6.97233	7.084909	6.6618843	6.8155537
57678	9.755749	9.065512	10.4634075	10.322711	9.104092	9.525281	10.957015	8.72927	8.248171	8.221311	9.07115	9.55814	9.262691	9.721829	7.0600023	10.047381	8.979087	9.340679	9.960533	7.9568405	8.687177	9.582585	9.140709	9.948398
5768	5.9616933	6.013131	6.1580505	5.7885685	5.780768	6.063102	6.237646	5.9615173	6.0669045	6.096155	6.0934215	6.179555	6.264557	5.954992	6.759439	6.3129835	6.246832	6.235634	6.1112394	6.1648207	6.196815	6.0270925	5.996511	5.960274
57680	8.281683	8.379913	7.9192057	8.740067	8.389814	8.183705	8.865488	8.623993	9.187668	9.589022	8.663017	8.2593975	8.507789	8.218321	8.726718	8.418276	8.494121	8.736818	8.844801	8.736818	8.672115	8.425666	8.777269	8.578288
57685	5.7650075	5.886207	5.8147526	5.8644147	6.042583	5.9796686	5.898923	5.7128954	5.8815193	5.81806	5.8934083	6.003573	5.7973943	5.87289	5.773093	5.7828913	5.811783	5.9685845	5.895929	5.7785897	5.845635	5.947768	5.908245	5.9096813
57688	8.017874	7.8631573	7.9838705	8.031212	8.054401	9.094527	8.627674	8.425263	8.105434	9.491863	8.450259	8.459964	8.287861	9.196052	9.468495	8.223316	8.929038	8.487644	9.038804	8.339351	9.082955	8.85879	8.845201	8.432828
57690	5.696054	5.9292016	5.8459063	5.956085	5.7960653	6.082033	6.0119925	6.099058	6.2143908	5.9601607	5.852169	5.9801426	5.9046454	5.907354	6.014577	6.007262	5.8498893	5.8945565	5.9986353	5.889623	5.863173	5.770554	5.7381835	5.825541
57691	6.3334246	6.1907525	6.1595035	6.1811895	6.273139	6.0795197	5.9530277	6.0316634	6.2693152	5.971017	5.9774256	5.9938235	6.025569	6.003573	6.083836	6.1537905	6.099694	5.9736214	6.0968246	5.923358	6.318224	6.0843177	5.9882965	6.4418507
57692	6.2605534	6.38366	6.0847197	7.201166	6.105271	5.936163	6.2384768	6.0584445	6.506402	6.2388306	6.0029874	6.164114	6.4449897	6.042392	6.717868	6.3293858	6.3894925	5.9253764	6.15243	6.0291433	6.061824	6.0570955	6.2196383	6.1506696
57695	6.8830156	6.906314	6.8574257	7.5369024	7.0059233	6.831678	7.075556	6.982554	7.0028267	7.2911863	7.1058407	7.249712	6.82086	7.2063103	6.916958	6.784102	7.056129	6.70821	7.065616	6.9881372	7.048053	7.2173424	7.069321	6.8301773
57696	8.274825	8.565248	7.564623	9.201776	8.197889	8.539096	8.442172	8.548057	8.375319	8.573298	8.604275	8.330342	8.399277	8.34428	8.245204	8.221311	8.313446	8.437189	8.220597	8.7624445	8.421197	8.368311	8.364498	8.407338
57697	5.685876	5.9197326	6.3284683	5.6581593	6.0011272	5.7315316	5.8719864	5.982136	5.6960115	5.863658	5.807679	5.7242994	5.742038	5.866778	5.9776278	5.7522254	6.0884285	5.6751823	5.6942077	5.8300486	5.697201	5.6903515	5.635299	5.485017
