GSM2367567	GSM2367568	GSM2367569	GSM2367570	GSM2367571	GSM2367572	GSM2367573	GSM2367574
162333	5.8381066	5.860436	5.8461604	5.9722185	5.830965	5.917996	5.8932037	5.9561234
162417	6.202387	6.0412607	6.1835246	6.299852	6.399754	6.3237653	6.33795	6.435342
162466	6.0397835	5.924161	6.1079526	6.0518603	5.9628034	6.020641	6.135022	6.0619545
162494	6.034699	5.9906406	6.0442824	5.953273	6.1530952	5.899274	6.1244063	6.0787296
162655	6.0483165	6.0300937	6.0276504	6.010947	5.9501567	6.012007	6.1184006	6.057148
162681	6.0760884	6.093109	6.0468497	6.1384187	6.2087107	6.30258	6.0339	6.145886
1627	6.4635706	6.956134	6.8678274	6.798342	6.1555505	6.6237903	6.7798467	6.4365883
1629	10.900215	10.913742	11.292995	11.291413	11.092344	11.033325	10.942299	10.754375
162979	6.302403	6.2551694	6.712553	6.4618936	6.03795	6.1438355	6.4301977	6.17151
163033	5.92619	5.949315	5.825053	6.031803	5.68919	6.133118	5.7745194	6.074594
163049	6.559209	6.3599477	6.587177	6.790971	6.5381284	6.6760445	6.7604113	6.9440427
163050	7.533351	7.5498085	7.5388384	7.639788	8.233677	7.8840313	7.424764	7.7257195
163081	6.4033537	6.2295003	6.247329	6.358853	6.2532773	6.457348	6.2825694	6.3652287
163131	6.0207977	5.874936	5.986294	5.960847	6.0815763	5.9871597	5.9707484	6.158644
1632	10.635958	10.761335	10.647746	10.838426	11.055847	11.017546	10.767206	10.578477
163259	7.655879	7.2029366	7.705679	7.7834287	7.3746696	7.725431	7.5994787	7.4985604
1633	7.028989	7.164665	7.3706694	7.164273	6.9173036	7.235563	7.118868	7.190868
1634	9.8283415	10.233471	10.772874	10.568514	9.270045	10.181834	10.586764	9.685831
163590	7.615847	7.207665	7.2996583	7.1668754	6.953384	7.638189	7.339499	7.0254674
163702	6.948444	6.718016	7.0185995	7.1563935	7.1066885	7.089048	6.935199	6.5107303
163782	7.291418	7.699447	7.687691	8.037653	7.2811337	8.23397	7.2137337	7.639518
163786	5.807378	5.9555287	6.060713	6.1678596	6.065352	6.1757064	5.924865	6.095884
1638	6.0757837	6.100786	6.1801205	5.9962006	5.86986	5.8677754	6.1336374	6.074332
163882	10.736925	10.690923	10.774898	10.890393	10.597825	10.782864	10.967936	9.99995
1639	6.717449	6.639877	6.5980067	6.685661	6.9571323	6.766888	6.7944045	6.9016457
1642	11.855921	11.717222	11.886816	12.146019	12.062247	11.657735	11.921495	11.821527
1643	6.301317	6.2128196	6.212025	6.0780816	6.5551867	5.9958525	6.149696	6.4083657
1645	5.9800105	5.598246	5.7075553	5.6446366	5.8008194	5.719487	5.6794934	5.6565423
1646	6.685661	7.249712	6.655975	6.6066933	6.3715806	6.5578294	6.916572	6.9563484
164668	6.108676	5.985888	6.3381014	6.194229	6.229727	6.27247	6.2360396	6.1041718
1647	11.081168	11.575062	11.535103	11.323609	11.320801	11.404011	10.980234	10.630743
1649	8.458037	9.153474	8.458809	8.110601	8.689147	8.142674	8.503606	7.9006896
165055	6.264167	6.028833	6.624476	6.28686	6.1027207	6.4714885	6.2513185	6.067869
165082	6.5381284	6.7283792	6.563098	6.403519	6.7502575	6.368463	6.651711	6.456338
165257	6.1079526	6.1693	6.160921	6.1387863	6.2360926	6.1099114	5.9552603	6.296443
1653	10.741523	10.808272	10.864395	10.775876	10.998464	11.168429	10.718244	10.831371
1654	10.394827	11.045358	10.491528	10.408253	10.662235	10.685437	10.490488	10.828886
1656	6.210186	6.267552	6.246172	6.1764817	6.351339	6.3489413	6.0506034	6.1961994
1657	5.915434	5.668235	5.944708	5.8427286	5.8312774	5.9741983	6.08609	5.8622704
166	9.729509	9.794212	9.8479595	9.722341	9.827078	9.731264	9.614062	9.9190445
1660	7.529025	7.28604	7.359596	7.71612	7.190454	7.4195447	7.4807944	7.6598287
166336	7.6582394	8.049492	7.6776285	7.9656963	7.411964	7.9903407	7.942624	7.7710404
166378	6.335053	6.297738	6.1081347	6.2685866	6.259667	6.235891	6.245185	6.2348065
1666	12.0802	12.051581	11.935712	12.109012	11.781191	11.874194	11.842459	11.866005
166785	6.978621	6.9369884	6.7747293	7.1938057	7.1142435	6.887981	7.1588893	6.842821
166929	7.6868663	7.924068	6.5369215	6.522129	6.5276985	6.6199226	7.2911863	6.8403983
167359	6.011693	5.7060533	5.8285894	5.864033	5.915524	5.718165	5.918711	5.7617793
1674	5.929564	5.92833	5.964501	6.0913453	6.1404448	5.971017	6.126474	5.822488
167410	5.9977713	5.956137	6.095126	5.9633985	5.9589047	5.781975	5.855203	5.8591375
167465	6.156193	5.9473996	6.19434	6.1640286	6.0118265	6.138577	5.9148655	5.9385676
1675	10.0244875	9.422085	9.794212	9.241559	10.406442	9.476693	9.695374	10.230344
1676	7.7033324	7.427572	7.8196273	7.6847224	7.809898	7.997552	7.666515	7.565684
1678	7.144801	6.4615955	6.8547707	6.5818434	7.0753417	7.107459	6.949226	6.7154884
168002	6.561415	6.392766	7.4160357	7.3231683	7.289376	7.7668395	6.1109343	6.6426325
168374	6.3878684	6.2886477	6.3663416	6.4943376	6.3867006	6.1807613	6.220237	6.329464
168451	5.890205	5.6759	5.727967	5.638992	5.6805573	5.539894	5.667609	5.8033247
168507	6.2821207	6.409765	6.1029363	6.305166	6.3123565	6.485495	6.273561	6.337723
168537	8.670951	8.759209	9.14283	9.252368	8.778741	8.733493	8.723759	8.917253
168850	8.052867	7.9315057	7.6868663	7.678919	7.8587427	8.220597	7.8539205	8.420806
1690	6.004117	6.0625057	6.095044	5.981059	5.954427	6.094962	6.125684	5.9509244
169044	5.8151264	6.136636	6.174389	5.769435	5.9080544	6.1933365	5.772976	5.9640155
169611	6.124913	6.157027	6.442807	6.559705	6.1823597	6.4152856	6.3532133	6.6132364
169714	6.757794	7.1523066	6.965617	6.8504314	7.0193734	6.8247957	7.2543693	7.2625117
169841	5.989088	6.0146933	6.1495514	6.154424	5.9096427	5.944939	6.0405507	6.338716
170302	5.998221	5.8241916	5.9596357	5.931861	5.986082	5.906717	5.849696	6.059238
170392	8.220597	7.7509894	7.8347335	7.934376	7.7287517	8.248856	8.283946	8.434202
170394	6.7685614	6.976651	7.170588	7.0389295	7.2831273	7.0336366	7.00225	7.205934
170463	5.9993334	6.1310163	6.3454003	6.112604	6.211631	5.994929	6.0706997	6.177902
170487	5.9500785	5.892751	5.736493	5.818043	5.9561872	5.735469	5.8158045	5.9448013
170506	7.4705553	7.5025706	7.071574	7.1919093	7.2336164	7.4807944	7.160065	7.4659348
170679	6.3871818	6.560311	6.481011	6.425778	6.7558794	6.4449897	6.5243163	6.521801
170680	5.9017873	5.899399	5.8797255	5.8905005	5.983301	5.9626613	5.970343	5.691669
170685	5.654419	5.6402	5.8160796	5.615007	5.5299363	5.67556	5.68597	5.583293
170689	5.957366	5.869363	5.805735	5.945913	5.9106307	6.011636	6.2106047	5.997592
170690	6.110414	6.2893386	6.1265016	6.161494	5.9674172	5.9752398	6.4339976	6.130476
170954	9.224371	9.293782	8.618893	8.747345	8.871944	8.849561	9.097049	8.889755
170958	6.0841136	6.0588026	6.3858213	6.2822266	6.0247536	6.234893	6.201303	6.054131
170961	7.8036113	8.189782	7.743042	7.691877	8.20784	7.629063	8.443588	7.8919578
171017	6.669855	6.5574336	6.6964808	6.4764395	6.9652467	7.0066648	6.626571	6.882805
171019	6.204883	6.31402	6.263062	6.1691537	6.2449074	6.2675004	6.159268	6.2154255
171023	8.159416	8.24294	7.9748716	8.043344	8.2546215	7.883776	8.091375	8.477644
171169	5.918839	5.972743	5.920618	6.0820136	6.0113463	6.0170083	5.7841096	5.8532543
171558	5.913835	6.196392	6.009179	6.0838547	6.0355744	6.1410093	6.1237454	5.982136
171568	7.4693394	7.1990075	7.6194177	7.426897	7.3775883	7.126566	7.5195427	7.2980247
1719	6.356354	6.1630845	6.322792	6.19372	6.2724123	6.4669137	6.16701	6.214709
1723	8.098595	8.054699	8.393724	8.136494	8.5826	7.8779893	8.407688	9.07068
1727	5.9839296	6.036118	6.0217876	6.0453334	6.030374	6.21671	5.9181066	5.990318
1728	6.818032	7.13204	6.7905326	7.21283	7.803897	7.925887	6.812915	7.3214455
1729	7.9759808	8.02153	7.82548	7.923487	8.440342	8.162755	7.9019303	8.243544
173	13.755149	12.967784	13.645321	13.339644	13.858807	13.996365	13.445365	13.393835
1730	5.7743735	5.885904	5.809989	5.8171287	5.9339027	5.832711	5.909936	5.8234634
1735	5.6674986	5.929392	5.9654527	5.759233	5.9290147	6.0834556	6.0827694	5.8429337
1736	8.741691	8.985525	8.752882	8.644118	8.986938	8.844801	9.160575	9.412851
1738	8.756877	8.170453	8.311621	8.905072	8.832799	9.003217	8.203573	8.817232
1740	6.384439	5.9963126	6.1048717	6.3272867	6.096884	6.3914776	6.2688456	6.3498936
1741	6.077699	6.1198936	5.8760095	6.217895	5.8343673	5.8226223	5.8309827	5.7102013
1743	8.311317	8.013028	8.109882	8.458809	8.867186	8.536745	8.097096	8.225963
1747	6.121244	6.387109	6.08762	6.143436	6.168718	6.3023415	5.90086	6.249965
175	7.3987575	7.6282363	7.667002	8.081296	7.3305883	7.4894586	7.399455	7.3996763
1756	7.6092916	7.7798963	7.495006	7.622634	7.544516	7.212619	7.612979	7.4446926
1757	8.842716	8.118348	8.097096	8.279969	8.740922	8.935117	8.228624	8.659089
1759	6.0315714	5.81045	5.88406	5.95411	5.617203	5.8730183	5.62969	6.0057206
176	6.176745	6.0911975	6.0173006	5.958562	6.1759343	6.0283837	6.139686	6.0698066
1760	6.286434	6.1513343	5.9691253	6.014148	6.1109576	6.1282134	6.0704966	6.1821218
1761	5.7535086	5.8013005	5.6649947	5.747472	5.830649	5.9432244	5.961213	5.837959
1762	6.232415	6.4742966	6.633057	6.384142	6.2948074	6.1395583	6.562839	6.436503
1763	6.8320146	6.737836	6.4670167	6.726229	6.495388	6.688015	6.7605705	6.5350976
177	5.930085	5.560799	5.87289	5.93522	6.0194964	6.0435266	5.618417	5.995433
1776	11.7946415	11.987816	11.682522	11.424598	11.959549	11.846308	12.040645	11.642978
1778	8.260441	8.982882	8.682295	8.72634	9.006411	8.69324	8.86385	8.779569
178	8.07551	7.886924	7.723734	7.903119	7.9281974	8.452366	7.690048	8.050703
1780	5.8073254	5.952835	5.82941	6.148965	5.901702	5.9872427	6.0614867	5.984322
1781	9.044369	8.92775	9.022086	9.097049	9.011662	9.189665	8.96606	8.968298
1785	7.803897	7.645539	7.6950626	7.5073004	7.952552	7.9181166	7.6121817	7.966386
1786	9.341044	9.831798	9.924436	9.849288	9.38307	9.321227	9.671709	10.044957
1788	5.6505647	5.703073	5.861138	5.8301487	5.7912264	5.5593395	5.9553804	5.896791
1789	6.8846426	6.766738	6.571846	6.496863	6.37832	6.3777976	6.7512946	6.457348
1794	8.9555855	9.114	9.513022	9.187668	9.374541	9.168458	9.307414	9.095555
1795	5.8998117	5.6197042	5.6214843	5.684551	5.8323965	5.6502075	5.9122744	5.6563425
1797	7.6736736	7.9636607	7.899145	7.9273095	7.923487	7.79275	7.500382	7.989403
18	9.017549	8.879218	8.885973	8.82742	8.748859	8.719063	8.938532	9.201776
1801	6.69551	6.6594815	6.426562	6.5489087	6.708958	6.628779	6.666888	6.627236
1802	6.295986	6.20988	6.112868	6.296758	6.2727394	6.0181937	6.2910028	6.4686527
1803	7.6598287	6.9762735	7.400663	7.5604315	7.531053	7.9472437	7.369764	6.827261
1806	8.078942	7.7257195	8.077808	7.903655	7.8742323	8.435281	8.126278	8.144554
1807	11.8301115	12.057788	11.931831	11.859741	11.934145	12.166033	11.983836	12.189022
1808	10.1432	10.38778	10.437664	10.573554	10.186479	10.326548	10.362037	9.88893
181	5.737432	5.5670123	5.693834	5.699316	5.654	5.622278	5.9434533	5.8938293
1810	6.6727653	6.681443	6.6331863	6.759923	6.706254	6.9753575	6.4280066	6.532081
1815	6.3862123	7.1381984	6.910244	6.6197877	6.6042924	6.416623	6.5406003	6.8490443
1819	7.357924	7.324708	7.0983725	7.3473186	7.506067	6.8561935	7.044626	7.4945593
182	6.641917	7.4535594	7.7317333	7.847269	7.7648144	7.2204795	7.4083095	7.418772
1820	7.2781477	6.950794	7.397005	7.1914854	7.3187923	7.3370953	7.124116	7.3172984
1823	6.1424956	6.122238	5.952648	6.0521927	5.999803	6.29035	5.9609604	6.116335
1824	7.255929	7.588858	7.571581	7.4969974	7.622394	7.8906045	7.207428	7.2204795
1825	6.034276	6.2530475	6.0935464	6.0321455	6.057323	5.8622556	6.0674872	5.940471
1826	7.3151474	7.395289	7.3816724	7.3418794	7.041705	6.858506	7.198136	6.83888
1827	8.807664	8.71243	9.447927	7.793666	9.037957	8.109313	8.20943	8.432118
1832	6.727776	6.491996	6.7159348	6.695379	6.910622	6.812092	6.4051757	6.7096043
1834	5.912685	5.6826406	5.8999085	5.816952	5.712261	5.8846097	6.06851	5.7733703
1837	6.2463202	6.322468	5.9816113	6.2559247	6.3072696	6.101429	6.289125	6.1452966
1838	6.2531834	6.145494	6.16606	6.0090556	6.088575	6.278697	6.2487144	6.137165
1841	5.868967	6.0132775	5.9418635	5.9168496	6.035107	6.0517983	5.909783	6.1257358
1842	9.611201	9.470698	9.384547	9.579686	8.970549	9.071624	9.583181	9.619687
1843	12.175545	12.637815	13.339644	12.741008	12.738255	12.298113	13.059167	12.819754
1845	11.372001	11.520447	11.276772	11.179601	11.260498	11.452258	11.233941	10.948328
1847	10.071504	10.325548	9.993605	8.885973	9.80602	8.810576	9.596832	9.865571
1848	8.306788	8.426011	7.410761	7.7251678	7.64478	8.237344	8.815999	8.487295
185	10.107028	10.10318	9.83573	9.6606045	9.714606	9.979431	10.286012	10.105373
1850	6.0972505	6.730865	6.8538895	6.2044973	6.9451494	6.3537974	6.2244897	6.3988786
1854	6.8401	6.8651276	6.902303	7.339499	7.036427	7.210684	6.8144097	6.955973
1856	6.9192314	7.0113974	7.0102773	6.9957886	7.183775	7.0143857	6.991957	6.852041
1857	7.5999665	8.216396	8.192406	8.119437	7.900997	7.90591	8.277288	8.059767
1859	8.692037	8.678676	8.527527	8.326235	8.189159	8.54973	8.563706	8.629206
186	6.5207434	6.109004	6.1656613	6.240296	6.1663647	6.251972	6.184024	6.1647296
187	8.483442	8.234309	8.724423	8.874459	8.460296	8.758413	7.9838705	8.687535
1870	5.965386	6.2402143	6.182915	6.1076603	6.393614	5.982815	6.152489	6.2002892
1871	7.817944	8.034298	7.916952	7.8643174	7.8875685	7.9679255	8.101271	8.72716
1876	8.483004	8.407688	7.9210052	8.113725	8.490352	8.345764	8.585323	8.539096
1877	9.015213	9.355003	9.03657	9.100713	9.055145	8.961375	9.216053	8.999785
1879	5.794053	6.312684	6.2734504	6.1854067	6.051375	6.0803404	6.351499	6.4071608
1880	8.71277	8.867186	8.971464	8.054401	8.211476	7.951148	8.453674	7.672542
1889	6.766568	6.8733845	6.6054783	6.7929544	6.7504005	6.661331	6.563098	6.9511943
189	14.147599	14.046345	13.585076	14.020556	14.234848	14.0383215	13.761512	13.717098
1890	7.0892477	7.053489	6.577548	6.7878075	7.7397146	7.264479	6.945925	7.2453194
1891	12.897296	12.5593195	12.681453	12.799434	12.81282	12.741008	12.383456	12.938561
1893	8.288782	8.279359	8.168915	8.210739	8.373119	8.185014	8.252541	8.497645
1894	5.883863	6.342871	6.511058	6.294029	6.5644407	6.5970736	6.492589	6.515728
1896	5.938439	5.9873414	6.0170083	6.049921	6.0318885	6.0620785	5.770613	5.790973
19	11.552959	12.028905	12.168509	11.809034	11.637364	12.00523	11.891587	12.4085865
1901	7.7804103	7.774124	7.267861	7.5880756	7.355394	7.6127024	8.034566	7.4045854
1902	7.030093	7.133186	6.885193	7.5478644	6.617627	6.7927938	7.1673093	6.9938536
1903	7.38818	7.2490783	6.783942	7.1124096	7.5795054	7.048053	7.149422	6.911135
1906	7.229181	7.288493	7.4866443	7.7242565	7.25304	7.164078	7.5972395	7.513991
1909	6.372988	6.7505383	6.327234	6.6218605	6.309446	6.43353	6.4008074	6.256761
1910	9.094021	9.565822	9.534866	9.608845	8.738405	9.252879	9.48429	8.908463
1911	6.592084	6.6628537	6.670317	6.6793966	6.5126214	6.702267	6.626821	6.490244
1912	6.700345	6.0578165	5.9993615	6.27175	6.2730365	6.2459173	5.963719	6.0839763
192111	5.90995	5.77458	5.810715	5.8049645	5.891281	5.8269205	5.814861	5.780917
192286	11.037276	11.110684	10.81349	10.774898	10.906351	10.6348715	10.82538	10.874463
192683	6.612975	7.1826935	6.7844453	6.9849677	7.239312	6.6329093	6.807809	6.9829755
1933	6.091485	5.859463	6.1600513	5.9886594	6.232037	5.817726	5.9994597	5.966692
1936	9.900611	9.755749	9.8125725	9.864166	10.041964	9.988779	9.879855	10.098029
1939	8.615284	8.123274	8.136494	8.298945	8.270354	8.339032	8.255305	8.4655
1943	7.7961984	7.6749864	8.070845	7.508312	8.112199	7.773338	7.65637	8.314085
1945	5.9886594	5.8614407	6.173524	6.14182	5.919379	6.19156	5.768865	6.202423
1949	6.968433	6.592315	7.418772	7.389079	6.8731995	7.135053	7.1245227	6.984269
1951	6.234715	6.6836295	6.238877	6.1917357	6.2067976	6.1427865	6.1512513	5.958585
1952	6.7719064	6.1750164	6.0920672	6.153905	5.953508	6.0832357	5.9104652	6.136273
1954	5.899023	5.8523703	6.116673	5.963437	5.7475543	5.753915	6.016498	6.098814
1956	9.298352	9.141606	8.806447	8.981624	9.107165	8.932097	9.064163	9.224844
1958	11.576763	11.842459	12.430471	11.798827	11.449145	11.183831	12.018609	10.901458
1959	7.968216	8.450936	8.72634	7.0462275	7.438337	7.3305883	7.711834	6.727776
196	7.2945867	6.997952	7.229181	7.6306257	6.9286	7.4414663	7.856482	7.2112894
1960	6.3153844	6.8492193	6.540977	6.0580473	6.06316	6.4183784	6.0888863	6.135198
196051	5.9415646	5.9601984	6.279529	5.965441	5.759546	5.793128	6.201742	6.026214
196074	6.573711	6.665896	6.927494	6.536463	6.935583	6.7191877	6.823132	6.6307745
1962	10.870834	10.496309	10.616342	11.3174095	9.933917	10.660118	10.346872	10.559029
196264	5.946435	5.8775115	6.141551	6.0226383	5.9546027	6.0646014	5.997859	6.0620074
196383	8.017874	7.9070535	7.6786776	7.7262645	7.59094	7.382151	7.8887043	7.554536
1964	8.425666	8.267433	7.9990273	7.904827	8.256981	8.524905	8.206234	8.239283
196403	6.098416	6.3923626	6.386866	6.633754	6.429766	6.176257	6.2001767	6.3120456
196410	11.301591	10.615275	10.522266	11.209989	10.82538	10.775876	11.183831	10.865708
196441	6.275309	6.2974663	6.1403375	6.7600627	6.650325	6.769578	6.6609173	6.6834764
196463	7.269986	7.3807235	7.1998353	7.3999476	7.3783107	6.8960023	7.1233063	7.244011
196483	6.9451494	6.4188247	6.0525293	6.7205133	6.3957515	6.6302457	6.7096043	6.5975895
1965	7.5939326	7.639788	7.303349	7.0458016	7.4826217	7.2804346	7.2781477	7.5356946
196500	5.72997	5.944189	5.7560554	5.867247	5.7417226	5.7793603	5.761187	5.8503804
196528	6.5019383	6.6645837	6.8069844	6.8611817	6.3554153	6.788913	6.693002	6.7489576
1967	8.925298	8.846562	8.972381	9.019847	8.917775	9.194674	8.878355	9.300491
196792	6.0149517	6.012655	6.1092978	6.1919	5.9922476	6.0551777	6.1820173	6.0965967
1968	10.282988	10.5345745	10.492525	10.44292	10.136369	10.279595	10.2684	10.22377
1969	7.905651	8.180278	6.8796234	6.9302087	6.9248466	6.9230037	7.4974895	7.545477
197	13.474477	13.368475	13.6261015	13.454985	13.664167	13.075154	13.282594	12.983816
197021	6.19434	6.092333	6.043165	6.3389206	6.17381	6.2410746	6.0896645	6.2445116
197257	7.1910872	7.0437922	6.8717523	7.23603	6.873545	6.4946322	7.0999603	6.6961765
197259	8.287098	7.99471	8.037653	8.012666	7.988853	7.764241	8.06937	8.163467
197320	6.432981	6.3862123	6.213412	6.299267	6.272208	6.3753223	6.3341017	6.374163
197335	6.767214	6.805304	6.942362	6.7051063	6.7279153	6.5972047	6.0970297	6.9040594
1974	11.482671	11.678782	12.02235	11.844578	11.628243	11.633593	11.937951	11.970234
1977	6.1235394	5.9152374	5.9258432	5.968271	6.042855	6.268382	6.0565815	5.9249945
1979	9.3778	9.428606	9.163517	9.435679	9.561825	9.533792	9.375057	9.23748
1981	10.6487465	11.021557	10.721296	10.8303175	10.980234	10.770478	10.939927	11.241228
1982	10.878725	10.818442	11.009839	10.974931	10.877518	11.316025	10.951903	11.362037
1983	7.004954	7.081337	7.209268	7.187375	7.154442	6.808498	6.885997	6.9520826
198437	5.9077625	5.730539	5.907389	5.6759	5.727277	5.59569	5.7715335	5.748725
1995	6.027136	6.084935	6.064051	6.217163	6.152976	6.1906667	6.134744	6.063292
199692	7.317983	7.3789744	7.59094	7.6127024	7.297594	7.621045	7.268365	7.232885
199699	5.9220963	5.8671947	5.98262	5.8388186	5.932886	5.7919035	6.057439	6.000389
1997	9.303805	9.507228	9.074002	8.831442	8.904669	8.918125	9.235448	9.417839
199745	5.9741254	5.777153	5.867503	5.8208094	5.732628	5.838251	5.8040943	5.891138
1998	7.459683	7.4577284	7.6221604	7.4807944	7.4459105	7.443917	7.425228	7.150088
199800	6.146597	6.216623	6.212298	6.111549	6.0686536	6.102743	6.403266	6.2216506
199870	6.1896105	6.051879	6.281487	6.1534967	6.108346	6.5051556	6.1514482	6.117816
199920	7.9742656	8.287474	8.30273	7.991296	8.019381	8.372309	7.9514103	8.432443
199953	5.9030795	6.0724783	6.265063	6.0675974	6.0136676	6.175209	6.3170667	6.529446
199990	8.450259	8.258362	8.142674	8.097096	8.425666	8.124584	8.188866	8.084072
2	12.290275	12.25614	12.424158	12.290275	11.981258	11.3797865	11.637364	11.584244
20	6.631075	6.250776	6.7109447	6.9710145	6.534975	6.535217	6.512402	6.7241845
2000	7.332374	7.084068	7.4334674	7.214638	7.3274617	7.2215486	7.2665005	7.239711
200081	10.082789	10.343692	10.341756	10.112321	10.343692	10.358611	10.311478	10.43363
2001	5.834757	5.8914447	5.813823	5.8374505	5.7951465	5.9477563	6.049197	5.7986364
200132	6.828863	7.2561264	7.4162292	7.3902683	7.70957	7.9505424	7.226601	7.826274
200185	11.589371	11.699488	11.653964	11.405797	11.606185	11.589371	11.595194	11.645092
200186	6.37441	6.360783	6.327547	6.313415	6.6893487	6.374821	6.536351	6.43773
200205	6.6317916	6.738802	6.5563755	6.498051	6.644236	6.6806955	6.4549093	6.578645
200312	8.183415	6.955973	7.6127024	7.862943	7.498851	8.053498	7.7976375	7.5675583
200350	6.048532	6.113625	6.152489	6.169919	5.994209	6.084261	6.204695	6.2206125
2004	5.952123	5.9604583	6.0791087	5.938784	5.9734836	6.0048094	5.947183	6.3293223
200403	6.4807863	6.6362653	6.3367186	6.588161	6.3801403	6.4176764	6.5560164	6.3719416
2005	5.932528	5.856534	5.75589	5.8559995	5.872654	5.877665	5.7621427	5.812363
